age(kyr) mean(permil) sigma(permil)
280.000000 4.301235 0.224968
281.000000 4.305354 0.218459
282.000000 4.309796 0.211990
283.000000 4.314480 0.205693
284.000000 4.319224 0.199448
285.000000 4.324220 0.193782
286.000000 4.329384 0.188352
287.000000 4.334600 0.183324
288.000000 4.339919 0.179161
289.000000 4.345693 0.175620
290.000000 4.352275 0.172873
291.000000 4.359511 0.170229
292.000000 4.367138 0.166826
293.000000 4.372316 0.161842
294.000000 4.365840 0.156417
295.000000 4.339777 0.153423
296.000000 4.294750 0.151730
297.000000 4.236306 0.149517
298.000000 4.178213 0.147089
299.000000 4.122648 0.145104
300.000000 4.078141 0.143330
301.000000 4.052911 0.141757
302.000000 4.038363 0.140732
303.000000 4.022825 0.140163
304.000000 3.994218 0.140011
305.000000 3.962264 0.140056
306.000000 3.935100 0.140393
307.000000 3.903906 0.140876
308.000000 3.877111 0.141957
309.000000 3.852489 0.143345
310.000000 3.833770 0.145004
311.000000 3.812360 0.146688
312.000000 3.792165 0.148536
313.000000 3.772107 0.150485
314.000000 3.739385 0.151655
315.000000 3.712274 0.151980
316.000000 3.692004 0.151635
317.000000 3.676190 0.151019
318.000000 3.675363 0.149422
319.000000 3.673005 0.147617
320.000000 3.647260 0.146217
321.000000 3.597357 0.144458
322.000000 3.534737 0.142817
323.000000 3.475265 0.142315
324.000000 3.407651 0.143011
325.000000 3.335826 0.144144
326.000000 3.278444 0.146200
327.000000 3.248831 0.149700
328.000000 3.238540 0.154217
329.000000 3.238209 0.159854
330.000000 3.241165 0.166902
331.000000 3.270935 0.174847
332.000000 3.361657 0.183688
333.000000 3.509147 0.192153
334.000000 3.670396 0.198984
335.000000 3.803989 0.203805
336.000000 3.921432 0.206616
337.000000 4.047063 0.207038
338.000000 4.186788 0.204544
339.000000 4.300969 0.199807
340.000000 4.381726 0.193704
341.000000 4.454823 0.187647
342.000000 4.521863 0.181325
343.000000 4.572647 0.175342
344.000000 4.602714 0.169355
345.000000 4.613916 0.163829
346.000000 4.606561 0.159118
347.000000 4.588464 0.154871
348.000000 4.562882 0.150351
349.000000 4.534063 0.146458
350.000000 4.506188 0.142885
351.000000 4.475328 0.139495
352.000000 4.447528 0.136727
353.000000 4.424286 0.134336
354.000000 4.404655 0.131279
355.000000 4.388698 0.128296
356.000000 4.387869 0.126007
357.000000 4.387311 0.123044
358.000000 4.383269 0.121125
359.000000 4.378071 0.119216
360.000000 4.368973 0.117320
361.000000 4.360299 0.115900
362.000000 4.346574 0.114838
363.000000 4.327314 0.114413
364.000000 4.314941 0.114093
365.000000 4.296133 0.114353
366.000000 4.265131 0.114806
367.000000 4.235103 0.115320
368.000000 4.202491 0.115348
369.000000 4.181058 0.115063
370.000000 4.170135 0.115308
371.000000 4.154418 0.115661
372.000000 4.132792 0.116072
373.000000 4.110537 0.115618
374.000000 4.090597 0.115330
375.000000 4.069917 0.115531
376.000000 4.055130 0.115555
377.000000 4.044062 0.115939
378.000000 4.033740 0.116149
379.000000 4.020149 0.116951
380.000000 4.009450 0.118011
381.000000 3.997314 0.119313
382.000000 3.984177 0.121178
383.000000 3.968656 0.122871
384.000000 3.953679 0.124893
385.000000 3.935500 0.127923
386.000000 3.916854 0.131045
387.000000 3.895783 0.134575
388.000000 3.875309 0.136816
389.000000 3.853100 0.139737
390.000000 3.834459 0.142551
391.000000 3.816170 0.145398
392.000000 3.795721 0.148147
393.000000 3.783789 0.150847
394.000000 3.776906 0.153212
395.000000 3.760238 0.155757
396.000000 3.737429 0.157916
397.000000 3.708741 0.160454
398.000000 3.660028 0.162690
399.000000 3.583480 0.164250
400.000000 3.481729 0.166340
401.000000 3.375808 0.167789
402.000000 3.279098 0.168595
403.000000 3.199229 0.169382
404.000000 3.147203 0.170643
405.000000 3.121249 0.172275
406.000000 3.109868 0.174288
407.000000 3.109148 0.176928
408.000000 3.119798 0.180307
409.000000 3.143235 0.184053
410.000000 3.183378 0.187867
411.000000 3.238505 0.191849
412.000000 3.312569 0.196347
413.000000 3.401866 0.200208
414.000000 3.492551 0.203603
415.000000 3.574128 0.207124
416.000000 3.649143 0.211169
417.000000 3.720977 0.215030
418.000000 3.789440 0.218447
419.000000 3.852504 0.221236
420.000000 3.915024 0.223376
421.000000 3.973491 0.225201
422.000000 4.027295 0.225734
423.000000 4.073973 0.224877
424.000000 4.122360 0.223490
425.000000 4.184816 0.221769
426.000000 4.269759 0.219967
427.000000 4.371755 0.217637
428.000000 4.487554 0.214588
429.000000 4.616416 0.209849
430.000000 4.733932 0.202695
431.000000 4.815668 0.195957
432.000000 4.858275 0.189855
433.000000 4.873701 0.184614
434.000000 4.875038 0.179962
435.000000 4.867525 0.175860
436.000000 4.848479 0.172195
437.000000 4.819295 0.168939
438.000000 4.790120 0.166528
439.000000 4.760103 0.165002
440.000000 4.723577 0.162923
441.000000 4.689287 0.161677
442.000000 4.658686 0.161185
443.000000 4.633663 0.160980
444.000000 4.603915 0.160813
445.000000 4.567626 0.160455
446.000000 4.530530 0.160809
447.000000 4.499589 0.160752
448.000000 4.486372 0.161260
449.000000 4.468978 0.161625
450.000000 4.438113 0.161031
451.000000 4.414053 0.160207
452.000000 4.397378 0.159347
453.000000 4.384808 0.158443
454.000000 4.381017 0.158172
455.000000 4.378108 0.157528
456.000000 4.372343 0.156564
457.000000 4.367053 0.155694
458.000000 4.356737 0.154681
459.000000 4.356919 0.153623
460.000000 4.353489 0.152772
461.000000 4.343187 0.151988
462.000000 4.325490 0.150750
463.000000 4.307530 0.150055
464.000000 4.292789 0.148739
465.000000 4.281827 0.147424
466.000000 4.274636 0.146159
467.000000 4.268608 0.145411
468.000000 4.265846 0.144509
469.000000 4.264924 0.144147
470.000000 4.261892 0.143825
471.000000 4.254556 0.143944
472.000000 4.243018 0.144269
473.000000 4.226315 0.144375
474.000000 4.212212 0.144613
475.000000 4.197453 0.145746
476.000000 4.173171 0.147079
477.000000 4.142100 0.148091
478.000000 4.102424 0.148661
479.000000 4.063242 0.149436
480.000000 4.015304 0.150601
481.000000 3.959769 0.151650
482.000000 3.904107 0.152374
483.000000 3.845882 0.152365
484.000000 3.793540 0.152368
485.000000 3.746399 0.152539
486.000000 3.697570 0.153071
487.000000 3.647526 0.153163
488.000000 3.598042 0.153122
489.000000 3.557233 0.152531
490.000000 3.530695 0.152996
491.000000 3.518219 0.152553
492.000000 3.525161 0.151917
493.000000 3.547888 0.151470
494.000000 3.584268 0.151376
495.000000 3.625183 0.150573
496.000000 3.662078 0.150128
497.000000 3.686500 0.149279
498.000000 3.699878 0.148397
499.000000 3.704454 0.147601
500.000000 3.705967 0.146846
501.000000 3.707550 0.146433
502.000000 3.714703 0.146451
503.000000 3.734831 0.146469
504.000000 3.769641 0.147029
505.000000 3.813637 0.148429
506.000000 3.867139 0.148164
507.000000 3.925314 0.147215
508.000000 3.973101 0.146646
509.000000 4.012755 0.146566
510.000000 4.040482 0.146379
511.000000 4.063325 0.146194
512.000000 4.075377 0.146287
513.000000 4.073738 0.146561
514.000000 4.056994 0.147275
515.000000 4.031743 0.147899
516.000000 4.008196 0.148597
517.000000 3.983859 0.148970
518.000000 3.961029 0.149307
519.000000 3.938126 0.150053
520.000000 3.921198 0.150612
521.000000 3.912594 0.151586
522.000000 3.906242 0.152147
523.000000 3.911926 0.152702
524.000000 3.925471 0.153167
525.000000 3.936776 0.153976
526.000000 3.951104 0.154322
527.000000 3.964962 0.154579
528.000000 3.980080 0.154808
529.000000 4.002992 0.154943
530.000000 4.041875 0.154841
531.000000 4.090957 0.154494
532.000000 4.124460 0.154383
533.000000 4.150570 0.153775
534.000000 4.184028 0.152652
535.000000 4.210893 0.150589
536.000000 4.225342 0.148708
537.000000 4.229034 0.147794
538.000000 4.235565 0.146155
539.000000 4.259092 0.144644
540.000000 4.287585 0.143152
541.000000 4.314091 0.141402
542.000000 4.330367 0.140085
543.000000 4.335986 0.139368
544.000000 4.332092 0.138443
545.000000 4.326280 0.137949
546.000000 4.318748 0.137411
547.000000 4.302604 0.137177
548.000000 4.283638 0.137023
549.000000 4.268783 0.137469
550.000000 4.256427 0.138157
551.000000 4.246258 0.139396
552.000000 4.228215 0.141012
553.000000 4.202205 0.142353
554.000000 4.173621 0.144064
555.000000 4.142515 0.145972
556.000000 4.110512 0.147530
557.000000 4.077111 0.149003
558.000000 4.039759 0.150921
559.000000 4.004938 0.153578
560.000000 3.980851 0.156123
561.000000 3.962887 0.157898
562.000000 3.943108 0.159073
563.000000 3.922309 0.161394
564.000000 3.887639 0.163435
565.000000 3.839727 0.165179
566.000000 3.789885 0.165971
567.000000 3.760877 0.168436
568.000000 3.756872 0.170864
569.000000 3.747591 0.172861
570.000000 3.723601 0.174434
571.000000 3.678848 0.175529
572.000000 3.604122 0.176180
573.000000 3.525325 0.176983
574.000000 3.480074 0.177466
575.000000 3.470536 0.178382
576.000000 3.478144 0.178950
577.000000 3.497195 0.178768
578.000000 3.532358 0.178975
579.000000 3.590266 0.179275
580.000000 3.681876 0.179549
581.000000 3.785621 0.178542
582.000000 3.876998 0.177350
583.000000 3.955765 0.176909
584.000000 4.017270 0.175831
585.000000 4.053063 0.174625
586.000000 4.066256 0.173613
587.000000 4.064443 0.172993
588.000000 4.052655 0.172441
589.000000 4.035112 0.171906
590.000000 4.015726 0.171990
591.000000 3.992932 0.172576
592.000000 3.965030 0.173026
593.000000 3.937402 0.173382
594.000000 3.906515 0.173741
595.000000 3.882066 0.174256
596.000000 3.859022 0.174589
597.000000 3.839364 0.175671
598.000000 3.831853 0.176571
599.000000 3.833867 0.177985
600.000000 3.837385 0.179914
601.000000 3.837345 0.181696
602.000000 3.833938 0.183403
603.000000 3.835703 0.185309
604.000000 3.838675 0.186546
605.000000 3.833276 0.187866
