Depth	d18O
16.01	4.16
16.01	4.33
16.02	4.28
16.04	4.27
16.07	4.13
16.1	4.03
16.11	4.12
16.14	4.11
16.17	4.12
16.2	3.97
16.21	4.19
16.24	4.21
16.27	4.1
16.3	3.94
16.31	4.09
16.34	4.14
16.37	4.14
16.4	3.81
16.41	3.87
16.44	4.05
16.47	3.87
16.5	3.8
16.51	3.87
16.54	3.95
16.57	4.14
16.6	3.66
16.61	4.04
16.64	3.95
16.67	3.93
16.7	4.0
16.7	4.01
16.74	4.07
16.77	4.12
16.8	4.04
16.8	4.0
16.84	4.02
16.87	3.9
16.9	3.79
16.92	3.75
16.94	3.95
16.97	3.63
17.0	3.69
17.02	3.6
17.1	3.19
17.12	3.48
17.14	3.27
17.17	3.48
17.2	3.25
17.21	3.26
17.24	3.26
17.27	3.31
17.3	3.18
17.31	3.36
17.34	3.33
17.37	3.47
17.4	3.32
17.41	3.3
17.5	3.27
17.53	3.45
17.57	3.71
17.6	3.7
17.62	4.02
17.64	3.83
17.69	4.05
17.7	3.92
17.74	4.24
17.77	4.21
17.8	4.62
17.81	4.36
17.84	4.35
17.87	4.45
17.9	4.26
17.91	4.46
17.94	4.51
17.97	4.66
18.0	4.34
18.02	4.7
18.04	4.73
18.07	4.79
18.1	4.58
18.11	4.73
