Depth	d18O
96.25	2.08
96.3	1.17
96.35	2.05
96.45	2.29
96.48	1.96
96.6	1.99
96.65	2.2
96.67	2.18
96.7	1.86
96.75	2.22
96.8	2.04
96.82	2.2
96.85	2.11
96.95	2.22
97	2.15
97.02	1.93
97.05	1.98
97.1	2.1
97.22	1.98
97.3	1.71
97.35	1.87
97.4	1.78
97.42	2.05
97.45	1.98
97.5	2.01
97.55	1.76
97.6	2.18
97.65	1.72
97.7	1.49
97.82	1.58
97.85	1.77
97.9	1.51
98	1.81
98.02	1.77
98.06	1.58
98.15	1.81
98.32	1.51
98.52	1.8
98.72	1.38
98.92	1.53
99.12	1.61
99.32	1.52
99.47	1.59
99.52	1.61
99.67	1.51
100.07	1.45
100.27	1.46
100.77	1.53
100.97	1.36
101.05	1.41
101.17	1.5
101.37	1.37
101.4	1.75
101.5	1.35
101.55	1.37
101.57	1.29
101.65	1.96
101.77	1.68
101.85	1.8
101.9	1.38
101.97	1.31
102	1.55
102.1	1.67
102.15	1.46
102.2	1.92
102.2	1.7
102.23	1.73
102.25	0.93
102.27	1.63
102.3	1.7
102.35	1.56
102.4	1.42
102.42	1.63
102.42	1.63
102.45	1.67
102.5	1.75
102.55	1.57
102.6	1.49
102.63	1.41
102.65	1.23
102.67	1.54
102.7	1.73
102.75	1.58
102.8	1.81
102.82	1.59
102.85	1.9
102.87	1.72
102.9	1.89
102.95	1.47
103	1.25
103.02	1.68
103.05	1.7
103.07	1.43
103.1	1.53
103.2	1.68
103.22	1.34
103.25	1.85
103.27	1.75
103.3	1.67
103.35	1.89
103.4	2.15
103.42	1.73
103.45	1.6
103.6	1.95
103.65	1.83
103.7	1.69
103.72	1.38
103.75	1.53
103.77	1.33
103.8	1.74
103.85	1.54
103.9	1.58
103.92	1.56
103.95	1.65
103.97	1.73
104	1.98
104.05	1.21
104.1	1.6
104.12	1.49
104.15	1.41
104.17	1.15
104.2	1.04
104.25	1.38
104.3	1.65
104.32	1.14
104.33	1.93
104.35	1.16
104.37	1.06
104.38	1.29
104.4	1.75
104.43	1.19
104.45	1.39
104.48	1.11
104.5	1.44
104.52	1.31
104.52	1.46
104.53	1.72
104.55	1.19
104.57	1.17
104.58	1.3
104.6	1.2
104.63	1.62
104.65	1.18
104.68	1.15
104.7	1.51
104.72	1.3
104.73	1.05
104.78	1.63
104.83	1.7
104.88	1.1
104.92	1.4
104.93	1.06
104.98	1.38
105.01	1.42
105.03	1.49
105.08	1.3
105.13	1.24
105.18	1.44
105.23	1.16
105.28	1.03
105.3	1.43
105.33	1.43
105.38	1.53
105.43	1.24
105.46	1.41
105.48	1.48
105.53	1.33
105.58	1.44
105.63	1.42
105.68	1.73
105.73	1.24
105.79	1.91
105.8	1.47
105.82	1.65
105.87	1.53
105.93	1.55
105.98	1.42
106.03	1.78
106.05	1.41
106.08	1.34
106.13	1.15
106.18	1.73
106.23	1.65
106.3	1.41
106.33	1.45
106.38	1.3
106.43	1.18
106.48	1.33
106.5	1.42
106.53	1.46
106.58	1.4
106.63	1.43
106.68	1.39
106.73	1.42
106.78	1.36
106.8	1.38
106.83	1.63
106.88	1.29
106.93	1.2
106.98	1.57
107.01	1.51
107.03	1.53
107.08	1.39
107.18	1.44
107.2	1.1
107.23	0.96
107.28	1.58
107.3	1.23
107.33	1.4
107.38	1.24
107.43	1.41
107.43	1.46
107.48	1.69
107.5	1.51
107.53	1.63
107.58	1.07
107.63	1.42
107.68	1.13
107.73	1.26
107.78	1.28
107.78	1.44
107.8	1.14
107.83	1.24
107.88	1.19
107.93	1.22
107.98	1.03
107.99	1.38
108.03	1.38
108.08	1.35
108.13	1.52
108.18	1.43
108.23	1.25
108.28	1.16
108.3	1.3
108.33	1.29
108.38	1.13
108.43	1.21
108.48	1.14
108.5	1.37
108.53	1.08
108.58	1.3
108.63	1.61
108.68	1.56
108.73	1.34
108.8	0.91
108.82	1.41
108.83	1.45
108.88	1.19
108.93	1.35
108.98	1.33
109.02	1.29
109.03	1.13
109.08	1.22
109.13	1.22
109.18	1.3
109.2	1.46
109.22	1.4
109.23	1.4
109.28	1.69
109.33	1.41
109.38	1.37
109.42	1.4
109.43	1.47
109.48	1.53
109.53	1.72
109.58	1.52
109.62	1.3
109.63	1.26
109.68	1.22
109.73	1.48
109.78	1.55
109.8	1.45
109.82	1.52
109.83	1.81
109.88	1.5
109.93	1.41
109.98	1.56
110.02	1.61
110.03	1.5
110.13	1.6
110.18	1.38
110.23	1.82
110.3	1.33
110.33	1.71
110.35	1.36
110.38	1.39
110.48	1.58
110.52	1.64
110.53	1.64
110.58	1.5
110.63	1.42
110.68	0.97
110.72	1.25
110.73	1
110.8	1.42
110.83	1.28
110.88	1.33
110.92	1.38
110.93	1.18
110.98	1.23
111.03	1.4
111.08	1.37
111.12	1.62
111.13	1.72
111.18	1.63
111.23	1.83
111.28	2.05
111.29	1.75
111.32	1.75
111.33	1.96
111.35	1.57
111.38	1.7
111.4	1.77
111.43	1.5
111.45	1.4
111.48	1.47
111.5	1.41
111.52	1.63
111.53	1.41
111.55	1.35
111.58	1.34
111.6	1.39
111.63	1.52
111.65	1.53
111.68	1.68
111.7	1.75
111.73	1.26
111.75	1.21
111.8	1.31
111.8	1.38
111.82	1.38
111.83	1.55
111.85	1.49
111.88	1.82
111.9	1.25
111.93	1.56
111.95	1.51
111.98	1.57
112	1.46
112.02	1.41
112.03	1.48
112.05	1.32
112.08	1.49
112.1	1.12
112.13	1.34
112.15	1.13
112.18	1.17
112.2	1.38
112.22	1.36
112.23	1.63
112.25	1.31
112.28	1.37
112.3	1.54
112.33	1.95
112.35	1.66
112.38	1.39
112.4	1.67
112.43	1.56
112.45	1.45
112.48	1.49
112.5	1.53
112.53	1.49
112.55	1.28
112.6	1.53
112.65	1.46
112.7	1.93
112.75	1.41
112.8	1.7
112.82	1.55
112.85	1.29
112.9	1.57
112.95	1.48
113	1.3
113.05	1.4
113.1	1.05
113.15	1.21
113.2	1.21
113.25	1.18
113.3	1.14
113.35	1.58
113.4	1.18
113.45	1.69
113.5	1.62
113.55	1.48
113.6	1.52
113.61	1.49
113.65	1.38
113.7	1.53
113.75	1.31
113.8	1.32
113.85	1.6
113.9	1.33
113.95	1.33
114	1.37
114.05	1.25
114.1	1.4
114.12	1.52
114.15	1.39
114.2	1.45
114.25	1.5
114.3	1.4
114.35	1.26
114.4	1.29
114.45	1.36
114.5	1.46
114.55	1.17
114.6	1.57
114.62	1.31
114.65	1.55
114.7	1.28
114.75	1.43
114.8	1.32
114.85	1.41
114.9	1.43
114.95	1.37
115	1.37
115.05	1.59
115.1	1.57
115.15	1.46
115.2	1.4
115.25	1.49
115.3	1.08
115.35	1.51
115.4	1.28
115.45	1.16
115.5	1.18
115.55	1.25
115.6	1.36
115.62	1.6
115.65	1.47
115.7	1.38
115.75	1.36
115.8	1.61
115.85	1.56
115.9	1.67
115.95	1.75
115.96	1.88
116	1.5
116.04	1.51
116.05	1.58
116.09	1.36
116.14	1.37
116.19	1.29
116.24	1.47
116.29	1.37
116.34	1.52
116.39	1.5
116.44	1.54
116.44	1.57
116.49	1.43
116.54	1.4
116.59	1.32
116.64	1.45
116.69	1.26
116.74	1.36
116.79	1.29
116.84	1.29
116.89	1.42
116.94	1.52
116.99	1.35
117.04	1.47
117.09	1.23
117.14	1.86
117.19	1.53
117.24	1.44
117.29	1.3
117.34	1.67
117.39	1.65
117.44	1.57
117.49	1.8
117.51	1.86
117.54	1.82
117.59	1.59
117.64	1.55
117.69	1.78
117.74	1.45
117.79	1.4
117.84	1.26
117.89	1.36
117.94	1.31
117.99	1.57
118.02	1.61
118.04	1.45
118.09	1.32
118.14	1.43
118.19	1.51
118.24	1.41
118.29	1.52
118.34	1.54
118.39	1.66
118.44	1.58
118.47	1.77
118.49	1.58
118.54	1.56
118.59	1.52
118.64	1.24
118.69	1.69
118.74	1.34
118.79	1.44
118.84	1.5
118.89	1.42
118.94	1.47
118.99	1.6
119.01	1.49
119.04	1.43
119.09	1.67
119.14	1.51
119.19	1.37
119.24	1.6
119.29	1.49
119.34	1.55
119.39	1.57
119.44	1.56
119.49	1.58
119.54	1.47
119.59	1.69
119.64	1.89
119.69	1.65
119.74	1.69
119.77	1.75
119.84	1.68
119.89	1.69
119.94	1.75
119.99	1.61
120.04	1.63
120.09	1.66
120.14	1.69
120.19	1.61
120.24	1.37
120.29	1.55
120.34	1.56
120.39	1.42
120.44	1.62
120.49	1.55
120.54	1.17
120.59	1.7
120.64	1.36
120.69	1.4
120.74	1.29
120.79	1.61
120.84	1.26
120.89	1.23
120.94	1.53
120.99	1.32
121.01	1.6
121.04	1.52
121.09	1.73
121.14	1.41
121.19	1.57
121.24	1.24
121.29	1.4
121.39	1.61
121.44	1.48
121.46	1.5
121.49	1.5
121.54	1.58
121.59	1.51
121.59	1.8
121.62	1.46
121.67	1.49
121.72	1.35
121.77	1.34
121.82	1.49
121.87	1.41
121.92	1.2
121.97	1.33
122.02	1.32
122.07	0.87
122.09	1.59
122.12	1.52
122.17	1.51
122.22	1.48
122.27	1.3
122.32	1.33
