depth(m)	initial_age(kiloyear)
96.25	23034
96.3	23039
96.35	23041
96.45	23045
96.48	23046
96.6	23057
96.65	23060
96.67	23061
96.7	23063
96.75	23067
96.8	23070
96.82	23072
96.85	23073
96.95	23077
97	23079
97.02	23080
97.05	23084
97.1	23090
97.22	23096
97.3	23105
97.35	23112
97.4	23119
97.42	23123
97.45	23126
97.5	23134
97.55	23142
97.6	23146
97.65	23152
97.7	23158
97.82	23170
97.85	23174
97.9	23180
98	23192
98.02	23192
98.06	23198
98.15	23211
98.32	23227
98.52	23265
98.72	23308
98.92	23333
99.12	23342
99.32	23357
99.47	23247
99.52	23365
99.67	23295
100.07	23337
100.27	23350
100.77	23388
100.97	23397
101.05	23400
101.17	23407
101.37	23419
101.4	23421
101.5	23425
101.55	23427
101.57	23428
101.65	23439
101.77	23452
101.85	23456
101.9	23458
101.97	23461
102	23465
102.1	23481
102.15	23483
102.2	23490
102.2	23490
102.23	23494
102.25	23499
102.27	23502
102.3	23506
102.35	23511
102.4	23514
102.42	23516
102.42	23516
102.45	23521
102.5	23528
102.55	23537
102.6	23546
102.63	23551
102.65	23551
102.67	23554
102.7	23557
102.75	23559
102.8	23562
102.82	23563
102.85	23566
102.87	23572
102.9	23579
102.95	23586
103	23588
103.02	23600
103.05	23604
103.07	23611
103.1	23616
103.2	23625
103.22	23643
103.25	23649
103.27	23657
103.3	23660
103.35	23667
103.4	23676
103.42	23685
103.45	23687
103.6	23709
103.65	23718
103.7	23731
103.72	23734
103.75	23735
103.77	23737
103.8	23738
103.85	23744
103.9	23745
103.92	23746
103.95	23747
103.97	23749
104	23754
104.05	23762
104.1	23765
104.12	23775
104.15	23777
104.17	23785
104.2	23791
104.25	23807
104.3	23817
104.32	23825
104.33	23569
104.35	23838
104.37	23847
104.38	23585
104.4	23854
104.43	23587
104.45	23861
104.48	23590
104.5	23875
104.52	23601
104.52	23887
104.53	23608
104.55	23889
104.57	23898
104.58	23619
104.6	23910
104.63	23621
104.65	23920
104.68	23641
104.7	23935
104.72	23945
104.73	23653
104.78	23664
104.83	23674
104.88	23681
104.92	23982
104.93	23693
104.98	23700
105.01	23702
105.03	23707
105.08	23711
105.13	23727
105.18	23731
105.23	23735
105.28	23739
105.3	23742
105.33	23745
105.38	23746
105.43	23749
105.46	23753
105.48	23760
105.53	23762
105.58	23769
105.63	23782
105.68	23795
105.73	23810
105.79	23823
105.8	23827
105.82	23831
105.87	23852
105.93	23867
105.98	23884
106.03	23897
106.05	23901
106.08	23914
106.13	23931
106.18	23942
106.23	23954
106.3	23965
106.33	23976
106.38	23978
106.43	23984
106.48	23987
106.5	23988
106.53	23993
106.58	23997
106.63	24000
106.68	24003
106.73	24006
106.78	24008
106.8	24010
106.83	24014
106.88	24023
106.93	24025
106.98	24028
107.01	24031
107.03	24034
107.08	24044
107.18	24059
107.2	24061
107.23	24063
107.28	24066
107.3	24067
107.33	24069
107.38	24072
107.43	24075
107.43	24075
107.48	24077
107.5	24079
107.53	24083
107.58	24090
107.63	24093
107.68	24095
107.73	24101
107.78	24104
107.78	24104
107.8	24107
107.83	24108
107.88	24111
107.93	24115
107.98	24118
107.99	24120
108.03	24127
