Depth	d18O
45.86	3.88
46.01	3.72
46.06	3.81
46.16	3.76
46.21	3.71
46.31	3.62
46.41	3.52
48.11	3.35
48.26	3.16
48.66	2.96
48.71	3.03
48.81	3.16
48.91	3.12
48.96	3.35
49.01	3.36
49.06	3.42
49.51	4.16
49.56	4.06
49.81	4.62
49.96	4.53
50.01	4.53
50.06	4.53
50.11	4.55
50.26	4.7
50.31	4.73
50.41	4.74
50.46	4.66
50.66	4.8
50.71	4.69
50.81	4.63
50.86	4.79
50.96	4.92
51.01	4.79
51.11	4.87
51.16	4.67
51.5	4.72
51.65	4.79
51.7	4.74
51.8	4.75
51.85	4.75
51.9	4.82
51.95	4.62
52.0	4.74
52.05	4.67
52.1	4.64
52.15	4.66
52.2	4.66
52.25	4.66
52.3	4.54
52.35	4.54
52.4	4.55
52.5	4.66
52.55	4.57
52.6	4.46
52.65	4.57
52.7	4.56
52.8	4.52
52.85	4.64
52.9	4.51
53.0	4.37
53.1	4.3
53.2	4.43
53.25	4.29
53.4	4.35
53.45	4.39
53.5	4.29
53.55	4.45
53.6	4.34
53.65	4.34
53.7	4.4
53.8	4.46
53.85	4.43
53.9	4.47
53.95	4.44
54.0	4.46
54.05	4.47
54.1	4.46
54.15	4.58
54.2	4.5
54.25	4.51
54.25	4.6
54.3	4.49
54.35	4.56
54.45	4.39
54.55	4.49
54.65	4.48
54.7	4.55
54.75	4.62
54.8	4.47
54.85	4.52
54.9	4.39
55.0	4.49
55.05	4.54
55.15	4.57
55.2	4.52
55.25	4.54
55.3	4.51
55.45	4.42
55.5	4.36
55.6	4.41
55.65	4.31
55.7	4.39
55.75	4.37
55.8	4.28
55.85	4.28
55.9	4.29
56.0	4.37
56.05	4.3
56.15	4.32
56.2	4.3
56.25	4.21
56.3	4.29
56.35	4.21
56.65	4.18
56.8	4.17
56.85	4.25
56.97	4.18
57.02	4.2
57.07	4.2
57.12	4.14
57.17	4.18
57.22	4.16
57.27	4.15
57.47	4.13
57.52	4.06
57.57	4.18
57.62	3.99
57.67	4.12
57.72	4.09
57.82	4.25
57.87	4.18
57.92	4.16
57.97	4.18
58.02	4.23
58.07	4.18
58.12	4.1
58.22	4.12
58.27	4.15
58.32	4.21
58.37	4.16
58.42	4.25
58.47	4.09
58.52	4.1
58.57	3.97
58.62	3.96
58.67	4.19
58.72	4.11
58.77	4.16
58.87	4.21
58.92	4.14
58.97	4.22
59.02	4.17
59.07	4.08
59.12	4.09
59.17	3.96
59.22	4.19
59.27	4.22
59.32	4.11
59.42	4.07
59.52	4.1
59.57	4.05
59.62	4.03
59.72	4.08
59.77	4.01
59.82	3.86
59.92	3.96
60.02	3.81
60.07	3.96
60.12	3.86
60.17	3.95
60.27	4.01
60.47	3.89
60.52	4.03
60.62	3.81
60.67	3.89
60.72	3.9
60.82	3.96
60.92	4.13
61.12	4.02
61.42	3.73
61.52	3.73
61.62	3.4
61.67	3.53
61.72	3.38
61.77	3.37
61.82	3.27
61.92	3.22
62.02	3.27
62.12	3.14
62.22	3.07
62.27	3.09
62.32	3.0
62.37	2.98
62.42	2.97
62.47	2.95
62.52	2.91
62.67	3.1
62.77	2.93
62.82	3.03
62.92	3.04
64.37	3.75
64.52	3.99
65.12	4.62
65.27	4.8
65.52	4.97
65.62	4.92
65.67	4.91
65.82	4.98
65.87	4.93
66.07	5.02
66.12	5.08
66.17	5.0
66.22	5.07
66.27	4.93
66.32	5.14
66.37	4.94
66.42	4.92
66.47	4.99
66.52	4.98
66.57	4.87
66.62	5.02
66.67	4.95
66.77	5.05
66.82	5.08
66.87	5.0
66.92	4.94
66.97	4.83
67.02	4.89
67.07	4.94
67.12	4.87
67.17	4.85
67.22	4.89
67.27	4.94
67.32	4.9
67.37	4.97
67.47	4.9
67.52	4.9
67.57	4.91
67.62	5.0
67.67	4.9
67.72	5.0
67.77	4.92
67.87	4.77
67.92	4.76
67.97	4.84
68.07	4.86
68.12	4.89
68.17	4.89
68.22	4.93
68.27	4.92
68.32	4.83
68.37	4.96
68.42	4.89
68.52	4.91
68.57	4.87
68.62	4.83
68.67	4.88
68.72	4.85
69.02	4.78
69.12	4.74
69.17	4.79
69.22	4.8
69.32	4.79
69.37	4.8
69.42	4.8
69.47	4.8
69.52	4.8
69.57	4.71
69.62	4.78
69.67	4.77
69.72	4.66
69.77	4.73
69.82	4.67
69.87	4.71
69.92	4.7
70.02	4.67
70.07	4.74
70.12	4.73
70.17	4.73
70.22	4.65
70.27	4.64
70.32	4.56
70.37	4.74
70.42	4.67
70.47	4.65
70.52	4.61
70.57	4.51
70.62	4.51
70.67	4.54
70.72	4.6
70.77	4.47
70.82	4.57
70.87	4.56
70.92	4.58
70.97	4.56
71.02	4.59
71.07	4.58
71.12	4.58
71.17	4.58
71.22	4.55
71.27	4.51
71.32	4.49
71.37	4.49
71.42	4.52
71.47	4.5
71.52	4.47
71.57	4.43
71.62	4.43
71.67	4.4
71.77	4.44
71.82	4.62
71.87	4.52
71.92	4.48
71.97	4.56
72.07	4.51
72.17	4.47
72.27	4.47
72.32	4.47
72.37	4.47
72.42	4.53
72.47	4.65
72.52	4.59
72.57	4.56
72.62	4.52
72.67	4.53
72.77	4.47
72.82	4.44
72.87	4.32
72.92	4.46
73.07	4.43
73.1	4.44
73.15	4.52
73.2	4.45
73.25	4.47
73.35	4.36
73.4	4.44
73.45	4.38
73.5	4.49
73.55	4.47
73.6	4.45
73.65	4.47
73.7	4.45
73.75	4.49
73.8	4.5
73.85	4.43
73.9	4.51
73.95	4.51
74.05	4.51
74.1	4.48
74.2	4.49
74.25	4.47
74.3	4.37
74.35	4.57
74.4	4.46
74.45	4.46
74.5	4.33
74.55	4.43
74.6	4.36
74.75	4.28
74.8	4.36
74.85	4.35
74.9	4.26
74.95	4.26
75.0	4.32
75.05	4.37
75.1	4.35
75.15	4.38
75.2	4.29
75.25	4.25
75.3	4.37
75.35	4.37
75.4	4.33
75.45	4.34
75.5	4.3
75.55	4.4
75.65	4.34
75.7	4.49
75.75	4.37
75.8	4.35
75.85	4.31
75.9	4.34
75.95	4.31
76.05	4.29
76.1	4.45
76.15	4.38
76.2	4.39
76.25	4.29
76.3	4.14
76.35	4.48
76.4	4.34
76.45	4.37
76.5	4.29
76.55	4.55
76.6	4.3
76.7	4.34
76.75	4.19
76.8	4.15
76.85	4.15
76.9	4.09
76.95	4.12
77.0	3.94
77.05	4.05
77.1	3.9
77.2	3.91
77.25	3.98
77.3	4.25
77.35	4.05
77.4	3.98
77.45	4.08
77.5	4.07
77.55	3.97
77.65	3.88
77.7	3.89
77.75	3.87
77.9	3.64
77.98	3.76
78.03	3.77
78.08	3.71
78.18	3.81
78.23	3.9
78.28	3.82
78.33	3.79
78.38	3.82
78.43	3.75
78.48	3.69
78.53	3.71
78.63	3.69
78.68	3.64
78.73	3.69
78.83	3.74
78.88	3.61
78.93	3.64
79.03	3.68
79.18	3.62
79.48	3.69
79.53	3.7
79.58	3.72
79.63	3.75
79.68	3.76
79.73	3.74
79.78	3.76
79.83	3.85
79.93	3.73
80.03	3.78
80.13	3.67
80.23	3.9
80.28	3.89
80.33	3.78
80.38	3.95
80.43	3.96
80.48	3.89
80.53	3.89
80.58	3.9
80.63	3.91
80.78	4.01
80.83	3.96
80.88	3.92
80.93	4.05
81.03	3.97
81.08	4.06
81.18	4.21
81.23	4.22
81.38	4.22
81.43	4.19
81.48	4.18
81.58	4.27
81.63	4.24
81.68	4.16
81.73	4.28
81.78	4.25
81.83	4.26
81.88	4.18
81.93	4.18
82.03	4.1
82.18	4.07
82.23	4.08
82.43	3.94
82.48	4.03
82.53	4.06
82.63	3.97
82.68	4.06
82.78	4.02
82.83	3.96
82.93	3.92
83.43	4.04
83.87	3.99
83.92	3.98
84.02	4.12
84.12	4.13
84.17	4.05
84.32	4.32
84.37	4.32
84.42	4.35
84.47	4.39
84.52	4.41
84.57	4.47
84.62	4.44
84.67	4.57
84.72	4.55
84.77	4.44
84.82	4.36
84.87	4.53
84.92	4.46
84.97	4.51
85.02	4.44
85.07	4.36
85.12	4.46
85.17	4.47
85.22	4.45
85.27	4.42
85.32	4.42
85.37	4.39
85.42	4.44
85.47	4.4
85.52	4.42
85.57	4.42
85.62	4.48
85.67	4.5
85.72	4.47
85.77	4.41
85.82	4.37
85.92	4.43
85.97	4.38
86.02	4.44
86.07	4.39
86.12	4.43
86.17	4.42
86.22	4.35
86.27	4.39
86.32	4.37
86.42	4.41
86.47	4.34
86.52	4.34
86.57	4.32
86.62	4.22
86.67	4.27
86.72	4.24
86.77	4.36
86.82	4.27
86.87	4.21
86.92	4.23
86.97	4.45
87.02	4.14
87.07	4.23
87.12	4.2
87.17	4.42
87.22	4.32
87.27	4.16
87.32	4.14
87.37	4.07
87.42	4.19
87.47	3.98
87.52	4.01
87.57	3.99
87.62	4.14
87.72	4.04
87.77	3.98
87.82	4.07
87.87	3.95
87.92	3.86
88.02	3.85
88.07	3.83
88.12	4.0
88.57	4.01
88.62	4.06
89.07	3.58
89.12	3.48
89.17	3.67
89.22	3.46
89.27	3.47
89.32	3.58
89.47	3.37
89.52	3.38
89.64	3.88
89.69	3.89
89.74	3.84
89.79	4.12
89.84	3.74
89.89	4.11
90.94	3.72
91.59	4.02
91.69	3.64
91.79	3.74
91.84	3.43
91.89	3.49
91.94	3.57
91.99	3.46
92.04	3.45
92.14	3.28
92.19	3.36
92.24	3.24
92.34	3.2
92.44	3.38
92.49	3.94
92.54	3.57
92.59	3.81
92.69	3.38
92.74	3.44
92.79	3.85
92.84	3.36
92.89	4.05
92.94	4.22
93.04	4.24
93.09	4.18
93.14	4.2
93.19	4.17
93.24	4.18
93.29	4.12
93.34	4.33
93.44	4.22
93.54	4.14
93.59	4.17
93.64	4.16
93.69	4.03
93.79	4.06
93.84	3.98
93.89	3.99
93.94	3.98
93.99	4.02
94.04	4.0
94.09	3.99
94.14	4.03
94.19	4.03
94.24	4.0
94.29	4.0
94.34	4.01
94.39	3.7
94.44	3.95
94.49	4.0
94.54	3.95
