depth(m)	initial_age(kiloyear)
0.1	1.79
0.2	3.58
0.2	3.58
0.3	5.38
0.4	7.03
0.5	8.65
0.6	10.26
0.7	11.87
0.8	13.24
0.9	14.32
1.0	15.39
1.1	16.47
1.2	17.54
1.3	18.62
1.4	19.7
1.5	20.77
1.6	21.85
1.7	22.92
1.8	24.0
1.9	25.18
1.9	25.18
2.0	26.75
2.0	26.75
2.1	28.37
2.2	29.98
2.3	31.59
2.4	33.2
2.5	34.82
2.6	36.43
2.7	38.04
2.8	39.66
2.9	41.27
3.0	42.88
3.1	44.5
3.2	46.11
3.3	47.72
3.4	49.34
3.5	50.95
3.6	52.56
3.7	54.23
3.8	56.14
3.9	58.26
4.0	60.5
4.1	63.4
4.2	66.65
4.3	70.04
4.4	73.63
4.5	77.44
4.6	81.9
4.7	86.38
4.8	90.86
4.9	95.34
5.0	99.83
