depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.170000 0.022995 0.124062 0.439772 0.513511 0.925697 1.392153
0.300000 0.186739 0.326992 0.665937 0.734246 1.158600 1.634131
0.430000 0.333556 0.515139 0.892204 0.946100 1.398103 1.859887
0.550000 0.476689 0.692132 1.106852 1.142916 1.596739 2.042947
0.670000 0.628736 0.855361 1.320374 1.333925 1.814183 2.204564
0.795000 0.789880 1.050467 1.514486 1.529847 2.003217 2.465764
0.920000 0.946828 1.234497 1.694143 1.721424 2.195390 2.662072
1.050000 1.145099 1.424476 1.889112 1.915427 2.393774 2.862687
1.180000 1.308639 1.624957 2.098497 2.112000 2.576167 3.042149
1.300000 1.460452 1.806185 2.306699 2.298252 2.748522 3.202758
1.420000 1.600880 1.969824 2.495117 2.477490 2.927817 3.368354
1.545000 1.764984 2.175326 2.696263 2.664851 3.113997 3.511754
1.670000 1.938370 2.348202 2.901927 2.855880 3.298391 3.678194
1.800000 2.160042 2.556263 3.093843 3.051738 3.511288 3.865556
1.930000 2.362390 2.765600 3.281069 3.244352 3.698093 4.028070
2.060000 2.518260 2.964902 3.471406 3.437427 3.886472 4.210180
2.190000 2.719165 3.169154 3.669524 3.632454 4.071224 4.381656
2.305000 2.912440 3.345363 3.834663 3.801149 4.231981 4.558785
2.420000 3.089654 3.520399 3.999835 3.972328 4.406745 4.706504
2.550000 3.258919 3.765095 4.189531 4.166642 4.571030 4.885434
2.680000 3.483040 3.960241 4.396981 4.364355 4.773726 5.043173
2.800000 3.672233 4.158008 4.577252 4.548040 4.925064 5.205041
2.920000 3.891188 4.349888 4.771590 4.736398 5.111149 5.363886
3.025000 4.094890 4.550599 4.943100 4.906565 5.270896 5.521266
3.130000 4.274492 4.728432 5.112252 5.077480 5.432672 5.668273
3.230000 4.480572 4.902553 5.288251 5.247657 5.577426 5.816705
3.330000 4.640850 5.084038 5.451916 5.419301 5.744015 5.963908
3.430000 4.836859 5.262893 5.615254 5.586827 5.897368 6.148525
3.530000 5.049403 5.455606 5.794527 5.761374 6.065523 6.292702
3.630000 5.232067 5.635295 5.977657 5.937828 6.210948 6.499331
3.670000 5.322236 5.706197 6.048535 6.012033 6.284690 6.578678
3.750000 5.480451 5.865698 6.194437 6.165276 6.440097 6.726450
3.830000 5.630724 6.026650 6.343864 6.311299 6.573306 6.886410
3.930000 5.822296 6.211860 6.502896 6.485783 6.739317 7.117549
4.030000 6.062242 6.397775 6.670041 6.669871 6.917900 7.342456
4.130000 6.299664 6.590358 6.854190 6.866318 7.125773 7.562821
4.180000 6.397758 6.703470 6.955915 6.974733 7.239050 7.713542
4.230000 6.487445 6.819897 7.054373 7.086873 7.351863 7.831498
