depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.010000 0.032668 0.298545 0.901963 0.995797 1.692775 2.588804
0.050000 1.365272 2.132587 3.188309 3.332780 4.473476 6.089844
0.100000 3.715898 5.254864 6.563608 6.624843 8.004327 9.656588
0.150000 7.183742 8.423115 9.615409 9.677475 11.026590 12.175801
0.200000 9.447100 10.759295 11.980527 11.948720 13.105460 14.165612
0.250000 12.632622 13.925526 14.823881 14.784894 15.690019 16.656495
0.310000 15.398770 16.329091 17.227771 17.317892 18.296867 19.812066
0.350000 16.677856 17.554408 18.560619 18.668480 19.692909 21.478422
0.400000 17.935404 18.872302 20.023826 20.158662 21.327152 23.110114
0.450000 19.306555 20.160322 21.412408 21.594967 22.930768 25.004767
0.500000 20.428320 21.596551 22.921952 23.040449 24.538473 26.608568
0.550000 21.885808 23.051002 24.387840 24.578723 26.129588 28.390730
0.600000 23.329710 24.489622 25.957952 26.147040 27.759018 30.076987
0.650000 24.717877 26.156986 27.740710 27.984971 29.722694 32.251484
0.700000 26.728861 28.206680 30.077182 30.501433 32.706570 36.779700
0.750000 28.760363 30.484645 32.750959 33.406607 36.567029 41.450397
0.800000 31.246801 33.745918 36.794070 37.354188 41.359062 45.934709
0.850000 33.623759 37.007593 40.539426 41.028928 45.300573 50.183785
0.900000 35.584534 39.569660 44.056196 44.163253 48.526179 53.372324
0.950000 38.602115 42.792083 47.651520 47.503674 52.224614 56.224382
1.000000 42.691187 46.816937 51.776224 51.481311 55.885188 58.703841
1.050000 46.403595 51.138197 55.685619 55.230018 59.176671 61.585698
1.100000 49.926904 55.618916 59.498017 58.964814 62.413306 64.656749
1.150000 55.268033 59.949897 62.936482 62.531759 65.313443 67.333816
1.200000 60.394355 63.201644 65.848121 65.510339 67.833227 69.416129
1.250000 63.835314 66.482319 68.759263 68.463906 70.420799 71.675798
1.300000 67.930038 69.785503 71.263683 71.218519 72.742248 74.123945
1.350000 70.982208 72.294297 73.662484 73.701635 75.080185 76.609014
1.400000 72.862144 74.288524 75.642395 75.665466 77.048006 78.439904
1.450000 74.628627 76.241327 77.595958 77.576789 78.919123 80.077383
1.500000 77.135209 78.559875 79.826302 79.844812 81.052574 82.796229
1.550000 79.497879 80.961956 82.131856 82.251260 83.626296 85.387044
1.600000 81.540894 83.035476 84.558792 84.847721 86.538978 90.182569
1.650000 83.998534 85.431743 87.464841 87.904639 90.732175 93.082666
1.700000 86.081046 88.097795 91.261318 90.967174 93.396595 95.187504
1.750000 88.764120 91.952667 94.038714 93.775312 95.521805 96.823080
1.800000 92.977521 94.975541 96.292959 96.200892 97.433494 98.429935
1.850000 96.692428 97.601545 98.541626 98.560680 99.513883 100.324648
