Depth	d18O
2.43	3.17
2.48	3.79
2.53	3.9
2.58	3.93
2.63	4.02
2.68	3.96
2.73	3.75
2.78	3.78
2.83	3.46
2.88	3.26
2.93	3.32
2.98	3.34
3.03	3.75
3.08	3.01
3.13	4.21
3.18	4.01
3.23	4.66
3.28	4.76
3.33	4.88
3.38	4.9
3.43	4.89
3.48	4.92
3.53	4.61
3.58	4.64
3.63	4.67
3.68	4.7
3.73	4.64
3.78	4.66
3.83	4.6
3.88	4.26
3.93	4.64
3.98	4.88
4.03	4.58
4.08	4.11
4.13	4.53
4.18	4.29
4.23	4.56
4.28	4.55
4.33	4.47
4.38	4.57
4.43	4.55
4.48	4.48
4.53	4.45
4.58	4.39
4.63	4.39
4.68	4.38
4.73	4.02
4.78	4.04
4.83	3.96
4.88	3.88
4.93	3.37
4.98	3.43
5.03	3.51
5.08	3.68
5.13	3.74
5.18	3.72
5.23	3.6
5.28	3.47
5.33	3.44
5.38	3.8
5.43	3.56
5.48	2.87
5.53	4.5
5.58	4.28
5.63	4.43
5.68	3.94
5.73	4.28
5.78	4.14
5.83	4.23
5.88	3.97
5.93	3.72
5.98	3.4
6.03	3.38
6.08	4.0
6.13	3.88
6.18	4.25
6.23	4.41
6.28	4.54
6.33	4.57
6.38	4.51
6.43	4.58
6.48	4.37
6.53	4.46
6.58	4.48
6.63	4.41
6.68	4.39
6.73	4.62
6.78	4.56
6.83	4.54
6.88	4.44
