depth(m)	initial_age(kiloyear)
90.73	3501.251928
90.83	3504.439589
90.93	3507.627249
91.03	3510.81491
91.13	3514.002571
91.23	3517.190231
91.33	3520.377892
91.43	3523.565553
91.53	3526.753213
91.63	3529.940874
91.73	3533.128535
91.83	3536.316195
91.93	3539.503856
92.03	3542.691517
92.13	3545.879177
92.22	3548.748072
92.32	3551.935733
92.42	3555.123393
92.52	3558.311054
92.62	3561.498715
92.72	3564.686375
92.82	3567.874036
92.92	3571.061697
93.02	3574.249357
93.12	3577.437018
93.22	3580.624679
93.32	3583.812339
93.42	3587.0
93.52	3590.038462
93.62	3593.076923
93.72	3596.115385
93.82	3599.153846
93.92	3602.192308
94.02	3605.230769
94.12	3608.269231
94.22	3611.307692
94.32	3614.346154
94.42	3617.384615
94.52	3620.423077
94.62	3623.461538
94.72	3626.5
94.82	3629.538462
94.92	3632.576923
95.02	3635.615385
95.12	3638.653846
95.22	3641.692308
95.32	3644.730769
95.42	3647.769231
95.52	3650.807692
95.62	3653.846154
95.72	3656.884615
95.82	3659.923077
95.92	3662.961538
96.02	3666.0
96.12	3668.941176
96.22	3671.882353
96.32	3674.823529
96.42	3677.764706
96.52	3680.705882
96.62	3683.647059
96.72	3686.588235
96.82	3689.529412
96.92	3692.470588
97.02	3695.411765
97.12	3698.352941
97.22	3701.294118
97.32	3704.235294
97.42	3707.176471
97.52	3710.117647
97.62	3713.058824
97.72	3716.0
97.82	3718.8
97.92	3721.6
98.02	3724.4
98.12	3727.2
98.22	3730.0
98.32	3732.8
98.42	3735.6
98.52	3738.4
98.62	3741.2
98.72	3744.0
98.82	3746.8
98.92	3749.6
99.02	3752.4
99.12	3755.2
99.22	3758.0
99.32	3760.8
99.42	3763.6
99.52	3766.4
99.62	3769.2
99.72	3772.0
99.82	3774.8
99.92	3777.6
100.12	3783.2
100.22	3786.0
100.32	3788.8
100.42	3791.6
100.52	3794.4
100.62	3797.2
100.72	3800.0
100.82	3802.8
100.92	3805.6
101.02	3808.4
101.12	3811.2
101.22	3814.0
101.42	3819.6
101.52	3822.4
101.62	3825.2
101.72	3828.0
101.82	3830.8
101.92	3833.6
102.02	3836.4
102.12	3839.2
102.42	3847.6
102.52	3850.4
102.62	3853.2
102.72	3856.0
102.82	3858.8
102.92	3861.6
103.02	3864.4
103.12	3867.2
103.22	3870.0
103.32	3872.8
103.42	3875.6
103.52	3878.4
103.62	3881.2
103.72	3884.0
103.82	3886.8
103.92	3889.6
104.02	3892.4
104.12	3895.2
104.22	3898.0
104.32	3900.8
104.42	3903.6
104.52	3906.4
104.62	3909.2
104.72	3912.0
104.82	3915.49359
104.92	3918.987179
105.02	3922.480769
105.12	3925.974359
105.22	3929.467949
105.32	3932.961538
105.42	3936.455128
105.52	3939.948718
105.62	3943.442308
105.72	3946.935897
105.82	3950.429487
105.92	3953.923077
105.93	3954.272436
106.03	3957.766026
106.13	3961.259615
106.23	3964.753205
106.33	3968.246795
106.43	3971.740385
106.53	3975.233974
106.63	3978.727564
106.73	3982.221154
106.83	3985.714744
106.93	3989.208333
107.03	3992.701923
107.13	3996.195513
107.24	4000.038462
107.34	4003.532051
107.44	4007.025641
107.54	4010.519231
107.64	4014.012821
107.74	4017.50641
107.84	4021.0
107.94	4023.933673
108.04	4026.867347
108.14	4029.80102
108.24	4032.734694
108.34	4035.668367
108.36	4036.255102
108.46	4039.188776
108.56	4042.122449
108.66	4045.056122
108.76	4047.989796
108.86	4050.923469
108.96	4053.857143
109.06	4056.790816
109.16	4059.72449
109.26	4062.658163
109.36	4065.591837
109.46	4068.52551
109.56	4071.459184
109.66	4074.392857
109.76	4077.326531
109.86	4080.260204
109.96	4083.193878
110.06	4086.127551
110.16	4089.061224
