depth(m)	initial_age(kiloyear)
26.32	700.9
26.37	702.46
26.37	702.46
26.38	702.78
26.57	708.72
26.62	710.28
26.67	711.85
26.68	712.16
26.77	714.98
26.78	715.29
26.82	716.54
26.87	718.1
26.88	718.42
26.92	719.67
26.97	721.23
26.97	721.23
27.02	722.79
27.07	724.36
27.08	724.67
27.12	725.92
27.17	727.49
27.18	727.8
27.22	729.06
27.27	731.02
27.28	731.41
27.37	734.92
27.38	735.32
27.47	738.83
27.48	739.22
27.52	740.79
27.57	742.74
27.58	743.14
27.62	744.7
27.72	748.12
27.78	750.0
27.82	751.25
27.87	752.81
27.88	753.13
27.92	754.38
27.97	755.94
27.98	756.26
28.07	759.07
28.07	759.07
28.08	759.38
28.12	760.63
28.17	762.2
28.27	765.32
28.28	765.64
28.32	766.91
28.37	768.87
28.38	769.26
28.42	770.83
28.48	773.17
28.52	774.74
28.58	777.08
28.67	780.6
28.68	780.99
28.78	784.9
28.87	788.42
28.88	788.81
28.88	788.81
28.92	790.23
29.07	794.92
29.08	795.24
29.17	798.05
29.18	798.37
29.22	799.62
29.22	799.62
29.32	802.74
29.37	804.31
29.38	804.62
29.42	805.87
29.42	805.87
29.47	807.43
29.48	807.75
29.48	807.75
29.52	809.0
29.52	809.0
29.58	810.88
29.68	814.0
29.82	818.38
29.87	819.94
29.88	820.26
29.97	823.07
30.07	826.75
30.08	827.14
30.17	830.66
30.17	830.66
30.18	831.05
30.22	832.61
30.27	834.57
30.27	834.57
30.28	834.96
30.37	838.48
30.38	838.87
30.48	842.78
30.52	844.34
30.52	844.34
30.57	846.3
30.58	846.69
30.67	850.21
30.68	850.6
30.78	854.51
30.82	856.07
30.88	858.42
30.97	861.94
30.98	862.33
31.02	863.89
31.07	865.85
31.08	866.24
31.12	867.8
31.17	869.76
31.18	870.15
31.28	874.06
31.32	875.62
31.38	877.97
31.42	879.53
31.48	881.88
31.58	885.79
31.58	885.79
31.87	897.12
31.88	897.51
31.92	899.08
31.97	901.03
31.98	901.42
32.02	902.99
32.07	904.94
32.12	906.9
32.12	906.9
32.17	908.85
32.18	909.24
32.2	909.83
32.2	909.83
32.22	910.81
32.3	913.74
32.3	913.74
32.32	914.72
32.35	915.7
32.4	917.65
32.42	918.63
32.55	923.51
32.55	923.51
32.6	925.47
32.65	927.34
32.7	928.9
32.7	928.9
32.75	930.47
32.85	933.59
32.95	936.72
33.0	938.28
33.05	939.85
33.1	941.41
33.15	942.98
33.2	944.54
33.3	947.66
33.35	948.91
33.4	950.16
33.4	950.16
33.45	951.41
33.45	951.41
33.45	951.41
33.5	952.78
33.55	954.34
33.55	954.34
33.6	955.62
33.65	956.87
33.7	958.12
33.75	959.37
33.8	960.62
33.85	961.87
33.85	961.87
33.9	963.13
33.95	964.57
34.05	967.69
34.1	969.26
34.1	969.26
34.15	970.82
34.2	972.38
34.25	973.95
34.3	975.51
34.35	977.08
34.35	977.08
34.4	978.64
34.5	981.77
34.6	984.89
34.65	986.46
34.7	988.02
34.75	989.59
34.8	991.15
34.85	992.71
34.9	994.28
34.9	994.28
34.9	994.28
34.95	995.84
35.0	997.41
35.0	997.41
35.0	997.41
35.05	999.22
35.1	1001.18
35.15	1003.14
35.2	1005.09
35.25	1007.04
35.3	1009.0
35.35	1010.95
35.4	1012.9
35.45	1014.86
35.5	1016.93
35.55	1019.02
35.6	1021.1
35.65	1023.19
35.7	1025.27
35.75	1027.36
35.8	1029.44
35.85	1031.53
35.9	1033.63
35.95	1035.98
36.02	1039.53
36.05	1041.36
36.1	1043.96
36.12	1044.74
36.2	1049.08
36.22	1049.79
36.25	1051.43
36.29	1053.13
36.3	1053.55
36.32	1054.17
36.35	1055.64
36.39	1057.24
36.42	1058.22
36.5	1061.54
36.52	1062.11
36.54	1062.89
36.55	1063.21
36.56	1063.46
36.6	1064.46
36.61	1064.71
36.64	1065.46
36.65	1065.71
36.66	1065.96
36.71	1067.21
36.74	1067.96
36.76	1068.46
36.84	1070.46
36.84	1070.46
36.86	1070.96
36.91	1072.21
36.94	1072.96
37.01	1074.71
37.04	1075.46
37.06	1075.96
37.14	1077.97
37.21	1079.72
37.24	1080.47
37.31	1082.4
37.34	1083.34
37.36	1083.96
37.41	1085.53
37.44	1086.47
37.46	1087.09
37.54	1089.91
37.54	1089.91
37.56	1090.69
37.61	1092.64
37.64	1093.81
37.74	1097.72
37.84	1101.63
37.86	1102.41
37.94	1105.54
38.01	1108.28
38.04	1109.45
38.14	1113.36
38.14	1113.36
38.21	1116.1
38.24	1117.27
38.26	1118.05
38.31	1120.01
38.34	1121.18
38.36	1121.96
38.44	1125.09
38.46	1125.87
38.51	1127.82
38.54	1128.99
38.64	1132.9
38.71	1135.64
38.74	1136.82
38.74	1136.82
38.81	1139.56
38.84	1140.73
38.86	1141.51
38.91	1143.46
38.94	1144.64
39.01	1147.37
39.04	1148.55
39.04	1148.55
39.16	1153.24
39.24	1156.36
39.26	1157.12
39.36	1160.25
39.41	1161.81
39.44	1162.76
39.44	1162.76
39.51	1164.94
39.54	1165.88
39.61	1168.07
39.64	1169.01
39.74	1172.14
39.84	1175.26
39.84	1175.26
39.94	1178.39
40.04	1181.52
40.04	1181.52
40.06	1182.14
40.21	1186.84
