Depth	d18O
65.25	4.04
65.35	3.83
65.45	3.67
65.55	3.77
65.65	3.99
65.75	0.64
65.85	4.01
65.96	3.88
66.06	3.84
66.16	3.82
66.26	3.84
66.36	3.61
66.46	3.13
66.56	3.26
66.66	3.45
66.76	3.53
66.86	3.58
66.96	3.53
67.06	3.5
67.16	3.64
67.26	3.6
67.36	3.6
67.46	3.36
67.67	3.23
67.77	3.41
67.87	0.64
67.97	3.82
68.07	3.69
68.17	3.89
68.27	4.17
68.37	3.69
68.47	3.8
68.57	4.04
68.67	3.46
68.77	3.55
68.87	3.42
68.97	3.35
69.19	3.59
69.29	3.85
69.39	3.67
69.49	3.9
69.59	3.63
69.69	3.52
69.79	3.54
69.89	3.48
69.99	3.59
70.09	3.52
70.19	3.78
70.29	3.71
70.39	0.64
70.49	3.43
70.59	3.48
70.7	3.29
70.8	3.7
70.9	3.61
71.0	3.77
71.1	3.57
71.2	3.48
71.3	3.58
71.4	3.8
71.5	3.5
71.6	3.59
71.7	3.27
71.8	3.75
71.9	3.3
72.31	3.5
72.41	3.39
72.51	3.18
72.61	3.36
72.71	3.42
72.81	3.42
72.91	3.69
73.01	3.98
73.11	3.86
73.16	3.67
73.26	3.39
73.36	3.21
73.46	3.08
73.56	3.5
73.67	3.73
73.77	3.72
73.87	3.65
73.97	3.61
74.07	3.61
74.17	3.58
74.27	3.57
74.37	3.55
74.57	3.66
74.67	3.38
74.77	3.33
74.87	3.2
75.07	3.24
75.17	3.66
75.27	3.45
75.37	3.71
75.47	3.48
75.57	3.26
76.27	3.55
76.37	3.07
76.47	3.21
76.57	3.26
76.67	3.31
76.77	3.21
76.87	3.45
76.97	3.39
77.07	3.59
77.1	3.34
77.17	3.12
77.27	3.21
77.37	3.3
77.47	3.43
77.57	3.21
77.67	3.36
77.77	3.25
77.87	3.22
77.95	3.28
78.06	3.54
78.16	3.32
78.26	3.34
78.36	3.19
78.46	3.19
78.56	3.02
78.66	2.92
78.76	2.87
78.86	3.13
78.96	2.98
79.06	2.95
79.16	3.21
79.26	3.04
79.36	3.05
79.46	3.01
79.56	3.16
79.66	3.17
79.76	3.24
79.86	3.24
79.96	3.24
80.06	3.2
80.16	3.19
80.26	3.31
80.36	0.64
80.46	3.22
80.56	3.12
80.66	3.03
80.76	3.17
80.86	3.23
80.96	3.13
81.06	3.24
81.16	3.13
81.26	3.2
81.36	3.06
81.46	3.09
81.56	3.2
81.66	3.28
81.76	3.15
81.86	3.07
81.96	3.36
82.06	3.28
82.16	3.35
82.26	3.19
82.36	3.12
82.46	3.16
82.57	3.27
82.67	3.23
82.77	3.4
82.87	3.62
82.97	3.44
83.07	3.71
83.17	3.81
83.27	3.54
83.37	3.63
83.47	3.51
83.55	3.45
83.65	3.53
83.75	3.57
83.85	3.57
83.95	3.12
84.05	3.41
84.15	3.5
84.25	3.06
84.35	3.21
84.45	3.17
84.55	0.64
84.65	3.17
84.75	3.2
84.85	3.4
84.95	3.32
85.05	3.21
85.15	3.47
85.25	3.53
85.35	3.34
85.45	3.39
85.55	3.18
85.65	3.3
85.75	3.41
85.85	3.28
85.95	3.59
86.05	3.38
86.15	3.41
86.25	3.38
86.35	3.5
86.45	3.46
86.55	3.11
86.65	3.24
86.75	3.16
86.85	3.04
86.95	3.16
87.05	3.17
87.15	3.15
87.25	3.07
87.35	3.4
87.45	3.12
87.56	3.02
87.66	2.98
87.76	2.99
87.86	2.97
87.96	3.13
88.06	3.29
88.16	2.91
88.26	2.79
88.36	2.92
88.46	3.02
88.56	2.93
88.66	2.94
88.76	3.0
88.86	3.23
88.96	3.06
89.07	3.32
89.17	2.88
89.23	2.9
89.33	3.04
89.43	3.08
89.53	3.13
89.63	3.04
89.73	3.26
89.83	3.08
89.93	3.31
90.03	2.93
90.13	2.99
90.23	2.88
90.33	2.74
90.43	2.85
90.53	3.19
90.63	2.84
90.73	3.09
90.83	3.3
90.93	3.25
91.03	3.01
91.13	3.11
91.23	3.07
91.33	3.11
91.43	3.02
91.53	2.73
91.63	2.95
91.73	2.87
91.83	2.89
91.93	2.97
92.03	2.99
92.13	3.02
92.22	3.14
92.32	3.01
92.42	3.01
92.52	2.98
92.62	3.29
92.72	3.03
92.82	2.93
92.92	2.91
93.02	3.01
93.12	3.09
93.22	3.26
93.32	3.05
93.42	3.13
93.52	3.06
93.62	2.92
93.72	2.88
93.82	2.74
93.92	3.03
94.02	3.02
94.12	2.78
94.22	2.91
94.32	2.87
94.42	3.1
94.52	3.08
94.62	3.3
94.72	3.36
94.82	3.45
94.92	3.34
95.02	3.36
95.12	3.1
95.22	2.98
95.32	2.89
95.42	2.74
95.52	3.03
95.62	2.92
95.72	2.95
95.82	3.15
95.92	3.19
96.02	3.02
96.12	3.26
96.22	2.83
96.32	3.21
96.42	3.21
96.52	2.98
96.62	2.95
96.72	2.82
96.82	2.78
96.92	2.94
97.02	2.95
97.12	2.88
97.22	3.03
97.32	3.12
97.42	2.96
97.52	3.15
97.62	3.4
97.72	3.3
97.82	2.92
97.92	2.97
98.02	2.79
98.12	2.97
98.22	2.9
98.32	2.99
98.42	3.04
98.52	2.87
98.62	3.06
98.72	2.9
98.82	3.0
98.92	3.21
99.02	3.29
99.12	3.23
99.22	3.06
99.32	3.19
99.42	2.86
99.52	3.16
99.62	3.02
99.72	2.73
99.82	3.08
99.92	3.19
100.02	0.64
100.12	3.2
100.22	3.07
100.32	2.81
100.42	2.94
100.52	2.72
100.62	3.12
100.72	3.16
100.82	3.17
100.92	2.74
101.02	3.25
101.12	2.9
101.22	3.26
101.42	2.78
101.52	2.86
101.62	3.06
101.72	3.07
101.82	3.15
101.92	3.02
102.02	2.94
102.12	2.95
102.22	0.64
102.42	2.89
102.52	2.91
102.62	3.25
102.72	3.07
