depth(m)	initial_age(kiloyear)
97.47	3503.91
97.6	3508.59
97.73	3513.29
97.85	3517.62
97.85	3517.62
97.96	3521.59
98.05	3524.84
98.13	3527.72
98.21	3530.61
98.37	3536.38
98.46	3539.63
98.55	3542.88
98.66	3546.84
98.77	3550.82
98.9	3555.51
99.02	3559.84
99.03	3560.2
99.15	3564.53
99.16	3564.89
99.28	3569.22
99.4	3573.55
99.5	3577.16
99.6	3580.76
99.69	3584.01
99.69	3584.01
99.77	3586.9
99.85	3589.79
99.93	3592.67
100.0	3595.19
100.08	3598.08
100.16	3600.96
100.25	3604.21
100.34	3607.46
100.43	3610.71
100.53	3614.32
100.63	3617.88
100.74	3621.66
100.84	3625.11
100.95	3628.89
101.05	3632.33
101.15	3635.77
101.24	3638.87
101.34	3642.31
101.44	3645.75
101.53	3648.83
101.63	3652.26
101.73	3655.69
101.83	3659.13
101.93	3662.56
102.03	3666.0
102.13	3669.44
102.23	3672.88
102.33	3676.32
102.44	3680.11
102.61	3685.95
102.71	3689.38
102.81	3692.8
103.01	3699.68
103.11	3703.12
103.21	3706.56
103.28	3708.97
103.35	3711.37
103.41	3713.49
103.52	3717.46
103.68	3723.24
103.82	3728.29
103.92	3731.9
