Depth	d18O
13.32	4.32
13.35	4.32
13.38	4.33
13.42	4.06
13.45	4.15
13.48	4.28
13.52	4.37
13.55	4.14
13.58	4.21
13.62	4.09
13.65	3.95
13.68	3.92
13.72	4.02
13.75	4.07
13.78	4.02
13.82	3.96
13.85	4.18
13.88	3.95
13.92	4.05
13.95	4.0
13.98	4.01
14.02	3.79
14.05	3.72
14.08	3.18
14.15	3.72
14.18	3.97
14.22	3.88
14.25	4.13
14.28	4.21
