depth(m)	initial_age(kiloyear)
0.03	0.6
0.08	1.5
0.13	2.5
0.18	3.5
0.23	4.5
0.28	5.4
0.33	6.4
0.38	7.4
0.43	8.3
0.48	9.3
0.53	10.3
0.58	11.2
0.63	12.2
0.68	13.2
0.73	14.1
0.78	15.1
0.83	16.1
0.88	17.0
0.93	18.0
0.98	18.6
1.03	19.2
1.08	19.8
1.13	20.4
1.18	21.0
1.23	21.6
1.28	22.2
1.33	22.8
1.38	23.4
1.43	24.0
1.48	24.6
1.53	25.2
1.63	26.4
1.68	27.0
1.73	27.6
1.78	28.8
1.83	29.4
1.88	29.8
1.93	30.0
1.98	30.6
2.03	31.2
2.08	31.8
2.13	32.4
2.18	33.0
2.23	33.6
2.28	34.2
2.33	34.8
2.38	35.4
2.43	36.0
2.48	36.6
2.53	37.2
2.58	37.8
2.63	38.4
2.68	39.0
2.73	39.6
2.78	40.2
2.83	40.8
2.88	41.4
2.93	42.0
2.98	42.6
3.03	43.2
3.08	43.8
3.13	44.4
3.18	45.0
3.23	45.6
3.28	46.2
3.33	46.8
3.38	47.4
3.43	48.0
3.48	48.6
3.53	49.2
3.58	49.8
3.63	50.4
3.68	51.0
3.73	51.6
3.78	52.2
3.83	52.8
3.88	53.4
3.93	54.0
3.98	54.8
4.03	55.7
4.08	56.5
4.13	57.3
4.18	58.2
4.23	59.0
4.28	59.8
4.33	60.7
4.38	61.5
4.43	62.3
4.48	63.2
4.53	64.0
4.58	65.0
4.63	66.1
4.68	67.1
4.73	68.2
4.78	69.2
4.83	70.3
4.88	71.3
4.93	72.4
4.98	73.4
5.03	74.5
5.08	75.3
5.13	76.6
5.18	77.6
5.23	79.3
5.28	80.7
5.33	82.4
5.38	83.9
5.43	85.5
5.48	87.0
5.53	88.6
5.58	90.1
5.63	91.1
5.68	92.2
5.73	93.2
5.78	94.3
5.83	95.3
5.88	96.3
5.93	97.3
5.98	98.4
6.03	99.4
