age(kyr) mean(permil) sigma(permil)
0.000000 3.180091 0.132043
1.000000 3.164421 0.125632
2.000000 3.136259 0.124032
3.000000 3.134519 0.123515
4.000000 3.155637 0.124764
5.000000 3.173316 0.128228
6.000000 3.191315 0.135214
7.000000 3.230637 0.148153
8.000000 3.277416 0.166893
9.000000 3.383630 0.185788
10.000000 3.551945 0.196812
11.000000 3.741181 0.200715
12.000000 3.887835 0.200932
13.000000 3.990225 0.201336
14.000000 4.135264 0.202479
15.000000 4.345149 0.200566
16.000000 4.573264 0.191349
17.000000 4.731601 0.174389
18.000000 4.832068 0.153472
19.000000 4.866057 0.133299
20.000000 4.851669 0.118702
21.000000 4.838461 0.111205
22.000000 4.814657 0.109324
23.000000 4.770661 0.110780
24.000000 4.740385 0.113465
25.000000 4.715667 0.115721
26.000000 4.693359 0.117084
27.000000 4.671371 0.119264
28.000000 4.637290 0.122811
29.000000 4.596731 0.127342
30.000000 4.558266 0.130171
31.000000 4.531667 0.130446
32.000000 4.514685 0.129275
33.000000 4.495411 0.128481
34.000000 4.471898 0.129697
35.000000 4.458930 0.133057
36.000000 4.457620 0.137137
37.000000 4.455693 0.141372
38.000000 4.458132 0.144349
39.000000 4.446801 0.145212
40.000000 4.433768 0.145211
41.000000 4.418013 0.144543
42.000000 4.392638 0.144280
43.000000 4.365347 0.144747
44.000000 4.332129 0.144656
45.000000 4.313040 0.143695
46.000000 4.347491 0.142887
47.000000 4.382181 0.142148
48.000000 4.378654 0.142992
49.000000 4.352100 0.144561
50.000000 4.319533 0.147324
51.000000 4.285640 0.150030
52.000000 4.251154 0.152508
53.000000 4.260343 0.153226
54.000000 4.291549 0.153052
55.000000 4.295790 0.152321
56.000000 4.269412 0.152339
57.000000 4.265198 0.152671
58.000000 4.287955 0.154051
59.000000 4.280702 0.154928
60.000000 4.267443 0.155123
61.000000 4.294452 0.153012
62.000000 4.350955 0.148503
63.000000 4.413977 0.141125
64.000000 4.466868 0.132928
65.000000 4.494962 0.125977
66.000000 4.490615 0.121757
67.000000 4.469464 0.121428
68.000000 4.435361 0.124070
69.000000 4.377754 0.128626
70.000000 4.306806 0.134142
71.000000 4.229430 0.139888
72.000000 4.153074 0.144225
73.000000 4.096115 0.146618
74.000000 4.052678 0.147038
75.000000 3.995639 0.146188
76.000000 3.963845 0.144876
77.000000 3.940312 0.144868
78.000000 3.894456 0.146166
79.000000 3.832086 0.149305
80.000000 3.773533 0.154376
81.000000 3.728582 0.161597
82.000000 3.698709 0.170460
83.000000 3.701084 0.179579
84.000000 3.773872 0.188589
85.000000 3.903893 0.196324
86.000000 4.023818 0.200281
87.000000 4.082644 0.200717
88.000000 4.093208 0.198077
89.000000 4.093513 0.193133
90.000000 4.074615 0.186188
91.000000 4.017059 0.177121
92.000000 3.956806 0.166943
93.000000 3.893694 0.156693
94.000000 3.842414 0.146900
95.000000 3.794084 0.139280
96.000000 3.737099 0.134138
