Time (ka)	Benthic d18O (per mil)	Standard error (per mil)
94	4.005	0.2
95.58	3.98	0.2
95.86	3.97	0.2
96.12	3.94	0.2
98.05	3.91	0.2
98.24	3.87	0.2
100.53	3.83	0.2
102.47	3.8	0.2
103	3.75	0.2
103.39	3.7	0.2
105.52	3.69	0.2
105.99	3.695	0.2
108.23	3.71	0.2
108.74	3.74	0.2
109.2	3.76	0.2
110.94	3.8	0.2
111.49	3.86	0.2
111.52	3.92	0.2
113.65	3.96	0.2
113.84	3.98	0.2
116.06	3.99	0.2
116.19	3.97	0.2
116.96	3.95	0.2
118.19	3.92	0.2
120.32	3.88	0.2
120.39	3.83	0.2
120.96	3.78	0.2
122.45	3.675	0.2
123.35	3.56	0.2
123.52	3.425	0.2
124.57	3.29	0.2
125.73	3.23	0.2
126.65	3.18	0.2
126.7	3.14	0.2
127.74	3.12	0.2
127.84	3.11	0.2
128.82	3.135	0.2
129.47	3.19	0.2
129.64	3.25	0.2
130.75	3.415	0.2
131.44	3.67	0.2
132.67	3.9	0.2
132.94	4.13	0.2
133.24	4.35	0.2
134.55	4.52	0.2
134.67	4.64	0.2
135.04	4.72	0.2
136.37	4.75	0.2
138.19	4.76	0.2
140.09	4.75	0.2
141.72	4.73	0.2
142.06	4.7	0.2
142.89	4.66	0.2
144.03	4.62	0.2
146.01	4.535	0.2
146.82	4.45	0.2
147.15	4.41	0.2
147.98	4.39	0.2
148.43	4.41	0.2
148.96	4.45	0.2
149.75	4.48	0.2
150.77	4.5	0.2
152.93	4.51	0.2
153.89	4.52	0.2
154.7	4.52	0.2
155.87	4.5	0.2
156.2	4.48	0.2
156.31	4.45	0.2
157.84	4.42	0.2
158.02	4.4	0.2
159.81	4.38	0.2
160.21	4.37	0.2
161.78	4.355	0.2
162.49	4.33	0.2
164.91	4.31	0.2
167.08	4.29	0.2
167.34	4.27	0.2
168.9	4.25	0.2
169.76	4.25	0.2
170.71	4.26	0.2
172.19	4.27	0.2
174.35	4.29	0.2
174.61	4.3	0.2
176.16	4.3	0.2
177.04	4.31	0.2
179.46	4.32	0.2
179.79	4.33	0.2
181.89	4.32	0.2
185.24	4.27	0.2
186.74	4.2	0.2
188.87	4.11	0.2
190.68	3.965	0.2
190.92	3.86	0.2
191.59	3.775	0.2
193.63	3.71	0.2
194.02	3.66	0.2
196.2	3.605	0.2
196.42	3.56	0.2
198.68	3.513333333	0.2
198.88	3.48	0.2
201.17	3.44	0.2
201.61	3.41	0.2
201.81	3.42	0.2
203.66	3.44	0.2
204.75	3.46	0.2
207.71	3.49	0.2
208.38	3.5	0.2
210.9	3.49	0.2
214.86	3.47	0.2
217.3	3.43	0.2
217.85	3.42	0.2
218.33	3.41	0.2
220.41	3.41	0.2
220.64	3.44	0.2
220.69	3.49	0.2
223.08	3.57	0.2
223.18	3.68	0.2
225.67	3.82	0.2
225.74	4.066666667	0.2
228.16	4.19	0.2
228.9	4.16	0.2
231.08	4.12	0.2
233.38	4.09	0.2
234.2	4.05	0.2
235.79	4.01	0.2
237.35	3.95	0.2
238.23	3.88	0.2
238.91	3.81	0.2
240.83	3.73	0.2
241.3	3.61	0.2
243.11	3.465	0.2
243.46	3.44	0.2
243.86	3.49	0.2
245.02	3.59	0.2
246.14	3.805	0.2
246.59	4.03	0.2
248.43	4.16	0.2
250.71	4.26	0.2
251.94	4.35	0.2
252.71	4.41	0.2
254.16	4.44	0.2
255.77	4.46	0.2
256.4	4.46	0.2
256.86	4.45	0.2
257.72	4.44	0.2
257.76	4.42	0.2
258.64	4.39	0.2
259.28	4.35	0.2
260.1	4.315	0.2
260.88	4.3	0.2
261.7	4.3	0.2
261.73	4.31	0.2
262.24	4.32	0.2
263.12	4.33	0.2
263.71	4.34	0.2
264.12	4.35	0.2
264.86	4.36	0.2
265.36	4.37	0.2
266.54	4.37	0.2
267.24	4.37	0.2
267.6	4.38	0.2
267.68	4.39	0.2
268.86	4.42	0.2
269.59	4.445	0.2
269.67	4.45	0.2
269.84	4.43	0.2
271.01	4.41	0.2
273.16	4.39	0.2
273.59	4.37	0.2
273.64	4.36	0.2
274.17	4.36	0.2
275.31	4.33	0.2
277.46	4.28	0.2
278.62	4.21	0.2
284.58	4.085	0.2
288.39	3.97	0.2
289.42	3.93	0.2
290.87	3.91	0.2
291.85	3.93	0.2
293.34	3.985	0.2
294.27	4.07	0.2
295.82	4.12	0.2
296.7	4.16	0.2
298.04	4.18	0.2
300.76	4.18	0.2
301.55	4.16	0.2
303.35	4.11	0.2
306.92	4.03	0.2
309.17	3.95	0.2
311.75	3.9	0.2
313.71	3.85	0.2
316.89	3.79	0.2
318.47	3.72	0.2
319.47	3.65	0.2
320.85	3.59	0.2
322.04	3.485	0.2
323.29	3.37	0.2
326.28	3.28	0.2
328.62	3.19	0.2
329.27	3.12	0.2
332.27	3.07	0.2
334.69	3.08	0.2
335.67	3.16	0.2
336.91	3.41	0.2
338.39	3.72	0.2
338.9	3.99	0.2
343.55	4.245	0.2
345.77	4.35	0.2
348.17	4.39	0.2
350.59	4.405	0.2
352.68	4.42	0.2
353.01	4.41	0.2
354.77	4.4	0.2
355.44	4.39	0.2
356.86	4.39	0.2
357.86	4.4	0.2
361.04	4.41	0.2
365.13	4.41	0.2
365.21	4.4	0.2
367.55	4.365	0.2
369.97	4.32	0.2
372.39	4.3	0.2
373.57	4.27	0.2
374.57	4.25	0.2
375.65	4.22	0.2
376.13	4.18	0.2
377.24	4.14	0.2
377.74	4.11	0.2
378.92	4.09	0.2
379.66	4.08	0.2
379.83	4.08	0.2
382.09	4.08	0.2
384.49	4.055	0.2
384.51	4.01	0.2
386.93	3.98	0.2
387.28	3.94	0.2
389.35	3.895	0.2
390.27	3.86	0.2
390.36	3.85	0.2
391.77	3.85	0.2
392.36	3.83	0.2
394.2	3.805	0.2
396.62	3.77	0.2
398.72	3.73	0.2
399.12	3.66	0.2
399.35	3.59	0.2
399.91	3.49	0.2
402.31	3.39	0.2
404.68	3.27	0.2
405.23	3.2	0.2
407.06	3.17	0.2
408.14	3.15	0.2
408.64	3.11	0.2
409.3	3.065	0.2
410.06	3.05	0.2
410.87	3.07	0.2
411.34	3.12	0.2
412.85	3.24	0.2
412.91	3.37	0.2
414.33	3.525	0.2
414.89	3.7	0.2
415.59	3.82	0.2
416.42	3.95	0.2
416.94	4.04	0.2
417.17	4.06	0.2
418.74	4.03	0.2
418.85	3.935	0.2
418.98	3.88	0.2
421.04	3.94	0.2
422.27	4.145	0.2
422.7	4.41	0.2
423.01	4.58	0.2
423.03	4.72	0.2
423.54	4.845	0.2
423.78	4.88	0.2
423.98	4.88	0.2
424.8	4.87	0.2
425.22	4.87	0.2
425.29	4.86	0.2
425.68	4.84	0.2
425.79	4.81	0.2
426.31	4.77	0.2
426.53	4.68	0.2
426.8	4.57	0.2
427.38	4.5	0.2
428.22	4.44	0.2
428.57	4.39	0.2
429.07	4.38	0.2
429.41	4.38	0.2
429.92	4.39	0.2
429.93	4.42	0.2
430.69	4.45	0.2
430.98	4.48	0.2
431.31	4.525	0.2
431.34	4.55	0.2
431.62	4.55	0.2
432.69	4.55	0.2
432.85	4.54	0.2
433.33	4.53	0.2
434.07	4.52	0.2
434.36	4.52	0.2
435.45	4.52	0.2
435.88	4.51	0.2
437.9	4.49	0.2
438.08	4.44	0.2
441.07	4.41	0.2
442.85	4.37	0.2
444.24	4.34	0.2
447.63	4.33	0.2
453.76	4.32	0.2
454.24	4.325	0.2
456.93	4.3	0.2
461.8	4.27	0.2
463.27	4.24	0.2
466.44	4.18	0.2
469.61	4.1	0.2
472.78	4.02	0.2
473.9	3.895	0.2
483.16	3.77	0.2
484.12	3.66	0.2
486.17	3.57	0.2
488.59	3.52	0.2
488.67	3.49	0.2
491.01	3.49	0.2
492.17	3.49	0.2
492.89	3.535	0.2
493.43	3.6	0.2
494.88	3.67	0.2
496.06	3.75	0.2
497.94	3.82	0.2
499.23	3.87	0.2
499.24	3.89	0.2
500.08	3.865	0.2
500.33	3.83	0.2
501.36	3.81	0.2
502.15	3.81	0.2
502.22	3.83	0.2
503.5	3.85	0.2
504.22	3.88	0.2
504.36	3.9	0.2
505.64	3.92	0.2
506.49	3.92	0.2
507.72	3.91	0.2
507.78	3.89	0.2
508.63	3.88	0.2
509.92	3.87	0.2
510.77	3.86	0.2
510.88	3.84	0.2
511.6	3.83	0.2
512.05	3.84	0.2
512.9	3.84	0.2
512.91	3.84	0.2
514.19	3.82	0.2
514.92	3.8	0.2
515.05	3.78	0.2
517.03	3.76	0.2
517.29	3.755	0.2
518.1	3.8	0.2
519.22	3.83	0.2
519.61	3.835	0.2
520.51	3.82	0.2
521.01	3.82	0.2
521.94	3.82	0.2
522.6	3.82	0.2
523.33	3.845	0.2
524.26	3.85	0.2
525.63	3.85	0.2
525.66	3.87	0.2
526.38	3.9	0.2
526.46	3.95	0.2
526.59	4	0.2
527.5	4.03	0.2
527.98	4.04	0.2
528.27	4.05	0.2
528.54	4.06	0.2
528.94	4.08	0.2
529.57	4.11	0.2
530.16	4.15	0.2
530.48	4.195	0.2
530.79	4.26	0.2
531.5	4.31	0.2
532.11	4.35	0.2
532.29	4.4	0.2
533.04	4.46	0.2
533.5	4.48	0.2
534.07	4.48	0.2
534.16	4.47	0.2
534.7	4.46	0.2
535.61	4.44	0.2
535.9	4.4	0.2
536.2	4.335	0.2
536.64	4.275	0.2
537.1	4.3	0.2
538.18	4.35	0.2
538.24	4.38	0.2
538.3	4.4	0.2
539.2	4.4	0.2
539.5	4.4	0.2
540.36	4.4	0.2
540.76	4.4	0.2
541.67	4.38	0.2
542.05	4.36	0.2
542.71	4.33	0.2
543.33	4.3	0.2
543.98	4.27	0.2
544.62	4.23	0.2
545.06	4.19	0.2
545.9	4.15	0.2
547.87	4.11	0.2
549.89	4.075	0.2
550.11	4.05	0.2
551.92	4.03	0.2
551.93	3.99	0.2
553.94	3.94	0.2
555.63	3.89	0.2
557.4	3.86	0.2
560.19	3.84	0.2
561.05	3.83	0.2
562.8	3.83	0.2
563.87	3.815	0.2
566.61	3.78	0.2
567.87	3.73	0.2
568.02	3.66	0.2
568.4	3.59	0.2
570.31	3.53	0.2
571.17	3.46	0.2
571.6	3.41	0.2
572.21	3.38	0.2
574.12	3.36	0.2
574.32	3.34	0.2
575.34	3.32	0.2
576.02	3.3	0.2
577.81	3.275	0.2
577.93	3.29	0.2
579.07	3.33	0.2
579.83	3.4	0.2
581.45	3.48	0.2
581.74	3.595	0.2
582.81	3.69	0.2
582.91	3.77	0.2
583.64	3.85	0.2
585.09	3.93	0.2
585.54	3.99	0.2
586.34	4.04	0.2
586.91	4.08	0.2
587.45	4.1	0.2
588.73	4.11	0.2
588.81	4.11	0.2
589	4.11	0.2
590.46	4.115	0.2
590.47	4.12	0.2
592.03	4.12	0.2
593.1	4.11	0.2
593.21	4.1	0.2
593.59	4.08	0.2
594.83	4.03	0.2
595.14	3.97	0.2
595.32	3.93	0.2
595.74	3.9	0.2
596.1	3.88	0.2
596.76	3.87	0.2
597.44	3.87	0.2
598.08	3.87	0.2
598.38	3.88	0.2
598.41	3.89	0.2
599.4	3.89	0.2
599.7	3.89	0.2
600.06	3.88	0.2
601.1	3.865	0.2
601.38	3.87	0.2
602.4	3.88	0.2
602.71	3.89	0.2
602.93	3.875	0.2
603.37	3.84	0.2
604.69	3.8	0.2
604.76	3.79	0.2
605.24	3.81	0.2
606.01	3.82	0.2
606.59	3.83	0.2
606.67	3.81	0.2
607.99	3.745	0.2
608.41	3.68	0.2
609.31	3.64	0.2
609.98	3.62	0.2
610.24	3.62	0.2
610.93	3.62	0.2
611.3	3.64	0.2
612.07	3.645	0.2
612.62	3.62	0.2
613.28	3.59	0.2
613.78	3.535	0.2
613.9	3.49	0.2
614.6	3.46	0.2
615.72	3.43	0.2
615.92	3.41	0.2
616.58	3.4	0.2
616.62	3.4	0.2
617.55	3.41	0.2
617.91	3.425	0.2
619.23	3.45	0.2
619.38	3.47	0.2
619.47	3.51	0.2
619.84	3.56	0.2
620.95	3.63	0.2
621.26	3.71	0.2
622.32	3.79	0.2
622.38	3.88	0.2
623.01	3.96	0.2
623.46	4.01	0.2
625.42	4.05	0.2
625.62	4.09	0.2
625.77	4.16	0.2
626.46	4.27	0.2
627.77	4.42	0.2
627.83	4.58	0.2
628.45	4.71	0.2
629.21	4.81	0.2
629.9	4.87	0.2
629.92	4.91	0.2
631.28	4.93	0.2
631.48	4.94	0.2
632.08	4.95	0.2
632.66	4.97	0.2
633.22	4.97	0.2
633.98	4.97	0.2
634.03	4.96	0.2
634.11	4.93	0.2
635	4.91	0.2
635.44	4.89	0.2
635.83	4.88	0.2
635.95	4.87	0.2
636.33	4.87	0.2
637.22	4.86	0.2
637.62	4.85	0.2
637.67	4.84	0.2
637.92	4.84	0.2
638.56	4.83	0.2
639.42	4.815	0.2
639.44	4.79	0.2
639.89	4.775	0.2
640.78	4.76	0.2
641.21	4.75	0.2
641.67	4.74	0.2
641.86	4.73	0.2
642.11	4.73	0.2
643	4.72	0.2
643.01	4.72	0.2
643.83	4.72	0.2
643.89	4.71	0.2
644.33	4.7	0.2
644.81	4.69	0.2
645.22	4.68	0.2
645.98	4.67	0.2
646.11	4.65	0.2
646.56	4.64	0.2
646.6	4.63	0.2
647.44	4.62	0.2
648.33	4.61	0.2
648.4	4.59	0.2
648.53	4.565	0.2
648.9	4.55	0.2
650.2	4.56	0.2
650.29	4.56	0.2
651.07	4.57	0.2
651.68	4.58	0.2
651.78	4.57	0.2
652.38	4.56	0.2
653.25	4.55	0.2
653.36	4.53	0.2
654.73	4.53	0.2
655.15	4.52	0.2
655.85	4.51	0.2
656.16	4.5	0.2
656.21	4.49	0.2
657.24	4.48	0.2
657.68	4.47	0.2
658.63	4.45	0.2
658.7	4.44	0.2
659.16	4.44	0.2
659.32	4.45	0.2
660.64	4.46	0.2
660.71	4.47	0.2
661.25	4.46	0.2
662.1	4.44	0.2
662.12	4.415	0.2
662.79	4.41	0.2
663.59	4.41	0.2
663.79	4.42	0.2
664.18	4.41	0.2
665.07	4.4	0.2
665.57	4.39	0.2
666.26	4.38	0.2
666.55	4.39	0.2
668.03	4.41	0.2
669.04	4.43	0.2
669.53	4.44	0.2
669.72	4.415	0.2
669.74	4.38	0.2
671.02	4.36	0.2
672.21	4.35	0.2
672.51	4.35	0.2
672.78	4.36	0.2
673.1	4.37	0.2
673.92	4.37	0.2
674	4.36	0.2
675.49	4.32	0.2
676.48	4.28	0.2
676.99	4.23	0.2
678.48	4.2	0.2
679.97	4.195	0.2
680.79	4.22	0.2
681.36	4.23	0.2
682.51	4.24	0.2
682.95	4.24	0.2
683.24	4.225	0.2
684.22	4.21	0.2
685.37	4.165	0.2
685.94	4.11	0.2
686.22	4.06	0.2
686.62	4	0.2
686.8	3.93	0.2
686.83	3.86	0.2
688.03	3.785	0.2
689.37	3.75	0.2
689.79	3.74	0.2
689.9	3.74	0.2
689.94	3.74	0.2
690.22	3.74	0.2
691.94	3.76	0.2
692.23	3.78	0.2
692.8	3.79	0.2
694.5	3.79	0.2
694.54	3.78	0.2
695.07	3.76	0.2
695.64	3.72	0.2
696.21	3.68	0.2
696.77	3.65	0.2
696.84	3.61	0.2
697.9	3.58	0.2
698.47	3.56	0.2
698.76	3.53	0.2
699.51	3.51	0.2
699.6	3.5	0.2
700.46	3.51	0.2
701.6	3.52	0.2
702.59	3.53	0.2
702.93	3.54	0.2
703.02	3.54	0.2
704.24	3.53	0.2
704.85	3.53	0.2
706.06	3.54	0.2
707.27	3.56	0.2
707.88	3.6	0.2
710.3	3.64	0.2
710.46	3.68	0.2
710.91	3.72	0.2
712.12	3.74	0.2
712.4	3.76	0.2
713.33	3.78	0.2
713.94	3.78	0.2
714.33	3.78	0.2
714.72	3.78	0.2
715.15	3.78	0.2
716.36	3.82	0.2
716.97	3.88	0.2
718.18	3.95	0.2
718.2	4.02	0.2
718.59	4.07	0.2
719.39	4.1	0.2
719.48	4.12	0.2
720	4.14	0.2
720.14	4.17	0.2
721.27	4.21	0.2
722.08	4.24	0.2
722.21	4.26	0.2
722.46	4.26	0.2
722.54	4.27	0.2
724.01	4.27	0.2
724.56	4.29	0.2
725.06	4.31	0.2
725.19	4.33	0.2
725.45	4.33	0.2
726.09	4.32	0.2
726.38	4.3	0.2
727.01	4.27	0.2
727.4	4.25	0.2
727.57	4.23	0.2
727.63	4.2	0.2
727.8	4.16	0.2
728.18	4.14	0.2
728.75	4.1	0.2
728.96	4.07	0.2
729.16	4.05	0.2
729.35	4.03	0.2
729.94	4.02	0.2
730.13	4.02	0.2
730.18	4.03	0.2
730.69	4.04	0.2
730.9	4.04	0.2
731.12	4.03	0.2
731.29	4.01	0.2
732.07	3.97	0.2
732.22	3.925	0.2
732.31	3.89	0.2
732.55	3.89	0.2
732.85	3.9	0.2
733.24	3.92	0.2
733.76	3.93	0.2
734.02	3.93	0.2
734.68	3.92	0.2
734.8	3.9	0.2
734.92	3.9	0.2
735.19	3.91	0.2
735.29	3.92	0.2
735.97	3.94	0.2
736.75	3.96	0.2
736.82	3.96	0.2
737.06	3.97	0.2
737.14	3.97	0.2
737.92	3.97	0.2
738.24	3.98	0.2
738.7	3.99	0.2
739.09	4	0.2
739.43	4.01	0.2
739.67	4.03	0.2
739.87	4.06	0.2
739.88	4.08	0.2
740.62	4.08	0.2
740.65	4.07	0.2
741.04	4.05	0.2
741.42	4.04	0.2
741.82	4.06	0.2
742.6	4.09	0.2
742.96	4.14	0.2
743	4.2	0.2
743.05	4.25	0.2
744.53	4.29	0.2
745.76	4.32	0.2
746.05	4.35	0.2
746.07	4.37	0.2
746.82	4.39	0.2
747.57	4.41	0.2
748.35	4.405	0.2
749.83	4.37	0.2
749.87	4.34	0.2
750.29	4.32	0.2
750.64	4.3	0.2
752.1	4.29	0.2
752.16	4.27	0.2
753.69	4.26	0.2
754.36	4.25	0.2
754.46	4.25	0.2
754.81	4.26	0.2
755.48	4.27	0.2
755.98	4.27	0.2
757.51	4.26	0.2
758.28	4.25	0.2
758.88	4.22	0.2
759.8	4.19	0.2
761.14	4.16	0.2
761.33	4.15	0.2
762.1	4.14	0.2
763.41	4.13	0.2
763.62	4.12	0.2
765.15	4.1	0.2
765.92	4.06	0.2
767.44	4.01	0.2
767.93	3.96	0.2
768.04	3.93	0.2
768.97	3.91	0.2
769.74	3.91	0.2
769.79	3.91	0.2
771.26	3.9	0.2
771.54	3.88	0.2
772.79	3.85	0.2
773.29	3.81	0.2
773.56	3.78	0.2
774.31	3.75	0.2
775.08	3.73	0.2
776.61	3.7	0.2
776.79	3.66	0.2
777.38	3.62	0.2
777.45	3.57	0.2
780.43	3.53	0.2
781.2	3.51	0.2
782.04	3.5	0.2
782.72	3.49	0.2
783.73	3.48	0.2
784.25	3.45	0.2
785.02	3.41	0.2
786.54	3.36	0.2
786.87	3.32	0.2
788.07	3.29	0.2
788.8	3.29	0.2
789.01	3.3	0.2
789.34	3.416666667	0.2
790.28	3.57	0.2
790.69	3.64	0.2
791.75	3.72	0.2
791.89	3.81	0.2
792.48	3.93	0.2
792.52	4.09	0.2
796.58	4.24	0.2
796.98	4.38	0.2
798.49	4.46	0.2
800.12	4.49	0.2
800.44	4.48	0.2
801.74	4.415	0.2
801.82	4.35	0.2
803.44	4.34	0.2
804.21	4.35	0.2
804.99	4.38	0.2
806.59	4.37	0.2
806.62	4.34	0.2
806.94	4.29	0.2
808.24	4.21	0.2
808.98	4.13	0.2
809.53	4.08	0.2
809.87	4.07	0.2
809.96	4.09	0.2
810.19	4.16	0.2
811.37	4.21	0.2
811.49	4.195	0.2
811.7	4.14	0.2
812.14	4.09	0.2
813.12	4.06	0.2
813.44	4.04	0.2
813.75	4.03	0.2
813.88	4.02	0.2
814.31	3.99	0.2
814.74	3.95	0.2
816.05	3.9	0.2
816.48	3.85	0.2
818.22	3.79	0.2
818.66	3.74	0.2
819.65	3.7	0.2
820.98	3.67	0.2
821.24	3.65	0.2
821.65	3.63	0.2
822.87	3.61	0.2
822.99	3.58	0.2
823.19	3.56	0.2
823.3	3.56	0.2
824.33	3.59	0.2
825	3.63	0.2
826.12	3.67	0.2
826.33	3.72	0.2
827.67	3.75	0.2
828.08	3.77	0.2
828.34	3.78	0.2
828.82	3.79	0.2
829.09	3.8	0.2
830.46	3.79	0.2
831.01	3.78	0.2
831.35	3.76	0.2
831.52	3.75	0.2
831.79	3.75	0.2
832.85	3.75	0.2
832.87	3.75	0.2
833.02	3.73	0.2
834.22	3.685	0.2
834.36	3.65	0.2
834.69	3.67	0.2
838.09	3.71	0.2
838.53	3.76	0.2
839.03	3.8	0.2
840.23	3.8	0.2
842.95	3.76	0.2
844.02	3.7	0.2
844.52	3.64	0.2
844.72	3.545	0.2
846.93	3.48	0.2
847.37	3.46	0.2
849.01	3.44	0.2
849.72	3.41	0.2
850.01	3.38	0.2
851.35	3.38	0.2
851.79	3.39	0.2
854	3.43	0.2
854.76	3.47	0.2
855.62	3.52	0.2
856.91	3.54	0.2
857.82	3.53	0.2
858.58	3.5	0.2
858.85	3.46	0.2
861.75	3.42	0.2
862.02	3.4	0.2
862.08	3.39	0.2
863.37	3.42	0.2
863.43	3.47	0.2
864.98	3.53	0.2
865.31	3.61	0.2
865.84	3.72	0.2
866.48	3.85	0.2
866.6	4.02	0.2
868.22	4.18	0.2
868.54	4.32	0.2
869.52	4.42	0.2
869.65	4.47	0.2
870.48	4.5	0.2
871.77	4.52	0.2
872.57	4.53	0.2
873.06	4.54	0.2
874.68	4.54	0.2
875	4.54	0.2
875.69	4.54	0.2
876.98	4.52	0.2
877.2	4.47	0.2
879.12	4.32	0.2
879.46	4.19	0.2
879.95	4.16	0.2
880.85	4.16	0.2
882.55	4.17	0.2
884.51	4.21	0.2
884.91	4.285	0.2
888.13	4.35	0.2
889.41	4.37	0.2
891.65	4.37	0.2
892.84	4.35	0.2
896.27	4.32	0.2
898.91	4.29	0.2
899.28	4.26	0.2
899.77	4.22	0.2
899.94	4.17	0.2
901.76	4.11	0.2
903.12	4.06	0.2
903.76	4.01	0.2
904.24	3.96	0.2
904.73	3.94	0.2
906.72	3.93	0.2
907.33	3.95	0.2
907.57	3.96	0.2
909.2	3.94	0.2
911.39	3.9	0.2
911.54	3.85	0.2
911.68	3.8	0.2
914.16	3.78	0.2
914.66	3.79	0.2
915.21	3.79	0.2
915.33	3.78	0.2
916.17	3.77	0.2
916.33	3.735	0.2
916.37	3.73	0.2
918.57	3.765	0.2
918.94	3.81	0.2
919.64	3.83	0.2
920.42	3.84	0.2
920.63	3.84	0.2
921.61	3.86	0.2
922.41	3.9	0.2
922.47	3.96	0.2
923.1	4.02	0.2
924.52	4.09	0.2
924.9	4.14	0.2
925.87	4.19	0.2
926.44	4.22	0.2
928.58	4.24	0.2
929.12	4.25	0.2
929.77	4.245	0.2
930.19	4.23	0.2
931.26	4.2	0.2
931.42	4.18	0.2
931.79	4.16	0.2
932.03	4.14	0.2
932.86	4.13	0.2
933.07	4.11	0.2
933.93	4.08	0.2
934.39	4.04	0.2
934.47	3.99	0.2
934.71	3.94	0.2
935.54	3.91	0.2
936.36	3.9	0.2
936.61	3.89	0.2
937.15	3.87	0.2
939.18	3.84	0.2
939.39	3.81	0.2
939.77	3.77	0.2
940.47	3.73	0.2
941.67	3.7	0.2
941.86	3.67	0.2
942.23	3.65	0.2
943.26	3.64	0.2
943.65	3.62	0.2
943.96	3.62	0.2
944.16	3.62	0.2
945.07	3.61	0.2
945.35	3.6	0.2
946.49	3.58	0.2
946.65	3.56	0.2
946.74	3.54	0.2
947.44	3.52	0.2
947.91	3.5	0.2
949.14	3.47	0.2
949.34	3.44	0.2
950.23	3.41	0.2
950.76	3.38	0.2
950.93	3.37	0.2
951.63	3.38	0.2
952.18	3.4	0.2
952.32	3.42	0.2
953.6	3.41	0.2
953.72	3.37	0.2
954.12	3.28	0.2
954.41	3.21	0.2
955.02	3.215	0.2
955.81	3.32	0.2
956.44	3.366666667	0.2
956.61	3.24	0.2
957.2	3.15	0.2
957.86	3.09	0.2
957.9	3.07	0.2
959.21	3.08	0.2
959.42	3.14	0.2
959.5	3.19	0.2
961.28	3.23	0.2
961.5	3.28	0.2
962.17	3.36	0.2
963.58	3.44	0.2
963.82	3.51	0.2
965.67	3.58	0.2
965.72	3.66	0.2
966.61	3.76	0.2
967.75	3.87	0.2
968.36	4.025	0.2
969.37	4.12	0.2
970.06	4.14	0.2
970.31	4.13	0.2
970.61	4.11	0.2
970.63	4.1	0.2
971.31	4.11	0.2
971.78	4.11	0.2
972.31	4.11	0.2
972.51	4.09	0.2
972.93	4.04	0.2
973.5	3.98	0.2
974.31	3.93	0.2
974.42	3.88	0.2
974.65	3.86	0.2
975.31	3.855	0.2
975.8	3.84	0.2
976.31	3.8	0.2
976.32	3.77	0.2
976.38	3.74	0.2
977.31	3.72	0.2
977.53	3.7	0.2
978.22	3.7	0.2
978.31	3.7	0.2
978.67	3.69	0.2
979.56	3.68	0.2
