Age,d18O
914,4.115015375
915,4.209767002
916,4.29524421
917,4.35502271
918,4.38022564
919,4.367941294
920,4.319634259
921,4.256655432
922,4.195481342
923,4.138988349
924,4.096110509
925,4.061488147
926,4.015861102
927,3.972274696
928,3.929621517
929,3.879075959
930,3.830084433
931,3.798620273
932,3.767081876
933,3.732703067
934,3.686120025
935,3.637415034
936,3.612791908
937,3.597302332
938,3.579787068
939,3.553534679
940,3.514679734
941,3.467385163
942,3.421084633
943,3.381731625
944,3.349892028
945,3.323734204
946,3.297522443
947,3.267812258
948,3.247830857
949,3.241348871
950,3.227850679
951,3.208383205
952,3.194504472
953,3.193644758
954,3.195076222
955,3.19431558
956,3.199988678
957,3.239631265
958,3.344730387
959,3.518091634
960,3.718269039
961,3.895666594
962,4.036782804
963,4.142673076
964,4.211438757
965,4.252256431
966,4.262970451
967,4.242337978
968,4.198721247
969,4.147467387
970,4.086672579
971,4.01711711
972,3.944412444
973,3.874115149
974,3.814217748
975,3.774316438
976,3.743744258
977,3.7139812
978,3.685924364
979,3.6550571
980,3.629697024
981,3.615616791
982,3.623207049
983,3.663116618
984,3.735802788
985,3.82424359
986,3.896177545
987,3.937764935
988,3.970138389
989,4.005271483
990,4.014738797
991,3.996532305
992,3.960225208
993,3.918973251
994,3.876905952
995,3.837375949
996,3.804997212
997,3.775989848
998,3.747931195
999,3.714410999
1000,3.678023374
1001,3.653523742
1002,3.648494448
1003,3.661945239
1004,3.684823907
1005,3.727842531
1006,3.83246538
1007,3.972553664
1008,4.070379257
1009,4.109539445
1010,4.106449112
1011,4.074217354
1012,4.03335557
1013,3.99910336
1014,3.965694701
1015,3.929807087
1016,3.893042979
1017,3.85865249
1018,3.812421621
1019,3.759298067
1020,3.719771444
1021,3.692566846
1022,3.682867041
1023,3.705011916
1024,3.698147985
1025,3.658457355
1026,3.607828028
1027,3.552169968
1028,3.504079487
1029,3.484279687
1030,3.505283157
1031,3.543644036
1032,3.572613954
1033,3.599200192
1034,3.632017799
1035,3.681645635
1036,3.753015608
1037,3.853907083
1038,3.973971257
1039,4.081454984
1040,4.148510255
1041,4.188583267
1042,4.222060268
1043,4.237858984
1044,4.232854164
1045,4.222009963
1046,4.219562743
1047,4.217009501
1048,4.202795286
1049,4.182218951
1050,4.162438301
1051,4.136157997
1052,4.100303149
1053,4.067984061
1054,4.042916969
1055,4.023054613
1056,4.00626739
1057,3.982637084
1058,3.938061845
1059,3.876684007
1060,3.808212322
1061,3.743510466
1062,3.688447038
1063,3.636054419
1064,3.578998511
1065,3.514406646
1066,3.444873254
1067,3.374577064
1068,3.315240317
1069,3.272443691
1070,3.243597361
1071,3.222679031
1072,3.198449164
1073,3.169104288
1074,3.14452182
1075,3.138487182
1076,3.152320609
1077,3.176199138
1078,3.21402433
1079,3.268201829
1080,3.32670507
1081,3.378984775
1082,3.422017273
1083,3.462694774
1084,3.501770869
1085,3.526755834
1086,3.536439368
1087,3.549370519
1088,3.561181825
1089,3.573302429
1090,3.588519117
1091,3.605166817
1092,3.626884358
1093,3.658707578
1094,3.698753241
1095,3.728645139
1096,3.747652934
1097,3.770165843
1098,3.794204142
1099,3.820459905
1100,3.848177388
1101,3.877377263
1102,3.90937532
1103,3.934571781
1104,3.950298542
1105,3.952571674
1106,3.946356648
1107,3.936883174
1108,3.924537937
1109,3.901411093
1110,3.857411396
1111,3.789287474
1112,3.729790412
1113,3.689310733
1114,3.663413492
1115,3.644097132
1116,3.630492165
1117,3.631853797
1118,3.649334949
1119,3.679310872
1120,3.721211198
1121,3.764191551
1122,3.803742122
1123,3.839832926
1124,3.88222752
1125,3.931306761
1126,3.986739616
1127,4.04281559
1128,4.091509413
1129,4.130569764
1130,4.167653087
1131,4.207133062
1132,4.240182567
1133,4.253527427
1134,4.239557901
1135,4.207780124
1136,4.178257201
1137,4.136093201
1138,4.0752169
1139,4.0109806
1140,3.944016926
1141,3.877891017
1142,3.822696822
1143,3.793624816
1144,3.798781798
1145,3.811891443
1146,3.8038235
1147,3.777085648
1148,3.746155232
1149,3.715945102
1150,3.703857311
1151,3.703053121
1152,3.675793952
1153,3.628384486
1154,3.584369203
1155,3.555080316
1156,3.530110251
1157,3.501238735
1158,3.473135726
1159,3.457386715
1160,3.444438454
1161,3.434011138
1162,3.420078664
1163,3.408251073
1164,3.407396662
1165,3.401333896
1166,3.396757506
1167,3.39626146
1168,3.38705484
1169,3.386372505
1170,3.404664261
1171,3.431451204
1172,3.451831093
1173,3.470096904
1174,3.484891251
1175,3.485429914
1176,3.476802928
1177,3.477263687
1178,3.491751312
1179,3.500506993
1180,3.508437078
1181,3.523303672
1182,3.532372392
1183,3.533669492
1184,3.537818444
1185,3.540165984
1186,3.545698701
1187,3.549774717
1188,3.553857798
1189,3.568156903
1190,3.611778662
1191,3.694438159
1192,3.813231987
1193,3.937216124
1194,4.041278385
1195,4.118274223
1196,4.17523965
1197,4.227886841
1198,4.280382498
1199,4.324649157
1200,4.350217411
1201,4.355544127
1202,4.34225885
1203,4.315840357
1204,4.291973118
1205,4.276085703
1206,4.26383939
1207,4.262049182
1208,4.243140235
1209,4.201543328
1210,4.146333479
1211,4.088358666
1212,4.031423121
1213,3.975389319
1214,3.924241331
1215,3.886336483
1216,3.871378688
1217,3.879279396
1218,3.901564426
1219,3.91468823
1220,3.915528924
1221,3.906473083
1222,3.890220915
1223,3.865681267
1224,3.823879995
1225,3.754121819
1226,3.662597832
1227,3.57888376
1228,3.511624006
1229,3.453250363
1230,3.393994748
1231,3.331812659
1232,3.276872244
1233,3.239003334
1234,3.220206808
1235,3.211498981
1236,3.207751492
1237,3.203556358
1238,3.195518991
1239,3.187144174
1240,3.176157248
1241,3.168076801
1242,3.177301409
1243,3.223805961
1244,3.312810633
1245,3.445225095
1246,3.611560016
1247,3.798402702
1248,3.96960661
1249,4.098407193
1250,4.180955536
1251,4.237882298
1252,4.2762574
1253,4.286212062
1254,4.253707361
1255,4.208566599
1256,4.154048168
1257,4.09153317
1258,4.036240094
1259,4.004723318
1260,3.988916709
1261,3.969417458
1262,3.938371759
1263,3.901226737
1264,3.861150249
1265,3.807557593
1266,3.75036633
1267,3.696914113
1268,3.653701004
1269,3.612893381
1270,3.57092433
1271,3.538349353
1272,3.523340274
1273,3.514279947
1274,3.504966715
1275,3.496690496
1276,3.494596596
1277,3.503429063
1278,3.526021114
1279,3.566013248
1280,3.626934698
1281,3.703632117
1282,3.781201521
1283,3.850940679
1284,3.923595342
1285,4.001121992
1286,4.079986157
1287,4.123800334
1288,4.120831925
1289,4.087243331
1290,4.053770424
1291,4.036977119
1292,4.018645194
1293,3.995848858
1294,3.966905022
1295,3.934488972
1296,3.902596534
1297,3.871999439
1298,3.839664654
1299,3.805613851
1300,3.782026392
1301,3.767149171
1302,3.74567228
1303,3.709011533
1304,3.664072676
1305,3.618161557
1306,3.572469833
1307,3.538810614
1308,3.516420445
1309,3.494506737
1310,3.469864152
1311,3.446027134
1312,3.428977689
1313,3.423316603
1314,3.435863688
1315,3.472310069
1316,3.513626129
1317,3.559035851
1318,3.609546196
1319,3.65655898
1320,3.695443738
1321,3.740780169
1322,3.794391263
1323,3.848271215
1324,3.890343536
1325,3.913978431
1326,3.93223715
1327,3.948438744
1328,3.962408345
1329,3.970609744
1330,3.974794698
1331,3.980014169
1332,3.989330775
1333,4.004122579
1334,4.017922256
1335,4.030659106
1336,4.035183675
1337,4.030835725
1338,4.014647728
1339,3.982418004
1340,3.934211659
1341,3.873128168
1342,3.800428477
1343,3.727322664
1344,3.663275833
1345,3.595720798
1346,3.521237332
1347,3.4452612
1348,3.377561945
1349,3.320713127
1350,3.274410003
1351,3.243270316
1352,3.225287706
1353,3.215449809
1354,3.211295582
1355,3.211151513
1356,3.215247391
1357,3.230617487
1358,3.254539563
1359,3.292635772
1360,3.347657064
1361,3.412258941
1362,3.484553145
1363,3.567496267
1364,3.648350336
1365,3.701279258
1366,3.734446766
1367,3.76262664
1368,3.795155177
1369,3.828235157
1370,3.872570723
1371,3.915455333
1372,3.949939148
1373,3.974364083
1374,3.985098348
1375,3.99479636
1376,4.0170276
1377,4.04764252
1378,4.07170889
1379,4.075582408
1380,4.051158866
1381,3.858270347
1382,3.736190796
1383,3.701069003
1384,3.678074425
1385,3.662285247
1386,3.649944108
1387,3.634664364
1388,3.607216581
1389,3.575952027
1390,3.549440166
1391,3.526535407
1392,3.502772063
1393,3.482519188
1394,3.465594149
1395,3.452442866
1396,3.445231118
1397,3.436148557
1398,3.431216034
1399,3.431925448
1400,3.439602688
1401,3.455309027
1402,3.479758003
1403,3.519480273
1404,3.565169026
1405,3.609635737
1406,3.652346039
1407,3.696643877
1408,3.743142167
1409,3.782732098
1410,3.81175008
1411,3.832684629
1412,3.845732151
1413,3.851552639
1414,3.846145153
1415,3.824276999
1416,3.796459575
1417,3.776608699
1418,3.7678417
1419,3.764798029
1420,3.828437526
1421,3.85658995
1422,3.805016497
1423,3.7580506
1424,3.713043033
1425,3.662874153
1426,3.606072134
1427,3.539481591
1428,3.470337765
1429,3.409709002
1430,3.359696336
1431,3.318936671
1432,3.288012012
1433,3.267949712
1434,3.255083392
1435,3.243634565
1436,3.23552961
1437,3.229954719
1438,3.22570016
1439,3.223734583
1440,3.220792215
1441,3.215443135
1442,3.212151023
1443,3.210512247
1444,3.210012209
1445,3.209894832
1446,3.208938907
1447,3.207810328
1448,3.202414059
1449,3.198207116
1450,3.200232109
1451,3.216699247
1452,3.258738921
1453,3.337210462
1454,3.453176286
1455,3.595383843
1456,3.747213322
1457,3.890967486
1458,4.01064582
1459,4.098323897
1460,4.156366016
1461,4.182528277
1462,4.179704406
1463,4.161342628
1464,4.136750351
1465,4.102527189
1466,4.053043598
1467,3.987055651
1468,3.912199476
1469,3.839671672
1470,3.768184562
1471,3.697184368
1472,3.636063531
1473,3.581071531
1474,3.530103021
1475,3.4809759
1476,3.439715621
1477,3.405147661
1478,3.373418162
1479,3.346230575
1480,3.323084058
1481,3.305956954
1482,3.298368914
1483,3.304108636
1484,3.311682647
1485,3.308606885
1486,3.298627484
1487,3.289277924
1488,3.277999541
1489,3.270685928
1490,3.268886627
1491,3.268326023
1492,3.275019495
1493,3.316867226
1494,3.413025083
1495,3.5506543
1496,3.706285626
1497,3.858992003
1498,3.990767692
1499,4.091906771
1500,4.158372992
1501,4.19379574
1502,4.206570644
1503,4.202288126
1504,4.188843663
1505,4.168465105
1506,4.147173434
1507,4.124890103
1508,4.096826107
1509,4.054426802
1510,3.998504781
1511,3.938477769
1512,3.879229107
1513,3.820305923
1514,3.761121261
1515,3.71033648
1516,3.674167093
1517,3.648395285
1518,3.629111326
1519,3.615189644
1520,3.605198851
1521,3.601619067
1522,3.60436461
1523,3.607710859
1524,3.613846367
1525,3.630058067
1526,3.657146873
1527,3.701127728
1528,3.760826119
1529,3.830776799
1530,3.900251399
1531,3.969281728
1532,4.044219897
1533,4.122589178
1534,4.193603143
1535,4.244801512
1536,4.272387214
1537,4.286480707
1538,4.293188618
1539,4.29629737
1540,4.297156807
1541,4.288181958
1542,4.259133221
1543,4.215839915
1544,4.162252469
1545,4.102716086
1546,4.042689579
1547,3.987970685
1548,3.941934279
1549,3.900963469
1550,3.864118468
1551,3.832106012
1552,3.807662795
1553,3.788547662
1554,3.771196799
1555,3.754466422
1556,3.740312937
1557,3.730393259
1558,3.719253867
1559,3.706582671
1560,3.695265685
1561,3.684248201
1562,3.672377813
1563,3.658010406
1564,3.640978086
1565,3.623134653
1566,3.604960709
1567,3.589788386
1568,3.576628455
1569,3.569197913
1570,3.56982495
1571,3.580008331
1572,3.600134117
1573,3.629034272
1574,3.667869638
1575,3.721170912
1576,3.786875217
1577,3.861412089
1578,3.937373238
1579,4.006573667
1580,4.064046826
1581,4.10412526
1582,4.123477294
1583,4.119424663
1584,4.096125126
1585,4.060633853
1586,4.019100978
1587,3.974494105
1588,3.929200803
1589,3.890508877
1590,3.854896006
1591,3.821613498
1592,3.793020693
1593,3.770990496
1594,3.754268286
1595,3.739805674
1596,3.733272802
1597,3.730176891
1598,3.728259676
1599,3.725240781
1600,3.71761123
1601,3.705699493
1602,3.692247877
1603,3.677005645
1604,3.659219192
1605,3.639071953
1606,3.616272665
1607,3.590533068
1608,3.563007452
1609,3.536387798
1610,3.505856168
1611,3.476627547
1612,3.451224586
1613,3.431293629
1614,3.417741519
1615,3.41311844
1616,3.41788959
1617,3.430989347
1618,3.450666824
1619,3.476821578
1620,3.506175167
1621,3.536367658
1622,3.565363686
1623,3.590838789
1624,3.611750139
1625,3.632558935
1626,3.652067963
1627,3.668981986
1628,3.681134676
1629,3.695324032
1630,3.703615291
1631,3.708335542
1632,3.705460758
1633,3.695574769
1634,3.681529569
1635,3.668397166
1636,3.656289979
1637,3.644212724
1638,3.642090455
1639,3.646323284
1640,3.657281368
1641,3.664394319
1642,3.666204267
1643,3.65128931
1644,3.625335607
1645,3.594240348
1646,3.558892897
1647,3.525612936
1648,3.500593492
1649,3.486225869
1650,3.48581934
1651,3.496005302
1652,3.515854961
1653,3.542909231
1654,3.578574248
1655,3.63131235
1656,3.693526436
1657,3.76184711
1658,3.831719293
1659,3.904265182
1660,3.969042619
1661,4.022893188
1662,4.070166809
1663,4.107979113
