Age,d18O
626,4.779846988
627,4.759808891
628,4.750896692
629,4.736578908
630,4.718866468
631,4.700615708
632,4.680610785
633,4.661020564
634,4.641732644
635,4.622516679
636,4.596103695
637,4.560230182
638,4.525777506
639,4.503262869
640,4.49208225
641,4.48839533
642,4.49181016
643,4.495202798
644,4.495369883
645,4.488166425
646,4.470216795
647,4.436803384
648,4.40446668
649,4.387170466
650,4.383845811
651,4.38281247
652,4.377726833
653,4.365827528
654,4.346850284
655,4.332533765
656,4.325958758
657,4.3216791
658,4.314600915
659,4.305817102
660,4.298140652
661,4.284519168
662,4.263813865
663,4.23860711
664,4.210072037
665,4.177867335
666,4.143384857
667,4.110433901
668,4.07975867
669,4.048299509
670,4.010384042
671,3.778349484
672,3.756293324
673,3.753706177
674,3.749001647
675,3.741678978
676,3.730638433
677,3.713437241
678,3.688589488
679,3.656903443
680,3.621463202
681,3.587258215
682,3.560595419
683,3.540019839
684,3.525903508
685,3.517567846
686,3.515285643
687,3.519826493
688,3.531833348
689,3.551525521
690,3.577238653
691,3.600920263
692,3.613038609
693,3.610809675
694,3.605155366
695,3.606551939
696,3.615712716
697,3.63364822
698,3.655562557
699,3.675324001
700,3.692132081
701,3.710678718
702,3.734204827
703,3.76095331
704,3.79058636
705,3.822387687
706,3.85715347
707,3.901158543
708,3.959093958
709,4.02394038
710,4.078459436
711,4.1159056
712,4.135161357
713,4.133565669
714,4.332286667
715,4.369277612
716,4.309974796
717,4.24904695
718,4.183927423
719,4.119256181
720,4.061313646
721,4.008915037
722,3.962578821
723,3.936347136
724,3.928138176
725,3.933097083
726,3.938925291
727,3.958314463
728,3.990118008
729,4.021568987
730,4.053518559
731,4.075282901
732,4.07899936
733,4.082017414
734,4.105977928
735,4.166699042
736,4.264995007
737,4.368894896
738,4.428289129
739,4.428265468
740,4.395260212
741,4.356783985
742,4.329992927
743,4.310343456
744,4.295831984
745,4.279871945
746,4.242895912
747,4.189045083
748,4.129808532
749,4.076689279
750,4.031077713
751,3.986824801
752,3.940659321
753,3.90782299
754,3.890379982
755,3.882283236
756,3.875018244
757,3.872188775
758,3.880525925
759,3.87159123
760,3.825126923
761,3.756971758
762,3.689546
763,3.635109293
764,3.588397354
765,3.546043577
766,3.50218487
767,3.45770146
768,3.434131623
769,3.429519801
770,3.415304561
771,3.3987144
772,3.382513785
773,3.376002402
774,3.38309941
775,3.398802316
776,3.432834258
777,3.495781067
778,3.585571715
779,3.695651477
780,3.811780174
781,3.919793437
782,4.025874827
783,4.150894887
784,4.292287547
785,4.410041958
786,4.472574858
787,4.496399754
788,4.499967772
789,4.487082264
790,4.457316153
791,4.41659612
792,4.384927391
793,4.364695018
794,4.347904302
795,4.322003539
796,4.287757937
797,4.250831051
798,4.206844769
799,4.161169
800,4.126614698
801,4.087725754
802,4.033829156
803,3.977536698
804,3.930759518
805,3.883538604
806,3.825441443
807,3.762704267
808,3.717382687
809,3.682023266
810,3.650780187
811,3.624086021
812,3.618307722
813,3.649163851
814,3.702270722
815,3.776982717
816,3.850160492
817,3.878780821
818,3.863828014
819,3.833561252
820,3.805336356
821,3.782679761
822,3.760941711
823,3.734751833
824,3.713739083
825,3.702201765
826,3.707001775
827,3.730957495
828,3.750222825
829,3.734927238
830,3.704706533
831,3.685792299
832,3.667878027
833,3.635403053
834,3.592953871
835,3.559102908
836,3.535072701
837,3.503884986
838,3.45999869
839,3.419640732
840,3.404775342
841,3.427833792
842,3.478498778
843,3.523054669
844,3.549491966
845,3.541068631
846,3.509100694
847,3.474316812
848,3.438735127
849,3.40198669
850,3.364967401
851,3.334058179
852,3.319584998
853,3.324802147
854,3.344719681
855,3.375013733
856,3.419148108
857,3.485291124
858,3.57890984
859,3.70982548
860,3.869129906
861,4.025105064
862,4.158889455
863,4.272608895
864,4.37252877
865,4.457537259
866,4.521418273
867,4.560978223
868,4.577156087
869,4.564683001
870,4.53989911
871,4.511726416
872,4.475937185
873,4.438655579
874,4.408200748
875,4.386526737
876,4.370786987
877,4.356305405
878,4.33974852
879,4.324873055
880,4.319186448
881,4.318817443
882,4.316645081
883,4.303088772
884,4.285105615
885,4.261899118
886,4.234691977
887,4.200725564
888,4.158376926
889,4.113957605
890,4.074204433
891,4.033675993
892,3.988648377
893,3.949654209
894,3.926269832
895,3.914156024
896,3.908311239
897,3.906021058
898,3.911498934
899,3.920830925
900,3.92191949
901,3.911389282
902,3.896889433
903,3.885570084
904,3.882010258
905,3.885311642
906,3.899215195
907,3.92455227
908,3.971409
909,4.045131828
910,4.139809175
911,4.237387028
912,4.320248142
913,4.369348216
914,4.382201213
915,4.350743318
916,4.290297936
917,4.226139985
918,4.163801897
919,4.113369492
920,4.07683747
921,4.032589494
922,3.98686119
923,3.942916113
924,3.892684003
925,3.841655485
926,3.804953539
927,3.772413639
928,3.737391984
929,3.691025281
930,3.640742132
931,3.613654695
932,3.597683517
933,3.579932413
934,3.553188484
935,3.513310263
936,3.464958469
937,3.418194821
938,3.378747236
939,3.347080575
940,3.320595594
941,3.293062496
942,3.264406831
943,3.246654181
944,3.238638156
945,3.223871793
946,3.204434833
947,3.192233697
948,3.194152041
949,3.195453862
950,3.193789647
951,3.203326256
952,3.261588188
953,3.399370733
954,3.598670047
955,3.796032316
956,3.96007833
957,4.08781658
958,4.176138645
959,4.231314708
960,4.257763682
961,4.253816801
962,4.220717539
963,4.170154879
964,4.114095144
965,4.045661702
966,3.971506056
967,3.897329608
968,3.830979293
969,3.786069115
970,3.752680908
971,3.722084345
972,3.6929527
973,3.662394337
974,3.634512502
975,3.617227855
976,3.619189576
977,3.653346768
978,3.723708039
979,3.815808249
980,3.892360791
981,3.934839052
982,3.968470457
983,4.004157422
984,4.014701632
985,3.99629731
986,3.959937119
987,3.919306065
988,3.877926116
989,3.838668421
990,3.806600603
991,3.777812369
992,3.750651999
993,3.718137124
994,3.680936931
995,3.655674339
996,3.649217149
997,3.659793238
998,3.680731131
999,3.719176556
1000,3.808326616
1001,3.940286213
1002,4.052758673
1003,4.105162403
1004,4.11147289
1005,4.086854869
1006,4.043740026
1007,4.009171153
1008,3.977107343
1009,3.942419117
1010,3.905420767
1011,3.872468807
1012,3.830543895
1013,3.780423915
1014,3.736311249
1015,3.704545459
1016,3.687265994
1017,3.693969327
1018,3.70211855
1019,3.680137769
1020,3.635908137
1021,3.584094279
1022,3.532160571
1023,3.494791516
1024,3.489267749
1025,3.517366798
1026,3.553987717
1027,3.580671854
1028,3.607549828
1029,3.642588425
1030,3.695513495
1031,3.770127947
1032,3.874313307
1033,3.994870473
1034,4.096773719
1035,4.155745315
1036,4.192260119
1037,4.224793594
1038,4.238486687
1039,4.232449055
1040,4.221811925
1041,4.219585784
1042,4.216829928
1043,4.20159076
1044,4.18037861
1045,4.160427092
1046,4.132511452
1047,4.094722995
1048,4.063094282
1049,4.038661133
1050,4.019286475
1051,4.002678591
1052,3.976110553
1053,3.92434928
1054,3.858224609
1055,3.787115835
1056,3.723565022
1057,3.670738419
1058,3.616720005
1059,3.555971447
1060,3.487223881
1061,3.415242937
1062,3.345637693
1063,3.292637698
1064,3.256500879
1065,3.232229556
1066,3.211537114
1067,3.184518777
1068,3.157253975
1069,3.140960535
1070,3.14361166
1071,3.16070241
1072,3.187744551
1073,3.231223924
1074,3.287837554
1075,3.344368416
1076,3.392456229
1077,3.432676672
1078,3.472264923
1079,3.508035313
1080,3.528454408
1081,3.538423495
1082,3.551546348
1083,3.562295862
1084,3.57474414
1085,3.589757735
1086,3.606119515
1087,3.627914135
1088,3.659164652
1089,3.698342156
1090,3.72800493
1091,3.746567524
1092,3.768118576
1093,3.792024392
1094,3.816880992
1095,3.844346435
1096,3.872383984
1097,3.903292854
1098,3.929624246
1099,3.946890577
1100,3.952255903
1101,3.948266344
1102,3.939798765
1103,3.929801311
1104,3.911517669
1105,3.880870866
1106,3.815890778
1107,3.749268209
1108,3.703692555
1109,3.672615593
1110,3.652896787
1111,3.636203947
1112,3.629272838
1113,3.638717258
1114,3.661994664
1115,3.696752087
1116,3.738422079
1117,3.779610204
1118,3.817221026
1119,3.853006288
1120,3.896873804
1121,3.946738121
1122,4.003104084
1123,4.057380135
1124,4.102253848
1125,4.138368193
1126,4.175826802
1127,4.214397179
1128,4.244011782
1129,4.252547984
1130,4.235353612
1131,4.204835169
1132,4.174785501
1133,4.131949123
1134,4.072086009
1135,4.009024161
1136,3.943371969
1137,3.878549026
1138,3.824302762
1139,3.794883584
1140,3.797995886
1141,3.810692565
1142,3.805551237
1143,3.781046262
1144,3.750427706
1145,3.720590462
1146,3.704955619
1147,3.702921963
1148,3.68247273
1149,3.639075548
1150,3.59423222
1151,3.561826469
1152,3.536504724
1153,3.50918704
1154,3.481189192
1155,3.46209931
1156,3.448433984
1157,3.437698096
1158,3.424905689
1159,3.411308192
1160,3.408345791
1161,3.403790094
1162,3.397413161
1163,3.398302463
1164,3.390511845
1165,3.383464082
1166,3.393319598
1167,3.41979864
1168,3.442756454
1169,3.460315355
1170,3.479917943
1171,3.489219896
1172,3.481751192
1173,3.473659147
1174,3.482016353
1175,3.498068284
1176,3.503573139
1177,3.514430699
1178,3.528196775
1179,3.533418301
1180,3.535354103
1181,3.538851068
1182,3.542609487
1183,3.547498273
1184,3.551113883
1185,3.557658334
1186,3.58262315
1187,3.640468377
1188,3.740172513
1189,3.86526217
1190,3.982346157
1191,4.076639271
1192,4.142173815
1193,4.195143133
1194,4.247914867
1195,4.300031421
1196,4.336980034
1197,4.354137496
1198,4.351548872
1199,4.332363116
1200,4.307009353
1201,4.286110926
1202,4.271382734
1203,4.261923064
1204,4.259116185
1205,4.233148498
1206,4.183623494
1207,4.125071605
1208,4.067961287
1209,4.011087425
1210,3.956092856
1211,3.909188544
1212,3.880146979
1213,3.874040192
1214,3.887072818
1215,3.906512921
1216,3.916233811
1217,3.913894155
1218,3.902290549
1219,3.883920664
1220,3.856000626
1221,3.805702231
1222,3.723302745
1223,3.629627222
1224,3.552473614
1225,3.489181418
1226,3.432480805
1227,3.370631595
1228,3.307921998
1229,3.257988687
1230,3.228008676
1231,3.215620859
1232,3.209268322
1233,3.20629219
1234,3.200660526
1235,3.191815794
1236,3.182620546
1237,3.172237875
1238,3.171068677
1239,3.196829813
1240,3.263926169
1241,3.374655383
1242,3.524775698
1243,3.70282368
1244,3.884234495
1245,4.036221975
1246,4.141653604
1247,4.213333809
1248,4.262204985
1249,4.286955211
1250,4.26989569
1251,4.226809386
1252,4.176791079
1253,4.113182304
1254,4.053179453
1255,4.01291845
1256,3.993608797
1257,3.975455334
1258,3.947114537
1259,3.909288939
1260,3.870062749
1261,3.81766944
1262,3.758784694
1263,3.703673139
1264,3.658134895
1265,3.616588498
1266,3.573517328
1267,3.539434918
1268,3.523661679
1269,3.514485137
1270,3.505145916
1271,3.49677096
1272,3.494584525
1273,3.50345299
1274,3.526272551
1275,3.566788548
1276,3.628512376
1277,3.705855462
1278,3.783558775
1279,3.853853436
1280,3.927210353
1281,4.005541259
1282,4.082788696
1283,4.123632431
1284,4.118374071
1285,4.084572836
1286,4.051178096
1287,4.035536188
1288,4.016791077
1289,3.993358862
1290,3.96350757
1291,3.930558479
1292,3.898659169
1293,3.868018474
1294,3.835022376
1295,3.800368926
1296,3.779198377
1297,3.76457427
1298,3.740439314
1299,3.699691526
1300,3.653097376
1301,3.606508436
1302,3.560104224
1303,3.530706919
1304,3.510116606
1305,3.486967505
1306,3.461536658
1307,3.439017165
1308,3.425619606
1309,3.426482479
1310,3.448819853
1311,3.489726194
1312,3.533442406
1313,3.581975626
1314,3.632041455
1315,3.675904307
1316,3.718445586
1317,3.768963088
1318,3.823817815
1319,3.872285385
1320,3.904271797
1321,3.925576003
1322,3.943096564
1323,3.958453419
1324,3.969448584
1325,3.973892049
1326,3.978494525
1327,3.987005772
1328,4.002430079
1329,4.016769858
1330,4.030060315
1331,4.035150934
1332,4.030653489
1333,4.013282046
1334,3.978199308
1335,3.926502265
1336,3.86071145
1337,3.785254467
1338,3.711716198
1339,3.644671062
1340,3.573478306
1341,3.494284672
1342,3.415792067
1343,3.351773971
1344,3.296941257
1345,3.257572749
1346,3.233411059
1347,3.219671698
1348,3.212868502
1349,3.211074484
1350,3.213229936
1351,3.222907302
1352,3.242708235
1353,3.272987428
1354,3.318686039
1355,3.378290672
1356,3.445603209
1357,3.521267275
1358,3.60422991
1359,3.676081509
1360,3.717431184
1361,3.746079264
1362,3.774132537
1363,3.80802614
1364,3.840688981
1365,3.890011117
1366,3.928616029
1367,3.960226875
1368,3.980531308
1369,3.986520622
1370,3.998475971
1371,4.024800361
1372,4.055766907
1373,4.075926042
1374,4.07368961
1375,4.041783355
1376,3.783863627
1377,3.725400946
1378,3.693326489
1379,3.673094704
1380,3.658416857
1381,3.64573886
1382,3.625828258
1383,3.595522214
1384,3.564782509
1385,3.54040876
1386,3.51710213
1387,3.493237879
1388,3.474809549
1389,3.459352893
1390,3.449030954
1391,3.440538828
1392,3.433070359
1393,3.43064522
1394,3.434373267
1395,3.446674901
1396,3.467567726
1397,3.500529971
1398,3.546015412
1399,3.589513631
1400,3.631427321
1401,3.672540658
1402,3.716197172
1403,3.76065269
1404,3.795167444
1405,3.819736865
1406,3.837774229
1407,3.848101763
1408,3.85222187
1409,3.844434313
1410,3.820775955
1411,3.794233944
1412,3.77596018
1413,3.767817614
1414,3.764865651
1415,3.820019366
1416,3.862169527
1417,3.812725551
1418,3.765861472
1419,3.723855351
1420,3.676640869
1421,3.624707355
1422,3.564025895
1423,3.495006762
1424,3.432417063
1425,3.379982422
1426,3.334787265
1427,3.299878719
1428,3.275502798
1429,3.259361488
1430,3.247244502
1431,3.237285847
1432,3.231317914
1433,3.226152108
1434,3.224232197
1435,3.221344935
1436,3.216335905
1437,3.212495192
1438,3.210618788
1439,3.209998615
1440,3.20994466
1441,3.208968435
1442,3.207809443
1443,3.202255098
1444,3.198003277
1445,3.200717152
1446,3.220009084
1447,3.268829489
1448,3.35605137
1449,3.478527643
1450,3.626575647
1451,3.784729627
1452,3.927926485
1453,4.039554557
1454,4.11818376
1455,4.166124345
1456,4.182117867
1457,4.174071302
1458,4.154047902
1459,4.126962216
1460,4.088693018
1461,4.034893818
1462,3.966876454
1463,3.893360633
1464,3.821804667
1465,3.750940454
1466,3.682966467
1467,3.623818513
1468,3.570239409
1469,3.520054071
1470,3.472931061
1471,3.433336794
1472,3.399578199
1473,3.368906377
1474,3.342594955
1475,3.320530935
1476,3.304853952
1477,3.299088817
1478,3.305037235
1479,3.311370837
1480,3.307620242
1481,3.2978013
1482,3.288282183
1483,3.277334173
1484,3.270529314
1485,3.268832131
1486,3.26833369
1487,3.276702181
1488,3.321720065
1489,3.420266371
1490,3.558648631
1491,3.713921629
1492,3.865332471
1493,3.995442165
1494,4.094946341
1495,4.159978583
1496,4.194466308
1497,4.206707191
1498,4.202116259
1499,4.188623756
1500,4.168236688
1501,4.147043706
1502,4.124845703
1503,4.096890067
1504,4.054706906
1505,3.999103915
1506,3.939343753
1507,3.878958343
1508,3.818867996
1509,3.758771369
1510,3.70784664
1511,3.67188042
1512,3.646176659
1513,3.627218828
1514,3.613512069
1515,3.603874799
1516,3.601506324
1517,3.60521997
1518,3.608412486
1519,3.616483041
1520,3.636324671
1521,3.668770533
1522,3.718290517
1523,3.782654632
1524,3.853965988
1525,3.923945387
1526,3.996197232
1527,4.075017589
1528,4.154071965
1529,4.220824525
1530,4.261965914
1531,4.280811991
1532,4.29015334
1533,4.294761171
1534,4.29693262
1535,4.293087837
1536,4.275894874
1537,4.241177793
1538,4.193258718
1539,4.136006506
1540,4.074335516
1541,4.016070883
1542,3.966262473
1543,3.922874792
1544,3.88378582
1545,3.848791275
1546,3.819404453
1547,3.797683992
1548,3.780404952
1549,3.762935685
1550,3.747142981
1551,3.735650319
1552,3.725072793
1553,3.713212867
1554,3.70099952
1555,3.689952084
1556,3.678842026
1557,3.666312817
1558,3.649889483
1559,3.632319623
1560,3.614429529
1561,3.597958095
1562,3.58373744
1563,3.572081939
1564,3.567104892
1565,3.572064549
1566,3.586868266
1567,3.61054618
1568,3.642636938
1569,3.684406301
1570,3.739317314
1571,3.807989382
1572,3.883863195
1573,3.956965845
1574,4.021556484
1575,4.073625216
1576,4.110083157
1577,4.127049476
1578,4.117255809
1579,4.090535257
1580,4.05417522
1581,4.01270521
1582,3.968709364
1583,3.92445227
1584,3.886842932
1585,3.852108058
1586,3.819543293
1587,3.791862848
1588,3.770439678
1589,3.754030469
1590,3.739797758
1591,3.733194339
1592,3.730132947
1593,3.728171395
1594,3.724838191
1595,3.717106696
1596,3.704703205
1597,3.690942496
1598,3.675132343
1599,3.656810077
1600,3.636393637
1601,3.612832938
1602,3.586091181
1603,3.558401665
1604,3.530780361
1605,3.499737201
1606,3.470525059
1607,3.446434017
1608,3.428043422
1609,3.415743228
1610,3.41218159
1611,3.420656724
1612,3.436604385
1613,3.45868688
1614,3.485686503
1615,3.516219491
1616,3.546854941
1617,3.574536892
1618,3.59867437
1619,3.619813627
1620,3.64087655
1621,3.659486376
1622,3.674169889
1623,3.687173956
1624,3.699202513
1625,3.705756854
1626,3.707418325
1627,3.701573315
1628,3.689915029
1629,3.676184373
1630,3.66353362
1631,3.651509899
1632,3.643349699
1633,3.643676617
1634,3.65054382
1635,3.660028061
1636,3.66537302
1637,3.660974657
1638,3.642014347
1639,3.614353254
1640,3.581727866
1641,3.547037332
1642,3.516648571
1643,3.49515057
1644,3.485630997
1645,3.488707528
1646,3.502086234
1647,3.524141309
1648,3.553218793
1649,3.59573702
1650,3.655695851
1651,3.726108839
1652,3.800596905
1653,3.877853836
1654,3.951160389
1655,4.011200743
1656,4.062599584
1657,4.105176311
1658,4.134048256
1659,4.145428335
1660,4.142700495
1661,4.130428902
1662,4.114042495
1663,4.096365904
