Age,d18O
88.0,3.647469299457238
89.0,3.7245125910845345
90.0,3.84108149072815
91.0,3.9490316201008686
92.0,4.015228453580261
93.0,4.027264958940219
94.0,3.9123567541199002
95.0,3.861375228354249
96.0,3.8304304230145787
97.0,3.8030652859421736
98.0,3.778971664413052
99.0,3.753172711161886
100.0,3.7211313697817077
101.0,3.689938069076371
102.0,3.6698058669583733
103.0,3.658618422191288
104.0,3.657593510666138
105.0,3.668535088204725
106.0,3.6880938410490485
107.0,3.710192820537153
108.0,3.7333868784162623
109.0,3.7551011131632626
110.0,3.76860976154612
111.0,3.774422664158971
112.0,3.7879348651425695
113.0,3.8042595290984957
114.0,3.9578692820270196
115.0,3.923843031076416
116.0,3.85887936456835
117.0,3.7717389476069254
118.0,3.658389664351797
119.0,3.534912613928925
120.0,3.435197436277717
121.0,3.3407531588939667
122.0,3.2328175261536742
123.0,3.1358797798362765
124.0,3.0760052832395397
125.0,3.0410731292397375
126.0,3.02058898402148
127.0,3.0338590030928594
128.0,3.1266237140231725
129.0,3.282962178971535
130.0,3.468352899434713
131.0,3.676718500559563
132.0,3.889783604855389
133.0,4.0102167554166055
134.0,4.061162476214574
135.0,4.21434913863374
136.0,4.402798723188448
137.0,4.541489677129039
138.0,4.658032487052792
139.0,4.723475503758744
140.0,4.746452714618865
141.0,4.762543737247588
142.0,4.7549873583830635
143.0,4.721159131601087
144.0,4.6800902999690575
145.0,4.6404157003912285
146.0,4.611718540757409
147.0,4.589221354421517
148.0,4.5630207888602285
149.0,4.532816583589601
150.0,4.508395590781803
151.0,4.493391836229532
152.0,4.486022409985346
153.0,4.487246876297361
154.0,4.497417167357094
155.0,4.512408265265917
156.0,4.530439869550862
157.0,4.549101884505843
158.0,4.575290452131403
159.0,4.601656369780675
160.0,4.598453223099443
161.0,4.574000651693866
162.0,4.538628615506568
163.0,4.499336503374615
164.0,4.462038702869845
165.0,4.431947862337079
166.0,4.412833230908998
167.0,4.390894079266423
168.0,4.367604315281264
169.0,4.354327046662603
170.0,4.3504942619517575
171.0,4.317953126869212
172.0,4.257074440324079
173.0,4.2105645136737735
174.0,4.193086032996191
175.0,4.20286863585305
176.0,4.25398386576165
177.0,4.297300549514608
178.0,4.312718128803544
179.0,4.321781786412864
180.0,4.319430742967397
181.0,4.296647231062925
