Depth	d18O
0.03	4.04
0.08	4.33
0.13	4.87
0.18	4.76
0.23	4.55
0.28	4.6
0.33	4.54
0.38	4.49
0.43	4.58
0.48	4.41
0.53	4.41
0.58	4.03
0.63	3.91
0.68	4.03
0.73	3.86
0.78	3.97
0.83	4.08
0.88	4.6
0.93	3.67
0.98	4.04
1.03	5.03
1.08	4.33
1.13	4.94
1.18	4.78
1.23	3.98
1.28	4.18
1.33	4.26
1.38	3.5
1.43	3.59
1.48	4.08
1.53	4.24
1.58	4.19
1.63	3.77
1.68	3.57
1.73	4.27
1.78	4.14
1.83	4.53
1.88	4.63
1.93	4.77
1.98	4.78
2.03	4.45
2.08	4.32
2.13	3.82
2.18	4.39
2.23	4.5
2.28	4.14
2.33	4.09
2.38	3.98
2.43	4.1
2.48	4.05
2.53	3.71
2.58	3.87
2.63	3.83
2.68	3.41
2.73	4.14
2.78	4.15
2.83	4.94
2.88	4.87
2.93	4.73
2.98	4.85
3.03	4.71
3.08	4.61
3.13	4.18
3.18	4.31
3.23	4.5
3.28	4.28
3.33	4.34
3.38	4.16
3.43	4.34
3.48	3.53
3.53	3.45
3.58	3.55
3.63	3.42
3.68	3.24
3.73	3.92
3.78	3.73
3.83	5.27
3.88	5.14
3.93	5.33
3.98	5.09
4.03	5.02
