depth(m)	initial_age(kiloyear)
0.2	1.05
0.3	1.63
0.4	2.21
0.5	2.79
0.7	3.95
0.8	4.53
0.9	5.01
1.0	5.48
1.1	5.96
1.19	6.39
1.28	6.75
1.38	7.15
1.48	7.56
1.51	7.68
1.58	7.96
1.68	8.36
1.78	8.76
1.88	9.17
2.08	9.94
2.18	10.32
2.28	10.69
2.38	11.06
2.48	11.43
2.58	11.81
2.68	12.18
2.77	12.51
2.87	12.89
2.97	13.26
3.07	13.63
3.17	14.0
3.27	14.38
3.3	14.49
3.47	15.12
3.57	15.49
3.67	15.87
3.7	15.98
3.77	16.24
3.87	16.61
3.97	16.98
4.07	17.36
4.18	17.78
4.27	18.19
4.37	18.64
4.47	19.14
4.51	19.34
4.57	19.64
4.67	20.14
4.7	20.28
4.77	20.63
4.87	21.13
4.97	21.63
5.07	22.13
5.17	22.63
5.3	23.27
5.37	23.62
5.47	24.12
5.57	24.62
5.68	25.49
5.77	26.21
5.87	27.0
5.9	27.24
5.97	27.8
6.07	28.59
6.17	29.38
6.27	30.18
6.47	31.57
6.57	32.17
6.67	32.77
6.87	34.44
6.97	35.51
7.07	36.57
7.27	38.46
7.37	39.24
7.47	40.03
7.57	40.81
7.67	41.6
7.77	42.38
7.87	43.17
7.97	43.95
8.07	44.73
8.17	45.52
8.27	46.3
8.37	47.09
8.47	47.87
8.57	48.66
8.67	49.44
8.77	50.23
8.87	51.01
8.97	51.8
9.07	52.58
9.17	53.37
9.27	54.15
9.37	54.94
9.47	55.72
9.57	56.51
9.67	57.29
9.77	58.08
9.87	58.86
9.97	59.65
10.07	60.43
10.18	61.29
10.27	62.0
10.37	63.25
10.47	64.5
10.57	65.75
10.67	67.0
10.77	68.25
10.87	69.5
10.97	70.75
11.07	72.0
11.17	73.25
11.27	74.5
11.37	75.75
11.47	77.0
11.57	78.25
11.68	79.63
11.77	80.75
11.87	82.0
11.97	83.25
12.07	84.5
12.17	85.75
12.27	87.0
12.37	88.18
12.47	89.36
12.57	90.54
12.67	91.72
12.77	92.9
12.87	94.08
12.97	95.25
13.07	96.43
13.17	97.61
13.27	98.79
13.37	99.97
13.47	101.15
13.57	102.33
13.67	103.51
13.77	104.69
13.91	106.34
13.99	107.28
14.09	108.46
14.19	109.64
14.29	110.82
14.39	112.0
14.49	113.77
14.6	115.72
14.69	117.31
14.79	119.08
14.89	120.85
14.99	122.62
15.09	124.38
15.19	126.15
15.29	127.92
15.39	129.69
15.49	131.46
15.59	133.23
15.69	135.0
15.89	137.52
15.99	138.79
16.1	140.17
16.29	142.57
16.49	145.1
16.69	147.62
16.89	150.14
17.09	152.67
17.29	155.19
17.49	157.71
17.69	160.24
17.89	162.76
18.09	165.29
18.29	167.81
18.49	170.33
18.69	172.86
18.89	175.38
19.1	178.03
19.29	180.43
19.49	182.95
19.69	185.48
19.89	188.0
20.09	190.83
20.29	193.66
20.49	196.49
20.69	199.32
20.89	202.15
21.09	204.98
21.29	207.81
21.49	210.64
21.69	213.47
21.89	216.3
22.1	219.28
22.29	221.96
22.49	224.79
22.69	227.63
22.89	230.46
23.09	233.29
23.29	236.12
23.49	238.95
23.69	241.78
23.89	244.43
24.09	246.56
24.29	248.69
24.49	250.82
24.69	252.95
24.89	255.07
25.1	257.31
25.29	259.33
25.49	261.46
25.69	263.59
25.89	265.72
26.09	267.84
26.29	269.97
26.49	272.1
26.69	274.23
26.89	276.36
27.09	278.49
27.29	280.61
27.49	282.74
27.69	284.87
27.89	287.0
28.1	289.68
28.29	292.11
28.49	294.66
28.69	297.22
28.89	299.77
29.09	302.33
29.29	304.88
29.49	307.43
29.69	309.99
29.89	312.54
30.09	315.1
30.29	317.65
30.49	320.2
30.69	322.76
30.89	325.31
31.1	327.99
31.49	332.95
31.69	335.24
31.89	337.54
32.09	339.83
32.29	342.13
32.49	344.42
32.69	346.72
32.89	349.01
33.09	351.3
33.29	353.6
33.49	355.89
33.69	358.19
33.89	360.48
34.1	362.89
34.29	365.07
34.49	367.36
34.69	369.66
34.89	371.95
35.09	374.25
35.29	376.54
35.49	378.84
35.69	381.13
35.89	383.43
36.09	385.72
36.29	388.01
