depth(m)	initial_age(kiloyear)
332.41	55740.09
332.42	55740.403
332.44	55741.03
332.47	55741.97
332.487	55742.515
332.5	55742.91
332.511	55743.269
332.53	55743.851
332.536	55744.024
332.56	55744.779
332.56	55744.791
332.584	55745.533
332.59	55745.731
332.608	55746.288
332.62	55746.672
332.632	55747.043
332.65	55747.612
332.656	55747.798
332.68	55748.552
332.68	55748.552
332.702	55749.241
332.71	55749.493
332.724	55749.93
332.74	55750.433
332.746	55750.619
332.77	55751.373
332.79	55751.996
332.8	55752.35
332.812	55752.765
332.83	55753.4
332.834	55753.534
332.86	55754.45
332.878	55755.073
332.89	55755.5
332.9	55755.842
332.92	55756.55
332.922	55756.611
332.944	55757.38
332.95	55757.6
332.966	55758.149
332.98	55758.65
333.01	55759.688
333.01	55759.7
333.032	55760.457
333.04	55760.75
333.054	55761.226
333.07	55761.8
333.076	55761.995
333.098	55762.765
333.1	55762.85
333.12	55763.534
333.13	55763.9
333.142	55764.303
333.16	55764.95
333.163	55765.072
333.185	55765.841
333.19	55766
333.207	55766.61
333.22	55767.05
333.229	55767.38
333.25	55768.1
333.28	55769.15
333.31	55770.2
333.34	55771.25
333.37	55772.3
333.46	55776
333.52	55778.571
333.55	55779.857
333.58	55781.143
333.61	55782.429
333.64	55783.714
333.67	55785
333.7	55786.286
333.73	55787.571
333.76	55788.857
333.79	55790.143
333.86	55793.143
333.91	55795.537
333.96	55798.098
333.96	55798.098
334.01	55800.659
334.06	55803.22
334.11	55805.78
334.16	55808.341
334.21	55810.902
334.26	55813.463
334.31	55816.5
334.36	55820.25
334.36	55820.25
334.41	55824
334.46	55827.75
334.46	55827.75
334.51	55831.5
334.53	55833
334.55	55834.5
334.55	55834.5
334.57	55836
334.59	55837.68
334.61	55839.36
334.63	55841.04
334.63	55841.04
334.65	55842.72
334.67	55844.4
334.71	55847.76
334.73	55849.44
334.75	55851.12
334.77	55852.8
334.79	55854.48
334.81	55856.16
334.83	55857.955
334.85	55859.864
334.87	55861.773
334.89	55863.682
334.91	55865.591
334.93	55867.5
334.95	55869.409
334.97	55871.318
334.99	55873.227
335.01	55875.136
335.03	55877.045
335.05	55880.261
335.07	55884.783
335.07	55884.783
335.09	55889.304
335.11	55893.826
335.13	55898.348
335.15	55902.87
335.17	55907.391
335.17	55907.391
335.19	55911.913
335.21	55916.435
335.21	55916.435
335.228	55920.504
335.248	55925.026
335.288	55930.486
335.308	55931.027
335.328	55931.568
335.348	55932.108
335.368	55932.649
335.388	55933.189
335.408	55933.73
335.428	55934.27
335.448	55934.811
335.468	55935.351
335.488	55935.892
335.508	55936.432
335.518	55936.703
335.538	55937.243
335.558	55937.784
335.578	55938.324
335.598	55938.865
335.618	55939.405
