depth	d18O
0.01	-2.56
0.04	-2.52
0.1	-2.6
0.14	-2.15
0.2	-2.68
0.24	-2.69
0.3	-2.32
0.34	-2.89
0.4	-2.2
0.44	-2.67
0.5	-2.08
0.54	-2.04
0.6	-2.17
0.64	-2.11
0.7	-2.07
0.74	-1.67
0.8	-1.84
0.84	-1.92
0.9	-2.1
0.94	-2.1
1	-1.67
1.04	-1.9
1.1	-1.89
1.14	-1.86
1.2	-1.56
1.24	-1.55
1.3	-1.58
1.34	-1.37
1.4	-1.65
1.44	-1.67
1.5	-1.46
1.54	-1.43
1.6	-1.18
1.64	-1.09
1.7	-0.71
1.74	-1.04
1.8	-0.66
1.84	-0.97
1.9	-0.73
1.94	-0.7
2	-0.72
2.04	-0.72
2.1	-0.64
2.14	-0.82
2.2	-0.67
2.3	-0.51
2.4	-0.72
2.5	-0.81
2.6	-0.97
2.7	-0.64
2.8	-1.22
2.9	-1.31
3.01	-0.95
3.1	-1.09
3.2	-1.41
3.3	-1.17
3.4	-1.1
3.5	-1.54
3.6	-1
3.7	-1.37
3.8	-1.27
3.9	-1.32
4	-0.99
4.1	-1.3
4.2	-1.1
4.3	-1.23
4.4	-1.21
4.5	-1.54
4.6	-1
4.7	-0.97
4.8	-1.75
4.9	-1.12
5	-1.39
5.1	-1.14
5.2	-1.4
5.3	-1.64
5.4	-1.62
5.5	-1.47
5.6	-1.52
5.7	-2.24
5.8	-1.9
5.9	-1.95
6	-1.69
6.1	-1.64
6.2	-1.81
6.3	-1.77
6.4	-1.87
6.5	-2.23
6.6	-1.76
6.7	-1.87
6.8	-1.57
6.9	-1.93
7	-2.02
7.1	-1.75
7.2	-1.72
7.3	-1.79
7.4	-1.79
7.5	-2.08
7.6	-1.89
7.7	-2.02
7.8	-1.89
7.9	-2.52
8	-2.65
8.1	-2.21
8.2	-2.27
8.3	-2.11
8.4	-1.46
8.5	-0.96
8.6	-0.47
8.7	-0.63
