depth(m)	initial_age(kiloyear)
5.1	104.31
5.2	108.79
5.3	113.27
5.4	117.21
5.5	120.67
5.6	123.97
5.7	127.14
5.8	129.55
5.9	131.91
6.0	134.26
6.1	136.61
6.2	139.14
6.2	139.14
6.2	139.14
6.2	139.14
6.3	142.2
6.4	145.27
6.5	148.35
6.6	151.42
6.7	154.49
6.8	157.56
6.9	160.64
7.1	166.78
7.2	169.85
7.4	176.0
7.6	182.26
7.8	188.98
8.0	197.28
8.1	201.76
8.2	206.24
8.3	210.72
8.4	215.2
8.5	219.68
8.6	223.93
8.7	227.52
8.8	231.11
8.9	234.69
9.0	238.28
9.1	241.84
9.2	245.19
9.3	248.42
9.4	251.54
9.5	254.61
9.6	257.37
9.7	260.06
9.8	262.75
9.9	265.44
10.0	268.13
10.1	270.81
10.2	273.84
10.4	280.14
10.5	283.36
10.6	286.63
10.8	293.62
