Depth	d18O
0.02	4.45
0.07	3.59
0.12	4.18
0.17	4.69
0.22	4.29
0.27	5.22
0.32	5.1
0.37	4.79
0.42	4.54
0.47	4.7
0.52	4.6
0.57	4.62
0.62	4.55
0.67	4.71
0.72	4.58
0.77	4.35
0.82	4.33
0.87	4.23
0.92	4.35
0.97	4.33
1.07	4.03
1.12	4.17
1.17	3.79
1.22	3.93
1.27	4.22
1.32	3.57
1.37	4.33
1.5	5.03
1.57	5.09
1.67	5.0
1.72	4.8
1.77	4.74
1.82	4.64
1.87	4.86
1.92	4.82
1.97	4.78
2.07	4.83
2.12	3.93
2.17	3.74
2.22	4.78
2.27	4.17
2.32	4.82
2.37	4.5
2.42	4.68
2.47	4.15
2.57	4.92
2.62	4.69
2.67	4.75
2.72	4.6
2.77	4.13
2.82	4.43
2.87	4.43
