age(kyr) mean(permil) sigma(permil)
2680.000000 3.704777 0.194402
2681.000000 3.704398 0.192538
2682.000000 3.703772 0.190741
2683.000000 3.702746 0.188919
2684.000000 3.701367 0.187176
2685.000000 3.699397 0.185575
2686.000000 3.696388 0.184141
2687.000000 3.692046 0.182915
2688.000000 3.686418 0.181858
2689.000000 3.680081 0.181008
2690.000000 3.673401 0.180258
2691.000000 3.666683 0.179472
2692.000000 3.660560 0.178507
2693.000000 3.654947 0.177227
2694.000000 3.651083 0.175632
2695.000000 3.647787 0.173808
2696.000000 3.645598 0.171683
2697.000000 3.645171 0.169318
2698.000000 3.646494 0.166635
2699.000000 3.650005 0.163948
2700.000000 3.654919 0.161337
2701.000000 3.661183 0.158544
2702.000000 3.668114 0.155574
2703.000000 3.675230 0.152670
2704.000000 3.682639 0.149829
2705.000000 3.692025 0.146952
2706.000000 3.703666 0.143967
2707.000000 3.716661 0.141033
2708.000000 3.731666 0.138151
2709.000000 3.747569 0.135269
2710.000000 3.762631 0.132667
2711.000000 3.775239 0.130553
2712.000000 3.783573 0.129206
2713.000000 3.787277 0.128929
2714.000000 3.787379 0.129615
2715.000000 3.783022 0.131195
2716.000000 3.774233 0.133355
2717.000000 3.762824 0.135714
2718.000000 3.749520 0.138624
2719.000000 3.734392 0.142250
2720.000000 3.718364 0.146918
2721.000000 3.701298 0.152861
2722.000000 3.681702 0.159648
2723.000000 3.659558 0.166624
2724.000000 3.633631 0.172956
2725.000000 3.603423 0.178275
2726.000000 3.571833 0.182555
2727.000000 3.537496 0.185754
2728.000000 3.502022 0.187778
2729.000000 3.467566 0.188724
2730.000000 3.436583 0.188991
2731.000000 3.405478 0.187956
2732.000000 3.374124 0.186073
2733.000000 3.342286 0.184074
2734.000000 3.311025 0.181654
2735.000000 3.281592 0.178478
2736.000000 3.255810 0.174349
2737.000000 3.233759 0.169470
2738.000000 3.216707 0.164592
2739.000000 3.204087 0.160509
2740.000000 3.194648 0.157808
2741.000000 3.188048 0.156370
2742.000000 3.184879 0.155701
2743.000000 3.184932 0.155478
2744.000000 3.186097 0.155575
2745.000000 3.188534 0.155826
2746.000000 3.191820 0.156059
2747.000000 3.195851 0.156237
2748.000000 3.199928 0.156161
2749.000000 3.203030 0.155928
2750.000000 3.205793 0.155657
2751.000000 3.210167 0.155349
2752.000000 3.215233 0.154758
2753.000000 3.219460 0.153776
2754.000000 3.223658 0.152683
2755.000000 3.227464 0.151391
2756.000000 3.231689 0.149976
2757.000000 3.237059 0.148767
2758.000000 3.244104 0.147916
2759.000000 3.251386 0.147216
2760.000000 3.259093 0.146504
2761.000000 3.266656 0.145871
2762.000000 3.273574 0.145242
2763.000000 3.279217 0.144623
2764.000000 3.283255 0.143916
2765.000000 3.285353 0.142761
2766.000000 3.286486 0.141348
2767.000000 3.285918 0.140110
2768.000000 3.283660 0.138916
2769.000000 3.279239 0.137583
2770.000000 3.273246 0.135691
2771.000000 3.265498 0.133643
2772.000000 3.255788 0.131389
2773.000000 3.244695 0.128444
2774.000000 3.232501 0.125080
2775.000000 3.221592 0.121410
2776.000000 3.211039 0.117945
2777.000000 3.200088 0.114667
2778.000000 3.189142 0.111221
2779.000000 3.179896 0.107811
2780.000000 3.173480 0.104610
2781.000000 3.171160 0.101815
2782.000000 3.171426 0.099778
2783.000000 3.174853 0.098589
2784.000000 3.180405 0.097964
2785.000000 3.189484 0.098103
2786.000000 3.200217 0.099413
2787.000000 3.212776 0.101875
2788.000000 3.226177 0.105705
2789.000000 3.240618 0.111258
2790.000000 3.255725 0.118113
2791.000000 3.272754 0.126015
2792.000000 3.292387 0.134616
2793.000000 3.312265 0.143133
2794.000000 3.332491 0.150976
2795.000000 3.354457 0.157885
2796.000000 3.380489 0.163436
2797.000000 3.409663 0.167273
2798.000000 3.442352 0.169331
2799.000000 3.478660 0.169252
2800.000000 3.517133 0.166674
2801.000000 3.556892 0.161431
2802.000000 3.595385 0.153950
2803.000000 3.629888 0.144717
2804.000000 3.661050 0.134647
2805.000000 3.685857 0.124746
2806.000000 3.701387 0.116554
2807.000000 3.705730 0.110251
2808.000000 3.699637 0.105890
2809.000000 3.684794 0.103088
2810.000000 3.663977 0.101774
2811.000000 3.640449 0.102128
2812.000000 3.615740 0.103394
2813.000000 3.591060 0.105053
2814.000000 3.564241 0.107444
2815.000000 3.531687 0.110513
2816.000000 3.493878 0.113364
2817.000000 3.454956 0.115020
2818.000000 3.416986 0.115679
2819.000000 3.381427 0.115273
2820.000000 3.351608 0.114908
2821.000000 3.326808 0.114627
2822.000000 3.304823 0.114219
2823.000000 3.286260 0.113497
2824.000000 3.270071 0.113360
2825.000000 3.257356 0.113545
2826.000000 3.249613 0.114149
2827.000000 3.247245 0.115624
