Depth	d18O
0.01	3.37
0.04	3.45
0.06	3.2
0.09	3.42
0.1	3.41
0.11	3.32
0.14	3.41
0.16	3.46
0.19	3.71
0.2	3.38
0.21	3.4
0.26	3.38
0.31	3.35
0.34	3.33
0.35	3.41
0.36	3.73
0.39	3.19
0.4	3.99
0.41	3.32
0.44	3.78
0.45	3.43
0.47	4.02
0.67	4.61
0.72	4.62
0.77	4.67
0.82	4.65
0.86	4.34
0.87	4.36
0.92	4.58
0.97	4.7
1.02	4.68
1.07	4.71
1.11	4.79
1.15	4.82
1.22	4.64
1.27	4.49
1.32	4.37
1.36	4.63
1.47	4.48
1.52	4.46
1.57	4.56
1.62	4.41
1.67	4.56
1.7	4.58
1.71	4.42
1.72	4.12
1.77	4.31
1.82	4.41
1.87	4.2
1.92	4.26
1.97	4.36
2.07	4.41
2.12	4.56
2.17	4.43
2.22	4.37
2.27	4.23
2.32	4.37
2.37	4.29
2.4	4.12
2.45	4.13
2.5	4.28
2.55	4.04
2.6	4.05
2.63	4.28
2.64	4.09
2.65	4.31
2.68	4.02
2.7	3.76
2.73	3.96
2.75	3.85
2.8	4.13
2.85	4.01
2.88	4.18
2.92	3.83
2.95	4.0
2.97	4.12
3.02	3.87
3.07	3.77
3.12	3.98
3.15	4.07
3.2	3.94
3.25	3.83
3.3	3.73
3.35	4.11
3.4	3.91
3.45	3.9
3.5	3.88
3.55	3.73
3.6	3.42
3.65	3.28
3.67	3.32
3.72	3.28
3.77	3.27
3.82	3.26
3.87	3.12
3.92	3.54
3.97	3.41
4.0	3.23
4.01	3.83
4.07	4.0
4.1	4.02
4.11	3.23
4.16	3.62
4.17	3.81
4.22	3.79
4.27	3.91
4.32	4.09
4.33	4.47
4.37	4.36
4.42	4.4
4.47	4.25
4.48	4.26
4.52	4.38
4.57	4.46
4.62	4.44
4.67	4.72
4.72	4.57
4.77	4.61
4.82	4.55
4.87	4.54
4.92	4.6
5.02	4.52
5.07	4.46
5.12	4.54
5.17	4.51
5.22	4.42
5.27	4.46
5.38	4.42
5.41	4.34
5.43	4.2
5.47	4.37
5.53	4.39
5.57	4.4
5.58	4.16
5.68	4.22
5.78	4.06
5.83	4.19
5.88	4.39
5.98	4.31
6.03	4.25
6.08	4.4
6.17	4.09
6.22	4.09
6.27	3.7
6.32	3.73
6.37	3.35
6.4	3.8
6.42	3.67
6.47	3.76
6.52	3.95
6.55	3.68
6.6	3.46
6.61	3.66
6.62	3.62
6.67	3.96
6.72	3.61
6.77	3.41
6.82	3.64
6.87	3.64
6.92	3.64
6.97	3.72
7.02	3.7
7.07	4.02
7.12	4.19
7.17	4.2
7.22	4.31
7.27	4.08
7.32	4.17
7.37	4.08
7.42	4.04
7.47	4.25
7.52	4.1
7.57	3.7
7.62	3.38
7.67	3.36
7.72	3.57
7.77	3.45
7.82	3.52
7.85	4.31
7.87	3.92
7.92	4.2
7.95	4.32
7.97	4.11
8.05	4.44
8.06	4.16
8.11	4.05
8.12	4.24
8.17	4.41
8.22	4.3
8.27	4.37
8.3	4.08
8.31	4.26
8.42	4.49
8.47	4.22
8.52	4.11
8.57	4.14
8.62	4.14
8.66	4.18
8.67	4.33
8.71	4.25
8.75	4.4
8.81	4.27
8.82	3.75
8.87	3.74
8.9	4.39
8.92	4.13
8.98	3.9
9.02	4.08
9.07	4.04
9.12	3.92
9.17	3.89
9.22	3.81
9.27	3.72
9.32	3.86
9.37	3.61
9.42	3.74
9.47	3.48
9.52	3.41
9.57	3.35
9.62	3.36
9.77	3.54
9.92	4.13
10.06	3.76
10.1	4.45
10.11	3.98
10.14	4.22
10.15	4.36
10.2	4.53
10.21	3.73
10.25	4.27
10.26	3.76
10.29	4.39
10.34	4.25
10.36	4.16
10.39	4.52
10.41	4.56
10.46	4.39
10.5	4.74
10.56	4.22
10.59	4.74
10.61	4.45
10.71	4.71
10.74	4.52
10.76	3.87
