depth(m)	initial_age(kiloyear)
57.79	319.28
57.99	321.21
58.19	323.13
58.39	325.05
58.59	326.98
58.79	328.9
58.89	329.87
59.09	331.79
59.29	333.71
59.49	335.47
59.89	338.15
60.09	339.43
60.29	340.71
60.54	342.32
60.74	343.6
60.94	344.88
61.14	346.16
61.34	347.45
61.84	350.65
62.04	351.94
62.24	353.22
62.44	354.5
62.64	355.79
62.84	357.07
63.04	358.35
63.24	359.63
63.34	360.28
63.54	361.56
63.74	362.84
63.94	364.12
64.14	365.41
64.34	366.69
64.54	367.97
64.74	369.26
64.84	369.9
65.04	371.18
65.24	372.46
65.44	373.75
65.64	375.03
65.84	376.31
66.04	377.59
66.24	378.88
66.34	379.52
66.59	381.12
66.69	381.76
66.89	383.05
67.09	384.33
67.29	385.61
67.49	386.9
67.69	388.18
68.19	391.93
68.39	393.85
68.59	395.78
68.79	397.7
69.19	401.55
69.39	403.48
69.59	405.4
70.24	411.65
70.44	413.58
70.64	415.5
70.84	417.43
71.04	419.35
71.24	421.28
71.44	423.2
71.54	424.16
71.94	428.01
72.14	429.94
72.34	431.79
72.54	433.27
72.54	433.27
72.74	434.55
72.94	435.83
73.04	436.47
74.04	442.89
74.44	445.45
74.59	446.42
75.19	450.26
75.39	451.55
75.49	452.19
75.69	453.47
75.89	454.75
76.09	456.04
76.49	458.6
76.89	461.17
76.99	461.81
77.19	463.09
77.39	464.38
77.79	466.94
77.99	468.22
78.19	469.51
78.39	470.79
78.49	471.43
78.69	472.72
78.89	474.0
79.09	475.28
79.29	476.56
79.49	477.85
