depth(m)	initial_age(kiloyear)
42.92	300.08
42.94	300.19
42.96	300.31
42.98	300.42
43.0	300.54
43.02	300.66
43.04	300.77
43.06	300.89
43.08	301.01
43.1	301.12
43.12	301.24
43.14	301.35
43.16	301.47
43.18	301.59
43.22	301.82
43.24	301.93
43.26	302.05
43.32	302.4
43.34	302.52
43.46	303.21
43.48	303.33
43.48	303.33
43.49	303.39
43.5	303.44
43.51	303.52
43.52	303.56
43.53	303.64
43.54	303.68
43.55	303.76
43.56	303.79
43.58	303.91
43.6	304.01
43.62	304.14
43.62	304.14
43.64	304.26
43.64	304.26
43.66	304.38
43.7	304.63
43.75	304.88
43.81	305.25
43.83	305.38
43.85	305.5
43.88	305.63
43.9	305.75
43.94	306.0
43.96	306.12
44.0	306.37
44.03	306.5
44.05	306.62
44.07	306.74
44.09	306.87
44.11	306.99
44.13	307.12
44.17	307.37
44.2	307.49
44.22	307.61
44.24	307.74
44.26	307.86
44.28	308.06
44.3	308.25
44.32	308.45
44.34	308.55
44.35	308.64
44.37	308.84
44.39	309.03
44.41	309.23
44.44	309.47
44.45	309.55
44.45	309.63
44.49	309.96
44.52	310.28
44.54	310.44
44.58	310.76
44.61	311.09
44.65	311.41
44.67	311.57
44.72	312.05
44.74	312.22
44.75	312.38
44.77	312.54
44.79	312.7
45.01	314.68
45.02	314.82
45.05	315.09
45.07	315.26
45.13	315.84
45.15	315.96
45.16	316.09
45.18	316.22
45.2	316.47
45.22	316.6
45.23	316.73
45.24	316.85
45.25	316.86
45.26	316.98
45.26	317.02
45.27	317.11
45.28	317.18
45.29	317.23
45.31	317.49
45.33	317.61
45.34	317.74
45.37	318.0
45.4	318.25
45.44	318.63
45.47	318.88
45.48	319.01
45.49	319.14
45.51	319.26
45.52	319.39
45.56	319.77
45.58	319.9
45.59	320.03
45.66	320.66
45.68	320.79
45.69	320.92
45.73	321.3
45.75	321.42
45.76	321.55
45.76	321.51
45.77	321.68
45.8	321.93
45.81	322.06
45.82	322.14
45.83	322.18
45.88	322.69
45.89	322.77
45.9	322.82
45.93	323.07
45.94	323.19
45.95	323.33
45.96	323.4
45.98	323.58
46.0	323.72
46.01	323.82
46.02	323.96
46.03	324.03
46.07	324.41
46.08	324.45
46.1	324.66
46.1	324.67
46.12	324.86
46.13	324.93
46.14	325.05
46.15	325.12
46.18	325.44
46.21	325.63
46.23	325.83
46.25	326.02
46.29	326.41
46.31	326.6
46.33	326.8
46.35	326.99
46.38	327.19
46.42	327.57
46.43	327.67
46.46	328.1
46.48	328.43
46.5	328.77
46.52	329.1
46.55	329.43
46.57	329.77
46.59	330.1
46.61	330.43
46.63	330.77
46.65	331.1
46.67	331.43
46.69	331.77
46.72	332.1
46.74	332.43
46.76	332.77
46.78	333.1
46.8	333.43
46.84	334.1
46.85	334.27
46.86	334.43
46.89	334.77
46.91	335.1
46.95	335.77
46.97	336.1
46.99	336.43
47.01	336.76
47.03	337.1
47.06	337.43
47.1	338.1
47.12	338.43
47.14	338.76
47.16	339.1
47.18	339.43
47.2	339.76
47.23	340.1
47.25	340.43
47.29	341.02
47.31	341.17
47.33	341.31
47.35	341.45
47.37	341.59
47.39	341.73
47.4	341.87
47.42	342.01
47.44	342.15
47.46	342.29
47.48	342.43
47.5	342.57
47.52	342.71
47.54	342.85
47.56	342.99
47.58	343.13
47.59	343.27
47.61	343.41
47.63	343.55
47.65	343.69
47.67	343.83
47.69	343.97
47.71	344.11
47.73	344.25
47.75	344.39
47.76	344.54
47.78	344.68
47.82	344.96
47.84	345.1
47.86	345.25
47.9	345.56
47.95	345.88
47.97	346.03
47.99	346.19
48.01	346.35
48.03	346.51
48.05	346.66
48.07	346.82
48.09	346.98
48.12	347.14
48.14	347.29
48.16	347.45
48.18	347.61
48.22	347.92
48.27	348.24
48.29	348.4
48.35	348.87
48.37	349.03
48.44	349.5
48.46	349.66
48.48	349.81
48.5	349.97
48.52	350.13
48.56	350.44
48.58	350.6
48.61	350.76
48.67	351.23
48.69	351.39
48.84	352.49
48.93	353.12
48.95	353.28
48.97	353.44
48.99	353.59
49.01	353.74
49.03	353.88
49.06	354.15
49.08	354.28
49.1	354.42
49.12	354.55
49.14	354.69
49.16	354.82
49.17	354.96
49.19	355.09
49.23	355.36
49.25	355.5
49.26	355.63
49.28	355.77
49.3	355.9
49.32	356.04
49.34	356.17
49.37	356.44
49.39	356.58
49.41	356.71
49.45	356.98
49.47	357.18
49.48	357.25
49.52	357.52
49.56	357.79
49.59	358.06
49.65	358.47
49.67	358.6
49.68	358.74
49.7	358.87
49.72	359.01
49.74	359.13
49.75	359.26
49.77	359.38
49.79	359.5
49.8	359.62
49.82	359.75
49.84	359.87
49.85	359.99
49.87	360.11
49.89	360.24
49.9	360.36
49.94	360.61
49.95	360.73
49.97	360.85
49.99	360.97
50.0	361.1
50.0	361.03
50.02	361.22
50.04	361.38
50.06	361.54
50.09	361.7
50.11	361.87
50.13	362.03
50.17	362.35
50.2	362.51
50.22	362.67
50.24	362.84
50.26	363.0
50.28	363.16
50.3	363.32
50.33	363.48
50.35	363.65
50.37	363.81
50.39	363.97
50.41	364.13
50.44	364.29
50.46	364.45
50.48	364.62
50.5	364.78
50.52	364.94
50.55	365.1
50.57	365.26
50.59	365.43
50.61	365.59
50.63	365.75
50.68	366.07
50.7	366.23
50.72	366.4
50.74	366.54
50.8	366.99
50.84	367.28
50.86	367.43
50.9	367.73
50.92	367.88
50.94	368.02
50.96	368.17
51.0	368.47
51.04	368.76
51.14	369.5
51.16	369.65
51.18	369.8
51.2	369.95
51.26	370.39
51.28	370.54
51.3	370.69
51.34	370.98
51.38	371.28
51.42	371.57
51.44	371.72
51.46	371.87
51.48	372.02
51.5	372.17
51.54	372.5
51.56	372.67
51.58	372.84
51.6	373.01
51.62	373.18
51.64	373.36
51.66	373.53
51.68	373.7
51.7	373.87
51.72	374.04
51.74	374.21
51.76	374.38
51.78	374.55
51.8	374.72
51.82	374.89
51.84	375.06
51.86	375.24
51.88	375.41
51.9	375.58
51.92	375.75
51.94	375.92
51.96	376.09
51.98	376.26
52.0	376.43
52.02	376.6
52.04	376.77
52.06	376.94
52.08	377.12
52.1	377.29
52.12	377.46
52.14	377.63
52.16	377.8
52.18	377.97
52.2	378.14
52.22	378.31
52.24	378.48
52.26	378.65
52.28	378.83
52.3	379.0
52.32	379.17
52.34	379.34
52.36	379.51
52.38	379.68
52.4	379.85
52.42	380.02
52.44	380.19
52.46	380.36
52.48	380.53
52.5	380.71
52.52	380.88
52.54	381.05
52.56	381.22
52.6	381.56
52.62	381.73
52.64	381.9
52.66	382.07
52.68	382.24
52.76	382.93
52.78	383.1
52.82	383.44
52.84	383.61
52.98	384.81
53.04	385.32
53.1	385.83
53.14	386.18
53.24	387.03
53.26	387.2
53.28	387.37
53.3	387.54
53.34	387.88
53.37	388.14
53.38	388.23
53.39	388.31
53.41	388.48
53.42	388.57
53.45	388.83
53.47	389.0
53.48	389.08
53.51	389.34
53.52	389.42
53.54	389.59
53.56	389.77
53.57	389.85
53.58	389.94
53.59	390.02
53.6	390.11
53.62	390.28
53.77	391.56
53.79	391.73
53.8	391.82
53.81	391.9
53.82	391.99
53.83	392.07
53.84	392.16
53.86	392.33
53.87	392.41
53.89	392.59
53.9	392.67
53.91	392.76
53.92	392.84
53.93	392.93
53.94	393.01
53.96	393.18
53.97	393.27
53.98	393.35
53.99	393.44
54.0	393.53
54.01	393.61
54.02	393.7
54.03	393.78
54.04	393.87
54.05	393.95
54.06	394.04
54.07	394.12
54.08	394.21
54.1	394.38
54.12	394.55
54.14	394.72
54.18	395.06
54.19	395.15
54.21	395.32
54.25	395.62
54.26	395.67
54.27	395.72
54.28	395.77
54.29	395.81
54.3	395.86
54.32	395.96
54.33	396.01
54.34	396.06
54.36	396.16
54.38	396.25
54.39	396.3
54.4	396.35
54.41	396.4
54.42	396.45
54.43	396.5
54.44	396.55
54.45	396.6
54.46	396.65
54.47	396.7
54.54	397.04
54.61	397.4
54.63	397.49
54.64	397.53
54.65	397.57
54.66	397.62
54.67	397.66
54.69	397.75
54.7	397.84
54.71	397.88
54.72	397.93
54.73	397.97
54.74	398.01
54.75	398.06
54.76	398.1
54.77	398.15
54.78	398.23
54.78	398.19
54.79	398.28
54.81	398.37
54.82	398.41
54.83	398.45
54.84	398.5
54.85	398.54
54.86	398.59
54.87	398.67
54.87	398.63
54.88	398.72
54.89	398.76
54.9	398.81
54.91	398.85
54.92	398.89
54.93	398.94
54.94	398.98
54.95	399.03
54.96	399.11
54.96	399.07
54.97	399.16
54.99	399.24
55.0	399.29
55.01	399.33
55.02	399.38
55.03	399.42
55.04	399.46
55.04	399.51
55.05	399.55
55.06	399.6
55.07	399.64
55.08	399.68
55.09	399.73
55.1	399.77
55.11	399.82
55.12	399.86
55.13	399.9
55.13	399.95
55.14	399.99
55.15	400.04
55.18	400.17
55.19	400.21
55.2	400.26
55.21	400.3
55.22	400.34
55.22	400.39
55.23	400.43
55.24	400.48
55.25	400.52
55.26	400.56
55.27	400.61
55.28	400.65
55.29	400.7
55.3	400.74
55.31	400.83
55.31	400.78
55.32	401.07
55.33	401.4
55.35	402.06
55.36	402.39
55.37	402.72
55.38	403.05
55.39	403.38
55.4	403.71
55.4	404.04
55.41	404.36
55.42	404.69
55.43	405.02
55.44	405.35
55.45	405.68
55.46	406.01
55.47	406.34
55.48	406.67
55.49	407.0
55.49	407.32
55.5	407.65
55.51	407.98
55.53	408.64
55.54	408.97
55.55	409.3
55.56	409.63
55.57	409.96
55.57	410.29
55.59	410.94
55.6	411.27
55.62	411.93
55.63	412.26
55.64	412.59
55.66	413.58
55.66	413.25
55.67	413.9
55.68	414.23
55.7	414.89
55.72	418.15
55.73	421.54
55.74	424.92
55.75	431.14
55.75	428.31
55.76	431.38
55.77	431.62
55.78	431.86
55.8	432.34
55.81	432.58
55.82	432.82
55.83	433.06
55.84	433.54
55.84	433.3
55.85	433.78
55.86	434.02
55.87	434.26
55.88	434.49
55.89	434.73
55.9	434.97
55.93	435.69
55.93	435.93
55.94	436.17
55.95	436.41
55.96	436.65
55.97	436.89
55.98	437.13
55.99	437.37
56.0	437.61
56.01	437.85
56.02	438.33
56.02	438.09
56.03	438.57
56.04	438.81
56.05	439.05
56.06	439.28
56.07	439.55
56.08	439.82
56.09	440.08
56.1	440.35
56.11	440.62
56.12	440.88
56.13	441.15
56.14	441.42
56.15	441.68
56.18	442.48
56.19	442.75
56.2	443.02
56.21	443.28
56.22	443.55
56.23	443.82
56.24	444.08
56.25	444.35
56.26	444.62
56.28	445.15
56.29	445.42
56.3	445.68
56.31	445.95
56.32	446.22
56.33	446.48
56.34	446.75
56.35	447.01
56.37	447.34
56.38	447.5
56.39	447.66
56.41	447.99
56.42	448.16
56.43	448.32
56.46	448.82
56.47	448.98
56.5	449.47
56.51	449.64
56.52	449.8
56.53	449.97
56.54	450.13
56.55	450.3
56.58	450.79
56.62	451.45
56.63	451.61
56.65	451.94
56.67	452.27
56.69	452.6
56.71	452.93
56.73	453.26
56.75	453.59
56.77	453.92
56.79	454.25
56.8	454.41
56.82	454.74
56.86	455.4
56.88	455.73
56.91	456.22
56.94	456.71
56.95	456.88
56.97	457.21
56.99	457.54
57.03	458.19
57.05	458.52
57.06	458.69
57.08	459.02
57.1	459.35
57.13	459.84
57.15	460.17
57.17	460.5
57.19	460.83
57.22	461.32
57.24	461.65
57.26	461.98
57.28	462.31
57.31	462.8
57.33	463.13
57.36	463.62
57.39	464.12
57.41	464.45
57.43	464.78
57.45	465.1
57.48	465.6
57.51	466.09
57.53	466.42
57.55	466.75
57.57	467.08
57.61	467.74
57.63	468.07
57.65	468.4
57.66	468.56
57.68	468.89
57.7	469.22
57.71	469.38
57.73	469.71
57.75	470.04
57.76	470.2
57.78	470.53
57.81	471.03
57.83	471.36
57.84	471.52
57.86	471.85
57.88	472.18
57.9	472.51
57.92	472.84
57.94	473.17
57.96	473.5
57.98	473.82
58.0	474.15
58.06	475.14
58.08	475.47
58.11	475.96
58.13	476.29
58.16	476.79
58.18	477.12
58.21	477.61
58.26	478.43
58.28	478.76
58.38	480.41
58.4	480.73
58.42	481.06
58.46	481.72
58.48	482.05
58.5	482.38
58.52	482.5
58.54	482.61
58.56	482.73
58.61	483.02
58.63	483.13
58.71	483.6
58.74	483.77
58.76	483.89
58.8	484.12
58.83	484.29
58.91	484.75
58.96	485.04
58.98	485.16
59.02	485.39
59.04	485.51
59.06	485.62
59.08	485.74
59.1	485.86
59.12	485.97
59.16	486.2
59.2	486.43
59.25	486.72
59.32	487.13
59.34	487.25
59.36	487.36
59.39	487.53
59.43	487.77
59.48	488.06
59.51	488.23
59.53	488.35
59.56	488.52
59.58	488.64
59.62	488.87
59.66	489.1
59.71	489.39
59.76	489.68
59.83	490.08
59.86	490.26
59.91	490.55
59.96	490.84
60.01	491.09
60.03	491.17
60.05	491.25
60.06	491.28
60.08	491.36
60.12	491.52
60.13	491.56
60.14	491.6
60.16	491.68
60.18	491.75
60.19	491.79
60.2	491.83
60.22	491.91
60.24	491.99
60.28	492.15
60.3	492.22
60.32	492.3
60.36	492.46
60.38	492.54
60.4	492.62
60.42	492.7
60.44	492.77
60.46	492.85
60.48	492.93
60.5	493.01
60.51	493.05
60.54	493.17
60.56	493.24
60.57	493.28
60.58	493.32
60.6	493.4
60.62	493.48
60.64	493.56
60.66	493.64
60.68	493.71
60.7	493.79
60.72	493.87
60.74	493.95
60.76	494.03
60.78	494.11
60.8	494.18
60.82	494.26
60.84	494.34
60.86	494.42
60.88	494.5
60.9	494.58
60.92	494.65
60.94	494.73
60.96	494.81
60.98	494.88
61.0	494.96
61.02	495.03
61.04	495.11
61.05	495.18
61.07	495.25
61.09	495.33
61.11	495.4
61.13	495.48
61.15	495.55
61.17	495.63
61.19	495.7
61.21	495.78
61.23	495.85
61.25	495.93
61.26	496.0
61.28	496.08
61.3	496.15
61.32	496.23
61.34	496.3
61.36	496.38
61.38	496.45
61.4	496.53
61.42	496.6
61.44	496.69
61.44	496.68
61.46	496.77
61.46	496.75
61.47	496.83
61.48	496.85
61.5	496.93
61.52	497.01
61.53	497.04
61.54	497.08
61.56	497.16
