Depth	d18O
10.5	4.19
10.6	3.89
10.7	3.84
10.8	3.82
10.9	3.56
11.0	3.32
11.1	3.14
11.2	3.71
11.3	5.08
11.4	4.86
11.5	4.7
11.6	4.51
11.7	4.58
11.8	4.74
11.9	4.57
12.0	4.43
12.1	4.32
12.2	4.45
12.3	4.03
12.4	4.13
12.5	3.3
12.6	3.34
12.7	3.36
12.8	4.0
12.9	5.33
13.0	5.21
13.1	4.66
13.2	4.94
13.3	4.63
13.4	4.54
13.5	4.5
13.6	4.6
13.8	4.0
13.9	3.65
14.0	3.76
14.1	4.03
14.2	4.22
14.3	3.94
14.4	3.77
14.5	4.03
