depth(m)	initial_age(kiloyear)
109.37	1500.22
109.39	1500.52
109.42	1500.97
109.47	1501.72
109.53	1502.62
109.59	1503.53
109.65	1504.43
109.7	1505.18
109.74	1505.78
109.77	1506.24
109.79	1506.54
109.81	1506.84
109.83	1507.14
109.85	1507.44
109.87	1507.74
109.89	1508.04
109.91	1508.34
109.93	1508.65
109.95	1508.95
109.97	1509.25
109.99	1509.55
110.02	1510.0
110.06	1510.32
110.1	1510.65
110.13	1510.89
110.15	1511.05
110.17	1511.22
110.19	1511.38
110.21	1511.54
110.23	1511.7
110.25	1511.86
110.27	1512.03
110.29	1512.19
110.31	1512.35
110.33	1512.51
110.35	1512.67
110.36	1512.75
110.37	1512.84
110.38	1512.92
110.39	1513.0
110.4	1513.08
110.41	1513.16
110.42	1513.24
110.43	1513.32
110.44	1513.4
110.45	1513.48
110.46	1513.57
110.47	1513.65
110.48	1513.73
110.49	1513.81
110.5	1513.89
110.51	1513.97
110.52	1514.05
110.53	1514.13
110.54	1514.21
110.55	1514.29
110.56	1514.38
110.57	1514.46
110.58	1514.54
110.59	1514.62
110.6	1514.7
110.61	1514.78
110.62	1514.86
110.63	1514.94
110.64	1515.02
110.65	1515.1
110.66	1515.19
110.67	1515.27
110.68	1515.35
110.69	1515.43
110.7	1515.51
110.72	1515.67
110.73	1515.75
110.74	1515.83
110.75	1515.92
110.76	1516.0
110.78	1516.16
110.8	1516.32
110.82	1516.48
110.84	1516.64
110.86	1516.81
110.92	1517.29
110.94	1517.45
110.98	1517.78
111.02	1518.1
111.08	1518.59
111.1	1518.75
111.14	1519.08
111.2	1519.56
111.22	1519.72
111.26	1520.05
111.28	1520.21
111.34	1520.7
111.36	1520.86
111.38	1521.02
111.42	1521.34
111.46	1521.67
111.54	1522.32
111.56	1522.48
111.58	1522.64
111.64	1523.13
111.7	1523.61
111.82	1524.58
111.86	1524.91
111.98	1525.88
112.18	1527.5
112.28	1528.31
112.34	1528.8
112.36	1528.96
112.38	1529.12
112.4	1529.28
112.42	1529.45
112.44	1529.61
112.46	1529.77
112.48	1529.93
112.5	1530.09
112.52	1530.26
112.54	1530.42
112.56	1530.63
112.58	1530.89
112.6	1531.16
112.62	1531.42
112.64	1531.68
112.66	1531.94
112.68	1532.21
112.7	1532.47
112.72	1532.73
112.74	1532.99
112.76	1533.26
112.78	1533.52
112.8	1533.78
112.82	1534.04
112.84	1534.3
112.86	1534.57
112.88	1534.83
112.9	1535.09
112.92	1535.35
112.94	1535.62
112.96	1535.88
112.98	1536.14
113.0	1536.4
113.02	1536.67
113.04	1536.93
113.06	1537.19
113.08	1537.45
113.14	1538.24
113.16	1538.5
113.18	1538.77
113.2	1539.03
113.22	1539.29
113.24	1539.55
113.26	1539.82
113.28	1540.08
113.3	1540.34
113.32	1540.6
113.34	1540.86
113.36	1541.13
113.38	1541.39
113.4	1541.65
113.42	1541.91
113.44	1542.18
113.46	1542.44
113.48	1542.7
113.5	1542.96
113.52	1543.23
113.54	1543.49
113.56	1543.75
113.58	1544.01
113.6	1544.28
113.62	1544.54
113.66	1545.06
113.68	1545.33
113.7	1545.59
113.72	1545.85
113.74	1546.11
113.76	1546.38
113.78	1546.64
113.8	1546.9
113.82	1547.19
113.84	1547.48
113.86	1547.77
113.88	1548.06
113.9	1548.35
113.92	1548.64
113.94	1548.93
113.96	1549.23
114.02	1550.1
114.04	1550.39
114.06	1550.68
114.1	1551.26
114.12	1551.55
114.14	1551.84
114.16	1552.13
114.18	1552.42
114.2	1552.71
114.22	1553.0
114.24	1553.3
114.26	1553.59
114.28	1553.88
114.3	1554.17
114.32	1554.46
114.34	1554.75
114.36	1555.04
114.38	1555.33
114.4	1555.62
114.42	1555.91
114.44	1556.2
114.46	1556.49
114.48	1556.78
114.5	1557.07
114.52	1557.36
114.54	1557.66
114.56	1557.95
114.58	1558.24
114.6	1558.53
114.62	1558.82
114.64	1559.11
114.66	1559.4
114.68	1559.69
114.7	1559.98
114.72	1560.27
114.74	1560.56
114.76	1560.85
114.78	1561.14
114.82	1561.73
114.84	1562.02
114.86	1562.31
114.88	1562.6
114.9	1562.89
114.92	1563.18
114.94	1563.47
114.96	1563.76
114.98	1564.05
115.0	1564.34
115.02	1564.63
115.04	1564.92
115.06	1565.21
115.08	1565.5
115.1	1565.79
115.12	1566.09
115.14	1566.38
115.16	1566.67
115.18	1566.96
115.2	1567.25
115.22	1567.54
115.24	1567.83
115.26	1568.12
115.28	1568.41
115.3	1568.7
115.32	1568.99
115.34	1569.28
115.36	1569.57
115.38	1569.86
115.4	1570.16
115.42	1570.45
115.44	1570.74
115.46	1571.03
115.48	1571.23
115.5	1571.41
115.52	1571.58
115.54	1571.75
115.56	1571.93
115.58	1572.1
115.6	1572.28
115.62	1572.45
115.64	1572.63
115.66	1572.8
115.68	1572.98
115.7	1573.15
115.72	1573.32
115.74	1573.5
115.76	1573.67
115.78	1573.85
115.8	1574.02
115.82	1574.2
115.84	1574.37
115.86	1574.54
115.88	1574.72
115.9	1574.89
115.92	1575.07
115.94	1575.24
115.96	1575.42
115.98	1575.59
116.0	1575.77
116.02	1575.94
116.04	1576.11
116.06	1576.29
116.08	1576.46
116.1	1576.64
116.14	1576.99
116.16	1577.16
116.2	1577.51
116.22	1577.68
116.3	1578.38
116.34	1578.73
116.38	1579.08
116.52	1580.3
116.58	1580.82
116.62	1581.17
116.64	1581.35
116.66	1581.52
116.7	1581.87
116.72	1582.05
116.76	1582.39
116.78	1582.57
116.8	1582.74
116.82	1582.92
116.84	1583.09
116.86	1583.27
116.88	1583.44
116.9	1583.62
116.92	1583.79
116.94	1583.96
116.96	1584.14
