Time (ka)	Benthic d18O (per mil)	Standard error (per mil)
734.6820439	4.3	0.2
734.9112761	4.2	0.2
735.1508555	4.22	0.2
735.3999286	4.26	0.2
735.6717713	4.37	0.2
736.1475891	4.61	0.2
736.6203796	4.53	0.2
737.2728217	4.59	0.2
737.5257981	4.43	0.2
737.7973682	4.22	0.2
738.0438947	4.69	0.2
738.3301394	4.37	0.2
738.611228	4.49	0.2
739.1655284	4.4	0.2
739.4572102	4.54	0.2
739.9643158	4.25	0.2
741.0599929	4.37	0.2
741.3403807	4.33	0.2
741.6453251	4.26	0.2
742.2174227	4.38	0.2
742.4701067	4.39	0.2
742.7007673	4.36	0.2
742.9149193	4.52	0.2
743.128509	4.32	0.2
743.3434353	4.32	0.2
743.9457547	4.25	0.2
744.2315841	4.42	0.2
745.3838455	5.07	0.2
745.6605429	4.73	0.2
745.9185275	4.86	0.2
746.1823278	4.96	0.2
746.4229227	4.9	0.2
746.6418983	4.91	0.2
746.8713341	4.88	0.2
747.0825657	4.97	0.2
747.3161691	4.93	0.2
747.5449153	4.87	0.2
747.7713588	4.84	0.2
748.0125474	4.79	0.2
748.2700338	4.77	0.2
748.5440659	4.76	0.2
748.8021005	4.85	0.2
749.0699426	4.85	0.2
749.4126814	4.74	0.2
749.7196714	4.7	0.2
750.7830048	4.61	0.2
751.1253278	4.92	0.2
751.4582525	4.36	0.2
751.815361	4.69	0.2
752.1294131	4.47	0.2
752.4770435	4.61	0.2
752.8110546	4.7	0.2
753.1488296	4.64	0.2
753.4916655	4.67	0.2
753.8158018	4.76	0.2
754.6475325	4.67	0.2
755.0021684	4.52	0.2
755.8360939	4.4	0.2
756.18876	4.5	0.2
756.5008199	4.33	0.2
756.8267597	4.41	0.2
757.1153551	4.36	0.2
757.4099212	4.26	0.2
757.6687854	4.16	0.2
757.8994637	4.25	0.2
758.1596486	4.42	0.2
758.6606383	4.38	0.2
758.9268447	4.24	0.2
759.1746362	4.44	0.2
759.4669323	4.49	0.2
759.733926	4.35	0.2
760.0720633	4.35	0.2
760.4097881	4.21	0.2
760.7325745	4.25	0.2
761.0872222	4.31	0.2
761.4565245	4.11	0.2
761.807594	4.06	0.2
762.1181306	4.09	0.2
762.4662492	4.19	0.2
762.7755582	4.13	0.2
763.1357266	4.3	0.2
763.8458431	4.45	0.2
764.1874231	4.54	0.2
764.4675062	4.37	0.2
764.8245098	4.22	0.2
765.1727644	4.14	0.2
765.5487743	4.32	0.2
765.8950202	3.97	0.2
766.2271181	4.34	0.2
766.5653434	4.3	0.2
766.9117662	4.28	0.2
767.2456114	4.2	0.2
767.6132301	4.22	0.2
767.9845935	4.36	0.2
768.3791767	4.08	0.2
768.7640621	4.12	0.2
769.1660928	4.21	0.2
769.6452643	4.19	0.2
770.2323603	3.87	0.2
770.7117373	3.93	0.2
771.2275826	3.96	0.2
771.7632611	3.84	0.2
772.286593	3.94	0.2
772.8398287	3.84	0.2
773.3535283	3.7	0.2
773.8600399	3.73	0.2
774.3386854	3.81	0.2
774.7804283	3.73	0.2
775.2140358	3.66	0.2
775.5815062	3.73	0.2
775.966671	3.64	0.2
776.3412667	3.69	0.2
776.6720207	3.55	0.2
776.9899742	3.61	0.2
777.2944271	3.7	0.2
777.5803549	3.72	0.2
777.8753585	3.66	0.2
778.1720664	3.57	0.2
778.4764943	3.62	0.2
778.7663158	3.79	0.2
779.0322017	3.64	0.2
779.3303107	3.72	0.2
779.642954	3.86	0.2
779.9802913	3.74	0.2
780.3202906	3.78	0.2
780.6504948	3.75	0.2
781.0156053	3.74	0.2
781.3754984	3.68	0.2
781.7723712	3.75	0.2
782.1801842	3.83	0.2
782.526007	3.71	0.2
782.9464023	3.54	0.2
783.3370851	3.64	0.2
783.7339334	3.56	0.2
784.0864191	3.53	0.2
784.4446597	3.56	0.2
784.8021296	3.65	0.2
785.231663	3.58	0.2
785.6281667	3.46	0.2
786.0241412	3.56	0.2
786.4656695	3.54	0.2
786.9999326	3.66	0.2
787.5081353	3.87	0.2
787.9351248	3.67	0.2
788.4815903	3.77	0.2
789.1652946	4.32	0.2
789.5972705	3.96	0.2
790.0487746	4.2	0.2
790.4246004	4.34	0.2
790.7302893	4.27	0.2
791.0072485	4.31	0.2
791.2720896	4.23	0.2
791.5409815	4.5	0.2
791.8083847	4.48	0.2
794.2771808	4.23	0.2
794.7843557	3.82	0.2
795.1381217	4.89	0.2
795.5204595	4.89	0.2
795.893498	4.93	0.2
796.2707757	4.53	0.2
797.0853881	4.97	0.2
797.3952267	4.88	0.2
797.8166955	4.9	0.2
798.794481	4.82	0.2
799.9065582	4.6	0.2
800.2979545	4.7	0.2
801.1715422	4.63	0.2
802.4387624	4.61	0.2
802.7744644	4.57	0.2
803.4882837	4.68	0.2
803.8264541	4.52	0.2
804.1781516	4.63	0.2
804.4638782	4.64	0.2
804.7841246	4.44	0.2
805.1121334	4.67	0.2
805.4182125	4.49	0.2
805.7499739	4.63	0.2
806.0772922	4.58	0.2
806.4226983	4.47	0.2
806.7402396	4.42	0.2
807.0542977	4.39	0.2
807.3431953	4.42	0.2
807.6588677	4.43	0.2
808.0224773	4.55	0.2
808.392575	4.59	0.2
809.2378735	4.68	0.2
809.6948145	4.38	0.2
810.2101296	4.33	0.2
811.4913309	4.09	0.2
811.9404814	4.3	0.2
812.3717386	4.25	0.2
812.8216872	4.3	0.2
813.2385886	4.22	0.2
813.7075952	4.3	0.2
814.2005767	3.97	0.2
814.614313	4.02	0.2
814.9996425	3.96	0.2
815.3638033	4.12	0.2
816.1423037	4.04	0.2
816.4996483	4.1	0.2
816.8701171	4.02	0.2
817.2638828	3.88	0.2
817.6249799	3.91	0.2
818.0047336	3.93	0.2
818.7799904	4.05	0.2
819.122526	3.97	0.2
819.5707899	3.98	0.2
819.9931564	3.73	0.2
820.3799633	3.8	0.2
820.7255971	3.82	0.2
821.064535	3.77	0.2
821.3793439	3.91	0.2
821.7534373	3.91	0.2
822.1097055	3.98	0.2
822.4619545	3.8	0.2
822.8154502	4	0.2
823.1634461	3.99	0.2
823.4637705	4	0.2
823.7859047	3.87	0.2
824.1214633	3.82	0.2
824.5212701	3.91	0.2
824.9279979	4.34	0.2
825.2821561	4.04	0.2
825.6354146	4.32	0.2
825.941971	4.02	0.2
826.3062638	4.21	0.2
826.6820558	4.25	0.2
827.0320902	4.11	0.2
827.3613609	4.27	0.2
827.7079649	4.23	0.2
828.0552303	4.18	0.2
828.3607993	4.16	0.2
828.7084967	4.25	0.2
829.0411947	4.17	0.2
829.3668698	4.11	0.2
829.6591183	4.02	0.2
829.9258851	4.07	0.2
830.2218987	4.13	0.2
830.4854321	4.23	0.2
830.7539945	4.02	0.2
831.0612049	4.19	0.2
831.3541651	4.14	0.2
831.6552929	4.3	0.2
831.9745458	3.85	0.2
832.3235122	4.04	0.2
832.6225865	3.96	0.2
832.9413466	3.97	0.2
833.2449929	3.94	0.2
833.5439003	3.91	0.2
833.8290365	3.94	0.2
834.131719	3.92	0.2
834.4040727	3.82	0.2
834.6638774	3.88	0.2
834.9498478	3.65	0.2
835.2348711	3.8	0.2
836.288471	3.9	0.2
837.5361261	4.24	0.2
838.0505337	4.36	0.2
838.2957838	4.32	0.2
838.5432193	4.34	0.2
838.7955716	4.15	0.2
839.0480634	4.21	0.2
839.3093209	4.18	0.2
839.599484	4.04	0.2
839.9202042	3.88	0.2
840.2034754	3.98	0.2
840.5189336	3.89	0.2
841.1141808	3.88	0.2
841.4312193	3.82	0.2
841.8795162	3.87	0.2
842.173755	4.13	0.2
842.4158577	3.94	0.2
842.6775266	4.05	0.2
842.9083419	3.99	0.2
843.4135928	3.85	0.2
843.6534805	3.88	0.2
843.887045	3.65	0.2
844.1026586	3.94	0.2
844.3304323	3.83	0.2
844.5495753	3.91	0.2
844.7666371	3.84	0.2
845.0043122	3.82	0.2
845.2322721	3.75	0.2
845.4701349	3.8	0.2
845.7102102	3.78	0.2
845.9406426	3.82	0.2
846.1808845	3.79	0.2
846.4319405	3.78	0.2
846.6947301	3.76	0.2
846.9521894	3.77	0.2
847.2054001	3.65	0.2
847.6991729	3.51	0.2
847.9326035	3.67	0.2
848.1684466	3.54	0.2
848.3928364	3.7	0.2
848.6393336	3.6	0.2
848.865255	3.57	0.2
849.0797976	3.72	0.2
849.3062724	3.59	0.2
849.5321846	3.68	0.2
849.792474	3.59	0.2
850.0530885	3.65	0.2
850.3426598	3.65	0.2
850.6693266	4.09	0.2
850.9324708	4.08	0.2
851.1620824	3.95	0.2
851.3650373	3.95	0.2
851.552358	3.99	0.2
851.7495275	4.09	0.2
851.9470272	4.04	0.2
852.1480826	3.84	0.2
852.3471663	3.95	0.2
852.5385383	3.85	0.2
852.723279	3.98	0.2
852.9088438	3.82	0.2
853.1049045	3.92	0.2
853.2862131	3.84	0.2
853.4848706	3.91	0.2
853.6705801	3.72	0.2
853.8716281	3.79	0.2
854.0687366	3.88	0.2
854.2726818	3.83	0.2
854.5023449	3.84	0.2
854.7234295	3.7	0.2
854.9416776	3.79	0.2
855.1538987	3.61	0.2
855.3797989	3.73	0.2
855.6382047	3.67	0.2
855.8777118	3.59	0.2
856.0906352	3.64	0.2
856.3278314	3.6	0.2
856.5943849	3.71	0.2
856.8365576	3.71	0.2
857.1057695	3.87	0.2
857.3945329	3.48	0.2
857.6708792	3.49	0.2
858.1792968	3.39	0.2
858.4389691	3.59	0.2
858.6746866	3.58	0.2
858.8991529	3.49	0.2
859.3578549	3.53	0.2
859.6008351	3.55	0.2
859.8418254	3.5	0.2
860.0741476	3.63	0.2
860.2969677	3.65	0.2
860.5357256	3.56	0.2
860.7584922	3.49	0.2
861.104312	3.48	0.2
861.6012112	3.55	0.2
861.7856263	3.47	0.2
861.9399244	3.41	0.2
863.1222985	3.51	0.2
863.5822897	3.53	0.2
863.9546151	3.35	0.2
864.1808187	3.44	0.2
864.8630516	3.58	0.2
866.4000726	3.81	0.2
867.0970249	4.32	0.2
867.7021833	4.33	0.2
868.2117971	4.39	0.2
868.7273044	4.41	0.2
869.2448453	4.41	0.2
869.8151654	4.76	0.2
870.2813319	4.44	0.2
870.8310264	4.77	0.2
871.2676672	4.85	0.2
871.649744	4.68	0.2
872.4839761	4.76	0.2
872.8563189	5.16	0.2
873.1887529	5.03	0.2
873.5012451	4.9	0.2
873.7841465	5.06	0.2
874.0501628	5.07	0.2
874.2878608	5.04	0.2
874.5052069	5.22	0.2
874.9225915	5.11	0.2
875.1525419	5.07	0.2
875.3757307	5.27	0.2
875.5791136	4.98	0.2
875.7846167	5.11	0.2
875.9980387	5.01	0.2
876.196987	5.05	0.2
876.3973934	4.93	0.2
876.7728935	5	0.2
876.9855073	4.77	0.2
877.17495	5.01	0.2
877.4053818	5.02	0.2
877.6457882	4.84	0.2
877.8769931	4.84	0.2
878.1029135	4.79	0.2
878.5782321	4.84	0.2
878.8277851	4.67	0.2
879.2792663	4.71	0.2
879.5656605	4.7	0.2
879.8316409	4.58	0.2
882.8059302	4.83	0.2
884.3261561	4.69	0.2
884.8145133	4.57	0.2
885.2878112	4.64	0.2
887.0361578	4.71	0.2
888.2560452	4.79	0.2
888.4985362	4	0.2
889.0231109	4.71	0.2
889.2677173	4.8	0.2
889.8170628	4.8	0.2
890.0517027	4.68	0.2
890.3215536	4.77	0.2
890.6000928	4.79	0.2
891.6050463	4.64	0.2
892.3127757	4.65	0.2
892.6776793	4.59	0.2
893.513595	4.79	0.2
893.933946	4.5	0.2
894.3442298	4.38	0.2
894.7130454	4.6	0.2
895.1235601	4.47	0.2
895.5233781	4.58	0.2
895.9345867	4.42	0.2
896.3748572	4.38	0.2
896.8084383	4.37	0.2
897.2477751	4.35	0.2
897.7076273	4.2	0.2
898.0724247	4.2	0.2
898.4651035	4.32	0.2
898.8001515	4.31	0.2
899.1195943	4.24	0.2
899.4944989	4.19	0.2
899.8406669	4.19	0.2
900.1685594	4.07	0.2
900.4385287	4.05	0.2
900.6584743	4.04	0.2
901.2389763	3.98	0.2
901.6380525	4.16	0.2
901.8488516	4.02	0.2
902.0416458	4.14	0.2
902.2501269	4.07	0.2
902.4627911	4.16	0.2
902.691034	4.06	0.2
902.9071776	4.28	0.2
903.1300115	4.09	0.2
903.3868273	4.17	0.2
903.6488535	4.17	0.2
903.8788468	4.2	0.2
904.1052113	4.26	0.2
904.3487324	4.21	0.2
904.5923617	3.98	0.2
904.8454055	4.17	0.2
905.1263976	4.24	0.2
905.410993	4.14	0.2
905.6843544	4.17	0.2
906.0017023	4.11	0.2
906.3266392	4.48	0.2
906.6553733	4.32	0.2
906.9587286	4.22	0.2
907.2158934	4.34	0.2
907.5180785	4.38	0.2
907.8245378	4.24	0.2
908.0951323	4.41	0.2
908.3639568	4.2	0.2
908.6305118	4.14	0.2
908.9109777	4.26	0.2
909.2194242	4.39	0.2
909.5433823	4.23	0.2
909.8601827	4.18	0.2
910.1894351	4.12	0.2
910.4897954	4.13	0.2
910.8681444	4.2	0.2
911.2634051	4.13	0.2
911.5901706	4.28	0.2
911.9788748	4.45	0.2
912.3646081	4.37	0.2
912.7783604	4.42	0.2
913.2266322	4.34	0.2
913.5635057	4.29	0.2
913.960612	4.27	0.2
914.3005166	4.39	0.2
914.6314809	4.36	0.2
914.9433556	4.25	0.2
915.2019885	4.27	0.2
915.4816963	4.39	0.2
915.7175729	4.2	0.2
915.9306858	4.24	0.2
916.1453283	4.31	0.2
916.3585448	4.27	0.2
916.7718991	4.45	0.2
916.9849147	4.37	0.2
917.1819584	4.23	0.2
917.4318512	4.55	0.2
917.6685241	4.4	0.2
918.1044021	4.52	0.2
918.3287939	4.59	0.2
918.7155182	4.63	0.2
918.9192305	4.59	0.2
919.3119458	4.84	0.2
919.5156626	4.74	0.2
919.7024772	5.26	0.2
920.1814088	5.03	0.2
920.3611168	4.95	0.2
921.0422434	4.96	0.2
921.3618294	5	0.2
921.5412096	4.99	0.2
921.7230316	4.92	0.2
921.9313891	4.8	0.2
922.1609202	4.84	0.2
922.3878144	4.68	0.2
922.8454557	4.69	0.2
923.0823216	4.78	0.2
923.3444054	4.66	0.2
923.6085872	4.47	0.2
923.8837265	4.51	0.2
924.1560666	4.55	0.2
924.4005303	4.35	0.2
924.6622948	4.54	0.2
924.9381821	4.46	0.2
925.1898228	4.39	0.2
925.4605931	4.35	0.2
925.7154847	4.24	0.2
926.328088	4.1	0.2
926.5600296	4.03	0.2
926.7470596	4.39	0.2
926.9505569	4.48	0.2
927.1443804	4.38	0.2
927.3633464	4.62	0.2
927.5817483	4.49	0.2
927.8071515	4.44	0.2
928.0136736	4.26	0.2
928.2457993	4.32	0.2
928.720523	4.34	0.2
928.9737628	4.39	0.2
929.2177885	4.22	0.2
930.0665131	4.17	0.2
930.2979622	4.51	0.2
930.5720516	4.44	0.2
930.8328606	4.49	0.2
931.1902989	4.42	0.2
931.5357916	4.2	0.2
931.9423002	4.24	0.2
932.3237101	4.17	0.2
932.7446595	4.01	0.2
933.0885653	3.97	0.2
933.432787	4.05	0.2
933.7646112	3.98	0.2
934.1040578	4.05	0.2
934.4514988	4	0.2
934.7899712	3.85	0.2
935.0767354	3.76	0.2
935.3706207	3.85	0.2
935.6771999	3.92	0.2
935.9749277	3.98	0.2
936.2696963	3.83	0.2
936.5555584	4.09	0.2
936.8519943	4.02	0.2
937.130076	3.98	0.2
937.4306531	3.84	0.2
937.710822	3.76	0.2
937.9881794	3.66	0.2
938.2221057	3.74	0.2
938.484162	3.77	0.2
938.6927996	3.72	0.2
938.9158276	3.85	0.2
939.1262959	4.06	0.2
939.3731705	3.9	0.2
939.6042185	3.85	0.2
939.8760492	3.74	0.2
940.094173	3.87	0.2
940.3844478	3.72	0.2
940.6335768	3.83	0.2
940.9019557	3.88	0.2
941.2086341	3.81	0.2
941.4671134	3.74	0.2
941.7553896	3.69	0.2
942.005724	3.79	0.2
942.5600253	3.78	0.2
942.8236246	3.65	0.2
943.0987449	3.85	0.2
943.379352	3.77	0.2
943.6603888	3.65	0.2
943.9346516	3.66	0.2
944.1751249	3.64	0.2
944.6435767	3.72	0.2
944.8742798	3.66	0.2
945.0888386	3.66	0.2
945.3142415	3.59	0.2
945.5319625	3.61	0.2
945.7481413	3.49	0.2
945.9452316	3.57	0.2
946.1280399	3.47	0.2
946.2915702	3.64	0.2
946.4924706	3.58	0.2
946.6845985	3.61	0.2
946.8951337	3.53	0.2
947.0734162	3.59	0.2
947.2734426	3.47	0.2
947.4771285	3.43	0.2
947.6689529	3.54	0.2
947.8543867	3.55	0.2
948.0387205	3.44	0.2
948.2171394	3.54	0.2
948.3848064	3.42	0.2
948.5476507	3.63	0.2
948.7135895	3.5	0.2
948.8735302	3.52	0.2
949.0177395	3.57	0.2
949.1787441	3.61	0.2
949.3295565	3.61	0.2
949.4870037	3.59	0.2
949.6447163	3.58	0.2
949.7880671	3.52	0.2
949.9452223	3.47	0.2
950.0967127	3.5	0.2
950.2476499	3.33	0.2
950.3960631	3.5	0.2
950.5556461	3.48	0.2
950.7072833	3.51	0.2
950.8560879	3.57	0.2
951.0080995	3.51	0.2
951.160858	3.48	0.2
951.3074848	3.62	0.2
951.4576682	3.485	0.2
951.6103711	3.54	0.2
951.7616437	3.54	0.2
951.9146742	3.51	0.2
952.0671404	3.44	0.2
952.2280417	3.4	0.2
952.3795686	3.41	0.2
952.5494286	3.58	0.2
952.7040049	3.52	0.2
952.8563393	3.49	0.2
953.1588098	3.35	0.2
953.3103661	3.37	0.2
953.4691039	3.49	0.2
953.6329768	3.52	0.2
953.7984012	3.57	0.2
953.9711212	3.6	0.2
954.1456834	3.49	0.2
954.3100131	3.49	0.2
954.4836402	3.53	0.2
954.6570545	3.43	0.2
954.8318741	3.51	0.2
955.0034969	3.53	0.2
955.1846147	3.45	0.2
955.3638194	3.57	0.2
955.5436355	3.43	0.2
955.7113475	3.41	0.2
955.8918319	3.29	0.2
956.0662696	3.35	0.2
956.24371	3.55	0.2
956.4360905	3.39	0.2
956.618235	3.47	0.2
956.7984072	3.32	0.2
956.9843962	3.37	0.2
957.1741136	3.33	0.2
957.3622432	3.56	0.2
957.559863	3.44	0.2
957.7808793	3.56	0.2
958.0141314	3.75	0.2
958.2301369	3.31	0.2
958.5158578	3.8	0.2
958.80989	4.02	0.2
959.0600352	3.84	0.2
959.3468452	4.05	0.2
959.6205015	3.95	0.2
959.953683	4.24	0.2
960.2529319	4.31	0.2
960.4868215	4.29	0.2
960.7097809	4.46	0.2
960.9075916	4.39	0.2
961.4566232	4.56	0.2
961.6981931	4.81	0.2
961.8549039	4.83	0.2
962.2956238	4.96	0.2
962.4976679	4.87	0.2
962.6432284	4.86	0.2
962.8921015	4.68	0.2
963.1473857	4.68	0.2
963.3370112	4.84	0.2
963.5391918	4.98	0.2
963.6758508	4.77	0.2
963.8166708	4.75	0.2
963.9604214	4.81	0.2
964.0905702	4.75	0.2
964.2407712	4.69	0.2
964.3848643	4.64	0.2
964.5234782	4.73	0.2
964.7216489	4.76	0.2
965.6012859	4.72	0.2
965.8219506	4.73	0.2
965.9661658	4.76	0.2
966.1156916	4.69	0.2
966.2745087	4.72	0.2
966.4375603	4.52	0.2
966.6926736	4.47	0.2
966.9402648	4.47	0.2
967.2715528	4.6	0.2
967.4484321	4.47	0.2
967.7543768	4.32	0.2
968.050093	4.5	0.2
968.3162294	4.49	0.2
968.5509978	4.5	0.2
968.8367652	4.17	0.2
969.1050438	4.35	0.2
969.4121333	4.26	0.2
969.706205	4.18	0.2
970.0118195	4.19	0.2
970.3131223	4.04	0.2
970.5928477	4.1	0.2
970.8707453	4.14	0.2
971.1825945	4.08	0.2
971.4587558	4.07	0.2
971.734651	4.01	0.2
972.0324576	4.12	0.2
972.3060036	3.93	0.2
972.7530778	4.04	0.2
973.1740604	3.88	0.2
973.4215483	4	0.2
973.6571834	4.08	0.2
973.8826651	4.12	0.2
974.1407326	4.08	0.2
974.3968688	4.06	0.2
974.6659291	4.02	0.2
974.9179166	4.32	0.2
975.1926296	3.96	0.2
975.5164576	4.13	0.2
975.8301132	3.96	0.2
976.1202099	3.86	0.2
976.4072852	3.95	0.2
976.7215931	3.85	0.2
977.0543254	4.12	0.2
977.3288761	3.85	0.2
977.6223332	3.87	0.2
977.8975911	3.71	0.2
978.1773547	3.84	0.2
978.4632858	3.74	0.2
978.7257965	3.56	0.2
979.0055359	3.73	0.2
979.2798092	3.88	0.2
979.5384412	3.82	0.2
979.8190125	3.91	0.2
980.0727889	3.78	0.2
980.3862455	3.96	0.2
980.6870306	3.82	0.2
981.0157555	4.09	0.2
981.3694741	4.07	0.2
982.0464791	4.33	0.2
982.318573	4.32	0.2
982.5357376	4.45	0.2
982.7177203	4.47	0.2
982.8756477	4.14	0.2
983.0547597	4.37	0.2
983.2318433	4.54	0.2
983.3976916	4.36	0.2
983.5686939	4.36	0.2
983.7272588	4.42	0.2
983.9147818	4.45	0.2
984.0859371	4.34	0.2
984.2782334	4.28	0.2
984.4689991	4.11	0.2
984.6805444	4.34	0.2
984.8691401	4.2	0.2
985.0796099	4.26	0.2
985.286521	4.16	0.2
985.5312139	4.27	0.2
985.7290323	4.55	0.2
985.914485	4.54	0.2
986.0991861	4.53	0.2
986.2765908	4.37	0.2
986.449642	4.43	0.2
986.6254942	4.37	0.2
986.7937604	4.18	0.2
986.9579548	4.48	0.2
987.1236773	4.46	0.2
987.2891818	4.41	0.2
987.4571542	4.35	0.2
987.6326608	4.4	0.2
987.8907441	4.24	0.2
988.1584344	4.31	0.2
988.3483519	4.25	0.2
988.5414171	4.3	0.2
988.7545062	4.32	0.2
988.9757012	4.24	0.2
989.2480923	4.21	0.2
989.5048219	4.22	0.2
989.7517852	4.23	0.2
990.0103641	4.14	0.2
990.3111647	4.08	0.2
990.7033353	4.01	0.2
991.2906957	3.98	0.2
991.5424841	4.26	0.2
991.8144788	4.1	0.2
992.0472351	4.11	0.2
992.28537	4.02	0.2
992.5317478	4.09	0.2
992.7478161	4.08	0.2
993.0218635	3.98	0.2
993.2493181	4.01	0.2
993.4953648	4.13	0.2
993.7607451	3.97	0.2
994.0066	3.97	0.2
994.2078297	3.99	0.2
994.4349594	4.07	0.2
994.6479799	4.04	0.2
994.8847907	3.9	0.2
995.1042689	4.01	0.2
995.3219442	4.15	0.2
995.5437023	3.89	0.2
995.9341797	3.84	0.2
996.1366097	3.85	0.2
996.3257687	3.85	0.2
996.5229205	3.93	0.2
996.7110823	4.01	0.2
996.902074	3.88	0.2
997.0619597	3.93	0.2
997.2394596	3.85	0.2
997.4128924	3.88	0.2
997.5998106	3.93	0.2
997.7649386	3.93	0.2
997.9484851	3.98	0.2
998.2765835	3.84	0.2
998.4699885	3.92	0.2
998.6469541	3.87	0.2
998.8223039	3.9	0.2
999.1556766	4.02	0.2
999.345014	3.99	0.2
999.5167241	3.98	0.2
999.6978451	4.06	0.2
999.902498	3.96	0.2
1000.08986	3.82	0.2
1000.292039	3.96	0.2
1000.494102	3.96	0.2
1000.722222	3.8	0.2
1000.966323	4	0.2
1001.249569	3.91	0.2
1001.611735	4.27	0.2
1001.933792	4.24	0.2
1002.235749	4.28	0.2
1002.502271	4.38	0.2
1002.710787	4.46	0.2
1002.921822	4.38	0.2
1003.105661	4.43	0.2
1003.296103	4.47	0.2
1003.473041	4.4	0.2
1003.649681	4.49	0.2
1003.812039	4.72	0.2
1003.979758	4.58	0.2
1004.139302	4.7	0.2
1004.301901	4.62	0.2
1004.473355	4.57	0.2
1004.636453	4.62	0.2
1004.803816	4.53	0.2
1004.965205	4.53	0.2
1005.124925	4.45	0.2
1005.430565	4.26	0.2
1005.608282	4.37	0.2
1005.781742	4.44	0.2
1005.94859	4.49	0.2
1006.121412	4.57	0.2
1006.304032	4.38	0.2
1006.483776	4.33	0.2
1006.671872	4.26	0.2
1006.880287	4.36	0.2
1007.091197	4.46	0.2
1007.299113	4.33	0.2
1007.523769	4.41	0.2
1007.778534	4.39	0.2
1008.016465	4.39	0.2
1008.280754	4.24	0.2
1008.530875	4.27	0.2
1008.785086	4.14	0.2
1009.436827	4.27	0.2
1009.822548	4.4	0.2
1010.089887	4.26	0.2
1010.381026	4.28	0.2
1010.691988	4.41	0.2
1011.000441	4.06	0.2
1011.58315	3.95	0.2
1012.116755	4.24	0.2
