depth(m)	initial_age(kiloyear)
95.59	2100.0
95.71	2104.04
95.86	2109.08
96.01	2114.13
96.16	2119.17
96.31	2124.12
96.46	2128.11
96.61	2131.89
96.76	2135.58
96.91	2139.18
97.08	2142.83
97.23	2145.71
97.36	2148.14
97.51	2150.84
97.66	2153.36
97.81	2155.53
97.96	2157.69
98.11	2159.85
98.26	2162.01
98.41	2164.17
98.56	2166.34
98.71	2168.5
98.86	2170.66
99.01	2172.82
99.16	2175.25
99.31	2177.96
99.46	2180.66
99.61	2183.36
99.76	2186.07
99.91	2188.77
100.06	2191.48
100.21	2194.18
100.38	2197.24
100.51	2199.58
100.66	2202.28
100.83	2205.35
100.96	2207.7
101.11	2210.4
101.26	2213.1
101.41	2215.8
101.56	2218.5
101.71	2221.2
101.86	2223.91
101.87	2224.09
101.89	2224.45
102.01	2226.61
102.02	2226.79
102.16	2229.32
102.17	2229.5
102.31	2232.03
102.32	2232.21
102.46	2234.73
102.47	2234.91
102.62	2237.61
102.77	2240.31
102.92	2243.01
103.07	2245.71
103.22	2248.42
103.52	2253.93
103.67	2256.8
103.82	2260.05
103.97	2263.65
104.12	2267.25
104.27	2270.86
104.42	2274.46
104.57	2278.07
104.72	2281.67
104.87	2285.28
105.02	2288.88
105.17	2292.49
105.32	2295.85
105.47	2299.09
105.62	2302.13
105.77	2305.02
105.92	2307.9
106.07	2310.79
106.22	2313.67
106.37	2316.55
106.52	2319.44
106.67	2322.32
106.82	2325.21
106.97	2328.09
107.12	2330.96
107.27	2333.84
107.57	2339.61
107.72	2342.49
107.87	2345.38
108.02	2348.26
108.17	2351.06
108.32	2353.76
108.47	2356.25
108.62	2358.25
108.77	2359.98
108.92	2361.71
109.24	2365.4
109.39	2367.27
109.54	2369.88
109.69	2372.58
109.84	2375.41
109.99	2378.36
110.07	2380.09
110.14	2381.65
110.22	2383.57
110.29	2385.25
110.44	2388.97
110.59	2392.76
110.74	2396.55
