Depth	d18O
0	3.43
1	3.43
2	3.38
3	3.49
4	3.5
5	3.46
6	3.53
7	3.57
8	3.62
9	3.58
10	3.72
11	3.8
12	4.12
13	4.26
14	4.48
15	4.69
16	4.95
17	5.08
18	5.22
19	5.16
20	5.19
21	5.11
22	5.08
23	5.06
24	5.01
25	5.02
26	4.87
27	4.95
28	4.95
29	4.93
30	4.82
31	4.82
32	4.8
33	4.78
34	4.79
35	4.74
36	4.65
37	4.66
38	4.61
39	4.75
40	4.75
41	4.71
42	4.7
43	4.66
44	4.68
45	4.53
46	4.56
47	4.58
48	4.65
49	4.66
50	4.54
51	4.53
52	4.51
53	4.64
54	4.58
55	4.51
56	4.55
57	4.63
58	4.69
59	4.63
60	4.8
61	4.71
62	4.8
63	4.73
64	4.56
65	4.68
66	4.77
67	4.64
68	4.62
69	4.67
70	4.52
71	4.42
72	4.41
73	4.43
74	4.23
75	4.15
76	4.26
77	4.28
78	4.25
79	4.25
80	4.1
81	4.02
82	4
83	4.03
84	4.02
85	4.15
86	4.26
87	4.38
88	4.31
89	4.28
90	4.26
91	4.23
92	4.18
93	4.1
94	4.04
95	3.97
96	3.95
97	4.03
98	4.1
99	3.98
100	4.01
101	4.12
102	4.06
103	4.08
104	4.12
105	4.05
106	4.2
107	4.24
108	4.31
109	4.32
110	4.24
111	4.22
112	4.23
113	4.13
114	4.01
115	3.91
116	3.78
117	3.74
118	3.64
119	3.5
120	3.47
121	3.46
122	3.38
123	3.3
124	3.47
125	3.34
126	3.36
127	3.57
128	3.91
129	4.1
130	3.87
131	4.01
132	4.4
133	4.61
134	4.9
135	5.06
136	5.02
137	5
138	5.09
139	5.07
140	5.18
141	5.01
142	4.95
143	4.98
144	5.02
145	4.94
146	4.97
147	5.02
148	4.91
149	4.95
150	4.95
151	4.86
152	4.84
153	4.82
154	4.86
155	4.71
156	4.98
157	4.94
158	4.89
159	4.86
160	4.89
161	4.85
162	4.86
163	4.9
164	4.88
165	4.88
166	4.68
167	4.61
168	4.68
169	4.7
170	4.7
171	4.73
172	4.66
173	4.58
174	4.48
175	4.52
176	4.59
177	4.66
178	4.64
179	4.68
180	4.59
181	4.66
182	4.68
183	4.57
184	4.6
185	4.79
186	4.67
187	4.6
188	4.66
189	4.59
190	4.48
191	4.33
192	3.96
193	4.12
194	4.04
195	4.11
196	4.02
197	3.94
198	4.02
199	3.77
200	3.73
