Depth	d18O
0.1	3.3
0.13	3.45
0.18	3.34
0.2	3.23
0.3	3.37
0.4	3.25
0.5	3.32
0.53	3.4
0.55	3.56
0.58	3.44
0.6	3.4
0.63	3.4
0.68	3.42
0.8	3.37
0.93	3.27
0.99	3.24
1.2	4.18
1.23	3.58
1.25	3.92
1.28	4.01
1.3	4.09
1.33	4.0
1.35	4.27
1.38	4.17
1.4	4.56
1.43	4.31
1.45	4.83
1.48	3.28
1.5	4.54
1.53	5.16
1.55	5.02
1.6	5.05
1.65	5.17
1.7	4.51
1.73	4.79
1.78	4.88
1.8	4.82
1.83	4.74
1.85	4.91
1.93	4.99
1.98	4.72
1.99	4.85
2.1	4.91
2.2	4.78
2.73	4.68
2.75	4.74
2.78	4.68
2.8	4.61
2.83	4.73
2.88	4.78
2.9	4.7
2.93	4.8
2.95	4.81
2.98	4.58
2.99	4.46
3.03	4.5
3.05	4.57
3.08	4.79
3.1	4.09
3.13	4.57
3.15	4.66
3.18	4.7
3.2	4.49
3.23	4.65
3.25	4.73
3.28	4.7
3.3	4.46
3.33	4.53
3.35	4.64
3.38	4.5
3.43	4.52
3.45	4.66
3.5	4.07
3.52	4.57
3.55	4.65
3.58	4.62
3.6	4.03
3.7	4.53
3.73	4.77
3.79	4.23
3.83	4.8
3.85	4.03
3.88	3.19
3.93	4.6
3.95	4.26
3.98	4.24
3.99	3.86
4.03	4.24
4.05	4.36
4.08	4.44
4.13	4.1
4.15	3.86
4.18	4.29
4.19	4.14
4.23	4.03
4.25	4.03
4.28	3.78
4.29	3.91
4.33	4.03
4.35	3.98
4.38	3.94
4.42	4.51
4.45	4.03
4.48	4.04
4.5	3.64
4.53	4.53
4.55	4.2
4.63	4.12
4.65	4.28
4.68	4.18
4.8	3.72
4.9	4.1
5.0	3.84
5.1	3.89
5.2	3.4
5.3	3.04
5.4	3.21
5.5	3.22
5.6	3.04
5.7	3.21
6.0	5.29
6.1	4.94
6.2	4.75
