age(kyr) mean(permil) sigma(permil)
1480.000000 3.940803 0.207763
1481.000000 3.947928 0.205066
1482.000000 3.955506 0.202283
1483.000000 3.963326 0.199361
1484.000000 3.971409 0.196223
1485.000000 3.979725 0.192968
1486.000000 3.987069 0.189527
1487.000000 3.994127 0.186091
1488.000000 4.001538 0.182381
1489.000000 4.009301 0.178985
1490.000000 4.017006 0.175543
1491.000000 4.024665 0.171880
1492.000000 4.032392 0.167897
1493.000000 4.040013 0.163866
1494.000000 4.048361 0.160489
1495.000000 4.056232 0.157436
1496.000000 4.063522 0.154672
1497.000000 4.071067 0.152369
1498.000000 4.078787 0.150930
1499.000000 4.085611 0.150203
1500.000000 4.090575 0.150140
1501.000000 4.093479 0.151793
1502.000000 4.095953 0.155954
1503.000000 4.097126 0.161677
1504.000000 4.096611 0.168228
1505.000000 4.097039 0.175469
1506.000000 4.097822 0.183219
1507.000000 4.095896 0.190450
1508.000000 4.091093 0.196418
1509.000000 4.081422 0.200984
1510.000000 4.065439 0.204183
1511.000000 4.044130 0.205863
1512.000000 4.013239 0.205347
1513.000000 3.973528 0.203086
1514.000000 3.928561 0.199558
1515.000000 3.879079 0.194938
1516.000000 3.826771 0.188918
1517.000000 3.771368 0.180526
1518.000000 3.717448 0.170167
1519.000000 3.668145 0.158680
1520.000000 3.623257 0.147943
1521.000000 3.588833 0.138934
1522.000000 3.578642 0.134649
1523.000000 3.591050 0.136157
1524.000000 3.626073 0.142201
1525.000000 3.680929 0.149181
1526.000000 3.752227 0.153519
1527.000000 3.823787 0.152706
1528.000000 3.884594 0.150437
1529.000000 3.949003 0.149620
1530.000000 4.031514 0.149073
1531.000000 4.124833 0.145142
1532.000000 4.208013 0.135741
1533.000000 4.257137 0.124267
1534.000000 4.276333 0.117427
1535.000000 4.283233 0.117873
1536.000000 4.274057 0.121695
1537.000000 4.252489 0.123776
1538.000000 4.226072 0.123462
1539.000000 4.190829 0.124041
1540.000000 4.140174 0.128653
1541.000000 4.077012 0.133219
1542.000000 4.006583 0.135119
1543.000000 3.944978 0.132995
1544.000000 3.896461 0.129861
1545.000000 3.854916 0.128683
1546.000000 3.814550 0.131452
1547.000000 3.776537 0.138854
1548.000000 3.739238 0.149076
1549.000000 3.702826 0.160002
1550.000000 3.673673 0.170706
1551.000000 3.657971 0.181565
1552.000000 3.657414 0.191311
1553.000000 3.671003 0.199321
1554.000000 3.690100 0.203684
1555.000000 3.711974 0.204499
1556.000000 3.730360 0.202672
1557.000000 3.739037 0.198352
1558.000000 3.737469 0.193251
1559.000000 3.722628 0.189151
1560.000000 3.690805 0.186065
1561.000000 3.644699 0.183484
1562.000000 3.596108 0.180077
1563.000000 3.556079 0.175461
1564.000000 3.530312 0.170943
1565.000000 3.523714 0.167520
1566.000000 3.542743 0.166503
1567.000000 3.583104 0.167841
1568.000000 3.637043 0.170480
1569.000000 3.700781 0.174460
1570.000000 3.775332 0.178345
1571.000000 3.858524 0.179158
1572.000000 3.937023 0.174593
1573.000000 4.000457 0.167202
1574.000000 4.048017 0.159844
1575.000000 4.079676 0.155479
1576.000000 4.083565 0.152383
1577.000000 4.055997 0.147060
1578.000000 4.021067 0.137310
1579.000000 3.993615 0.126291
1580.000000 3.961882 0.117685
1581.000000 3.926664 0.112166
1582.000000 3.896242 0.109979
1583.000000 3.870471 0.111945
1584.000000 3.841055 0.117969
1585.000000 3.805987 0.126892
1586.000000 3.762150 0.136565
1587.000000 3.715069 0.144958
1588.000000 3.680601 0.151838
1589.000000 3.659213 0.157889
1590.000000 3.649522 0.162938
1591.000000 3.650763 0.167766
1592.000000 3.662480 0.172706
1593.000000 3.681606 0.177139
1594.000000 3.700697 0.179427
1595.000000 3.710336 0.178850
1596.000000 3.705581 0.175965
1597.000000 3.684835 0.171247
1598.000000 3.652876 0.165041
1599.000000 3.616092 0.157825
1600.000000 3.578964 0.151662
1601.000000 3.542585 0.148330
1602.000000 3.504922 0.147099
1603.000000 3.463068 0.148253
1604.000000 3.420549 0.150761
1605.000000 3.378705 0.154427
1606.000000 3.348823 0.161056
1607.000000 3.333710 0.171637
1608.000000 3.336150 0.185564
1609.000000 3.355928 0.200007
1610.000000 3.389553 0.211880
1611.000000 3.435987 0.218225
1612.000000 3.487816 0.217865
1613.000000 3.540431 0.212236
1614.000000 3.587062 0.203044
1615.000000 3.626016 0.192179
1616.000000 3.658538 0.181833
1617.000000 3.685240 0.172983
1618.000000 3.702262 0.166333
1619.000000 3.709451 0.160997
1620.000000 3.706473 0.156885
1621.000000 3.698664 0.154595
1622.000000 3.693434 0.155133
1623.000000 3.688393 0.158007
1624.000000 3.685894 0.163682
1625.000000 3.684069 0.172552
1626.000000 3.685070 0.183184
1627.000000 3.687113 0.194734
1628.000000 3.690344 0.205557
1629.000000 3.691451 0.214772
1630.000000 3.686736 0.221872
1631.000000 3.674350 0.226054
1632.000000 3.654387 0.227139
1633.000000 3.627649 0.225016
1634.000000 3.592242 0.219671
1635.000000 3.555706 0.211618
1636.000000 3.523460 0.201529
1637.000000 3.495332 0.191179
1638.000000 3.474278 0.182154
1639.000000 3.463069 0.175260
1640.000000 3.464734 0.171356
1641.000000 3.475888 0.170363
1642.000000 3.497827 0.171261
1643.000000 3.533926 0.173582
1644.000000 3.581069 0.176481
1645.000000 3.637223 0.179255
1646.000000 3.698545 0.181587
1647.000000 3.762076 0.182753
1648.000000 3.827389 0.181813
1649.000000 3.892759 0.178724
1650.000000 3.954418 0.173360
1651.000000 4.007351 0.167238
1652.000000 4.049353 0.159925
1653.000000 4.087963 0.152147
1654.000000 4.117910 0.145029
1655.000000 4.135195 0.138853
1656.000000 4.139912 0.133654
1657.000000 4.137558 0.129569
1658.000000 4.130734 0.125997
1659.000000 4.120549 0.124191
1660.000000 4.108635 0.125032
1661.000000 4.094951 0.127871
1662.000000 4.079095 0.132341
1663.000000 4.062710 0.139201
1664.000000 4.040839 0.146670
1665.000000 4.017198 0.152945
1666.000000 3.999041 0.155572
1667.000000 3.992796 0.155077
1668.000000 4.005490 0.151615
1669.000000 4.023501 0.145670
1670.000000 4.030340 0.138788
1671.000000 4.025555 0.133113
1672.000000 4.006611 0.129358
1673.000000 3.973559 0.128634
1674.000000 3.927449 0.130075
1675.000000 3.879350 0.131443
1676.000000 3.838293 0.133509
1677.000000 3.798911 0.134661
1678.000000 3.756423 0.134601
1679.000000 3.710788 0.132100
1680.000000 3.669737 0.129632
1681.000000 3.632929 0.127943
1682.000000 3.596791 0.125602
1683.000000 3.569535 0.123403
1684.000000 3.549494 0.123049
1685.000000 3.536987 0.124440
1686.000000 3.532606 0.127428
1687.000000 3.536342 0.130939
1688.000000 3.547170 0.135443
1689.000000 3.568215 0.139953
1690.000000 3.599172 0.143916
1691.000000 3.633477 0.146321
1692.000000 3.660618 0.146960
1693.000000 3.682600 0.146374
1694.000000 3.699599 0.147180
1695.000000 3.714765 0.149909
1696.000000 3.732962 0.154947
1697.000000 3.756180 0.162154
1698.000000 3.794563 0.170462
1699.000000 3.849225 0.177387
1700.000000 3.919738 0.179406
1701.000000 3.993456 0.177195
1702.000000 4.052427 0.170370
1703.000000 4.090249 0.161097
1704.000000 4.107398 0.151275
1705.000000 4.105634 0.142054
1706.000000 4.089045 0.134742
1707.000000 4.059802 0.129883
1708.000000 4.021365 0.126547
1709.000000 3.979828 0.126217
1710.000000 3.935357 0.127917
1711.000000 3.893685 0.132247
1712.000000 3.852864 0.137888
1713.000000 3.805905 0.143645
1714.000000 3.754683 0.149190
1715.000000 3.701416 0.154036
1716.000000 3.647320 0.158200
1717.000000 3.607381 0.159772
1718.000000 3.589726 0.159637
1719.000000 3.592125 0.159820
1720.000000 3.612269 0.160863
1721.000000 3.643154 0.161610
1722.000000 3.679103 0.161376
1723.000000 3.714251 0.160321
1724.000000 3.738371 0.158500
1725.000000 3.751926 0.156961
1726.000000 3.757163 0.156826
1727.000000 3.753093 0.158040
1728.000000 3.742234 0.160978
1729.000000 3.724962 0.165653
1730.000000 3.699889 0.171745
1731.000000 3.673797 0.178468
1732.000000 3.648378 0.185312
1733.000000 3.630649 0.191290
1734.000000 3.621703 0.196908
1735.000000 3.621940 0.202698
1736.000000 3.632960 0.208706
1737.000000 3.653418 0.214373
1738.000000 3.683188 0.219582
1739.000000 3.718247 0.224525
1740.000000 3.756099 0.228531
1741.000000 3.794499 0.230717
1742.000000 3.828145 0.231066
1743.000000 3.855559 0.229712
1744.000000 3.874132 0.226595
1745.000000 3.881132 0.222672
1746.000000 3.879925 0.218484
1747.000000 3.870147 0.213681
1748.000000 3.851161 0.208584
1749.000000 3.824627 0.203156
1750.000000 3.794636 0.197948
1751.000000 3.764129 0.193200
1752.000000 3.736684 0.189238
1753.000000 3.711747 0.186660
1754.000000 3.686213 0.185129
1755.000000 3.659553 0.184669
1756.000000 3.629738 0.184614
1757.000000 3.598110 0.183735
1758.000000 3.567022 0.179994
1759.000000 3.538300 0.175172
1760.000000 3.514333 0.170016
1761.000000 3.495510 0.163865
1762.000000 3.483371 0.158683
1763.000000 3.477594 0.154718
1764.000000 3.473967 0.152820
1765.000000 3.470415 0.152885
1766.000000 3.468638 0.153558
1767.000000 3.465231 0.154379
1768.000000 3.462769 0.155285
1769.000000 3.466453 0.155777
1770.000000 3.470898 0.155757
1771.000000 3.480106 0.155570
1772.000000 3.495004 0.154778
1773.000000 3.512844 0.153944
1774.000000 3.529012 0.152977
1775.000000 3.541360 0.151963
1776.000000 3.547354 0.151023
1777.000000 3.551826 0.149973
1778.000000 3.557157 0.148966
1779.000000 3.567242 0.147011
1780.000000 3.588006 0.145193
1781.000000 3.617190 0.142478
1782.000000 3.651716 0.139573
1783.000000 3.687259 0.136058
1784.000000 3.719581 0.132821
1785.000000 3.749881 0.130425
1786.000000 3.778745 0.129297
1787.000000 3.809573 0.129249
1788.000000 3.846394 0.129701
1789.000000 3.888224 0.129659
1790.000000 3.926382 0.129258
1791.000000 3.968413 0.127591
1792.000000 4.009797 0.122993
1793.000000 4.021704 0.118477
1794.000000 3.998066 0.116249
1795.000000 3.967854 0.116809
1796.000000 3.933798 0.121641
1797.000000 3.892834 0.130615
1798.000000 3.843245 0.140782
1799.000000 3.788810 0.148857
1800.000000 3.728120 0.154173
1801.000000 3.666655 0.155421
1802.000000 3.610695 0.154411
1803.000000 3.569513 0.150557
1804.000000 3.543618 0.146133
1805.000000 3.530886 0.143100
1806.000000 3.525478 0.142080
1807.000000 3.520237 0.143364
1808.000000 3.516151 0.147559
1809.000000 3.517472 0.154132
1810.000000 3.523980 0.162389
1811.000000 3.534611 0.172421
1812.000000 3.548623 0.183831
1813.000000 3.568139 0.195627
1814.000000 3.589843 0.206905
1815.000000 3.613161 0.216967
1816.000000 3.635535 0.225334
1817.000000 3.653020 0.231765
1818.000000 3.662083 0.235932
1819.000000 3.663764 0.237855
1820.000000 3.653414 0.237377
1821.000000 3.636531 0.234740
1822.000000 3.616389 0.230127
1823.000000 3.593563 0.224918
1824.000000 3.572450 0.219820
1825.000000 3.554092 0.215110
1826.000000 3.539376 0.211177
1827.000000 3.534815 0.207470
1828.000000 3.541456 0.203891
1829.000000 3.556263 0.200759
1830.000000 3.580472 0.198174
1831.000000 3.611913 0.195846
1832.000000 3.648306 0.194285
1833.000000 3.685944 0.192965
1834.000000 3.719313 0.191638
1835.000000 3.744973 0.190002
1836.000000 3.764498 0.187829
1837.000000 3.777180 0.185258
1838.000000 3.781559 0.181804
1839.000000 3.776276 0.177586
1840.000000 3.766620 0.172812
1841.000000 3.753765 0.168463
1842.000000 3.736157 0.164571
1843.000000 3.714978 0.160836
1844.000000 3.689085 0.157041
1845.000000 3.659578 0.154072
1846.000000 3.628681 0.151815
1847.000000 3.597975 0.149918
1848.000000 3.565221 0.148863
1849.000000 3.531402 0.148425
1850.000000 3.499202 0.147527
1851.000000 3.477319 0.147024
1852.000000 3.468894 0.147477
1853.000000 3.476546 0.149690
1854.000000 3.496073 0.153737
1855.000000 3.526318 0.158782
1856.000000 3.565831 0.164869
1857.000000 3.610900 0.171567
