depth(m)	initial_age(kiloyear)
0.005	7.13
0.055	8.47
0.105	9.8
0.205	11.8
0.235	12.4
0.27	13.01
0.305	13.62
0.335	14.14
0.37	14.75
0.405	15.36
0.435	15.88
0.47	16.49
0.47	16.49
0.505	17.1
0.505	17.1
0.555	18.3
0.605	24.22
0.705	29.5
0.705	29.5
0.755	32.1
0.805	34.69
0.905	39.88
1.005	45.07
1.105	50.26
1.205	55.45
1.235	57.97
1.27	60.91
1.305	63.85
1.305	63.85
1.47	77.7
1.505	80.64
1.605	89.03
1.605	89.03
1.7	97.01
1.8	105.41
1.9	113.8
1.9	113.8
2.0	122.2
2.0	122.2
2.1	126.05
2.2	129.9
2.235	131.25
2.3	133.75
2.335	135.1
2.335	135.1
2.37	136.86
2.4	138.37
2.435	140.12
2.5	143.39
2.6	148.41
2.6	148.41
