Depth	d18O
24.1	3.305
24.2	3.37
24.3	3.337
24.4	3.381
24.45	3.26
24.5	3.562
24.6	3.293
24.7	3.585
24.8	3.358
24.9	3.198
24.98	3.343
25.3	3.266
25.4	3.302
25.5	3.576
25.6	3.29
25.8	3.276
26.0	3.331
26.01	3.343
26.1	3.475
26.2	3.375
26.3	3.362
26.4	3.526
26.48	3.418
26.7	3.345
26.9	3.418
26.99	3.383
27.1	3.324
27.3	3.236
27.5	3.324
27.7	3.111
27.9	3.253
27.98	3.614
28.79	3.339
28.99	3.117
29.19	3.697
29.29	3.463
29.39	3.315
29.59	3.264
29.78	3.04
29.89	3.399
30.09	3.085
30.27	3.34
30.49	3.342
30.69	3.457
30.77	3.302
30.89	3.444
31.09	3.509
31.29	3.018
31.49	3.268
31.77	3.237
31.99	3.399
32.29	3.474
