depth(m)	initial_age(kiloyear)
0.13	1.42
0.13	1.42
0.16	4.15
0.18	5.97
0.19	6.88
0.23	10.5
0.28	15.1
0.33	20.2
0.38	25.7
0.43	31.1
0.48	36.1
0.53	41.0
0.58	45.8
0.63	50.5
0.68	55.0
0.73	59.6
0.78	64.1
0.83	68.7
0.88	73.2
0.93	77.4
0.98	80.4
1.03	83.2
1.08	86.0
1.13	88.7
1.18	91.4
1.23	94.0
1.28	96.3
1.33	98.5
1.38	101.0
1.43	103.0
1.48	105.0
1.53	107.0
1.58	109.0
1.63	112.0
1.68	115.0
1.73	117.0
1.78	120.0
1.83	122.0
1.88	125.0
1.93	127.0
1.98	130.0
2.03	134.0
2.08	140.0
2.13	146.0
2.18	152.0
2.23	158.0
2.28	164.0
2.33	170.0
2.38	176.0
2.43	182.0
2.48	188.0
2.53	193.0
2.58	198.0
2.63	202.0
2.68	205.0
2.73	208.0
2.78	211.0
2.83	214.0
2.88	217.0
2.93	220.0
2.98	224.0
3.03	227.0
3.08	231.0
3.13	235.0
3.18	238.0
3.23	242.0
3.28	246.0
3.33	251.0
3.38	255.0
3.43	260.0
3.48	264.0
3.53	269.0
3.58	273.0
3.63	277.0
3.68	279.0
3.73	282.0
3.78	285.0
3.83	288.0
3.88	291.0
3.93	295.0
3.98	299.0
