depth(m)	initial_age(kiloyear)
0.055	8.79
0.075	9.8
0.175	18.3
0.19	18.64
0.225	19.44
0.245	19.9
0.265	20.36
0.31	21.39
0.41	23.67
0.445	24.47
0.51	25.96
0.545	26.76
0.565	27.21
0.61	28.24
0.645	29.04
0.665	29.5
0.71	31.64
0.79	35.45
0.825	37.12
0.845	38.07
1.01	45.93
1.11	50.69
1.21	55.45
1.31	60.67
1.39	64.85
1.51	71.12
1.61	73.83
1.71	76.54
1.81	79.25
1.91	83.27
1.99	86.48
2.11	91.31
2.21	95.33
2.41	103.37
2.51	107.38
2.61	111.4
2.71	115.42
2.81	119.44
3.01	127.48
3.11	131.5
3.21	135.34
3.31	137.09
3.41	138.84
3.51	140.59
3.61	142.34
3.71	144.09
3.81	145.84
3.91	147.59
4.025	149.65
4.21	153.52
4.41	157.7
4.625	162.2
4.81	166.06
5.11	172.33
5.225	174.74
5.425	178.92
5.625	183.1
5.825	188.82
6.025	196.09
6.225	203.36
6.425	210.63
6.825	225.16
7.025	230.5
7.125	233.18
7.225	235.85
7.325	238.52
7.425	241.19
7.625	246.53
7.825	251.88
8.025	257.22
8.225	262.56
8.425	267.91
