Depth	d18O
23.39	4.67
23.69	4.64
23.74	4.54
23.79	4.66
23.84	4.52
23.89	4.59
23.99	4.73
24.14	4.65
24.19	4.63
24.29	4.6
24.34	4.66
24.39	4.81
24.44	4.71
24.49	4.75
24.59	4.67
24.69	4.75
24.79	4.67
24.84	4.88
24.99	4.66
25.04	4.76
25.09	4.57
25.14	4.57
25.19	4.58
25.24	4.74
25.29	4.63
25.34	4.45
25.39	4.67
25.44	4.61
25.49	4.55
25.54	4.51
25.64	4.34
25.74	4.55
25.79	4.51
25.84	4.46
25.89	4.54
25.94	4.45
25.99	4.38
26.14	4.38
26.34	4.41
26.44	4.41
26.49	4.47
26.54	4.46
26.59	4.4
26.64	4.45
26.69	4.43
26.74	4.45
26.79	4.38
26.84	4.43
26.94	4.28
26.99	4.31
27.04	4.34
27.09	4.38
27.14	4.33
27.24	4.3
27.3	4.07
27.34	4.13
27.39	4.13
27.44	4.1
27.54	4.2
27.59	4.13
27.64	4.36
27.69	4.3
27.79	4.19
27.84	4.21
27.99	4.31
28.04	4.27
28.09	4.34
28.14	4.37
28.19	4.4
28.24	4.41
28.34	4.35
28.44	4.4
28.49	4.37
28.59	4.5
28.69	4.32
29.13	4.49
29.18	4.38
29.23	4.44
29.28	4.43
29.38	4.49
29.43	4.38
29.53	4.4
29.58	4.39
29.63	4.35
29.68	4.32
29.88	4.32
30.18	4.13
30.28	4.2
30.33	4.19
30.43	4.08
