Time (ka)	Benthic d18O (per mil)	Standard error (per mil)
1796.190267	4.21	0.2
1798.287719	4.25	0.2
1800.542347	4.05	0.2
1802.835708	4.04	0.2
1805.281804	3.65	0.2
1807.411678	3.89	0.2
1809.558002	3.74	0.2
1811.971861	3.78	0.2
1813.803061	3.93	0.2
1816.672101	4.1	0.2
1818.886894	3.835	0.2
1821.382393	3.58	0.2
1823.73291	3.82	0.2
1826.065619	3.88	0.2
1828.384101	3.955	0.2
1830.645343	3.995	0.2
1832.78022	4.16	0.2
1835.017609	4	0.2
1837.116181	3.96	0.2
1839.470677	4.115	0.2
1841.956957	3.85	0.2
1844.297021	3.785	0.2
1846.530203	3.91	0.2
1848.331902	3.77	0.2
1850.824826	3.64	0.2
1852.85375	4	0.2
1854.787617	4.19	0.2
1855.739306	3.95	0.2
1856.739518	3.7	0.2
1858.790934	3.93	0.2
1860.97308	4.49	0.2
1862.744657	4.3	0.2
1864.462815	3.98	0.2
1868.276968	4.19	0.2
1870.239526	4.07	0.2
1871.837286	4.12	0.2
1873.932866	3.86	0.2
1875.669943	3.92	0.2
1877.318542	3.79	0.2
1878.577604	3.86	0.2
1880.383136	3.66	0.2
1880.557205	3.67	0.2
1881.778445	3.77	0.2
1881.943744	3.56	0.2
1883.516145	3.7	0.2
1883.742417	3.615	0.2
1885.754724	3.93	0.2
1886.246003	3.61	0.2
1888.939427	3.51	0.2
1889.220284	3.71	0.2
1893.720596	3.86	0.2
1894.065135	4.08	0.2
1896.814535	3.945	0.2
1899.213087	4.31	0.2
1899.50119	4.18	0.2
1901.664504	4.3	0.2
1903.491887	4.32	0.2
1905.236219	4.2	0.2
1907.402116	4.19	0.2
1909.715748	4.3	0.2
1912.178944	4.13	0.2
1914.576022	4	0.2
1917.719142	3.93	0.2
1920.34598	3.87	0.2
1923.170703	3.8	0.2
1925.512132	3.96	0.2
1929.006152	3.65	0.2
1931.477351	3.52	0.2
1933.519736	3.54	0.2
1935.394031	3.33	0.2
1937.441644	3.7	0.2
1939.285714	3.7	0.2
1941.294127	3.95	0.2
1943.776032	4.08	0.2
1946.160964	4.26	0.2
1948.461939	4.25	0.2
1950.218253	4.22	0.2
1954.259686	3.87	0.2
1956.555708	4.23	0.2
1958.840059	3.94	0.2
1961.241425	3.91	0.2
1963.609992	3.77	0.2
1971.914368	3.7	0.2
1973.53237	3.65	0.2
1974.909729	3.63	0.2
1976.407305	3.53	0.2
1977.61073	3.49	0.2
1978.77648	3.42	0.2
1979.713104	3.53	0.2
1981.003269	3.335	0.2
1982.170489	3.295	0.2
1983.342598	3.58	0.2
1984.31602	3.585	0.2
1985.672597	3.685	0.2
1986.843787	3.8	0.2
1987.984388	3.88	0.2
1989.083251	3.63	0.2
1990.203945	3.84	0.2
1991.298342	3.8	0.2
1992.381663	3.69	0.2
1993.449499	3.88	0.2
1994.608743	4.04	0.2
1995.692567	4.03	0.2
1996.761223	4.02	0.2
1997.855352	3.63	0.2
1998.9441	3.98	0.2
2000.664103	3.92	0.2
2002.409508	3.95	0.2
2003.494601	3.95	0.2
2004.69633	4	0.2
2005.75472	3.99	0.2
2006.908087	4.165	0.2
2007.950915	4.09	0.2
2009.202705	3.9	0.2
2010.459942	3.87	0.2
2011.735854	4.11	0.2
2013.075076	4.04	0.2
2014.527579	3.975	0.2
2016.426266	3.78	0.2
2018.142858	3.72	0.2
2019.917114	4	0.2
2021.718422	3.8	0.2
2026.151466	3.75	0.2
2029.977969	3.67	0.2
2032.71836	3.72	0.2
2035.78079	3.92	0.2
2052.5478	4.27	0.2
2057.417415	4.06	0.2
2059.363902	4.05	0.2
2060.933266	4.07	0.2
2064.014732	4.18	0.2
2065.435287	4.39	0.2
2066.763087	4.245	0.2
2067.830505	4.45	0.2
2069.316777	4.49	0.2
2070.617068	4.506666667	0.2
2071.793307	4.44	0.2
2073.014611	4.49	0.2
2074.22693	4.41	0.2
2075.512239	4.4	0.2
2076.718228	4.125	0.2
2078.038168	4.34	0.2
2079.346997	4.25	0.2
2080.596858	4.2	0.2
2081.817648	4.18	0.2
2083.251592	4.45	0.2
2084.798755	4.23	0.2
2086.437243	4.32	0.2
2088.073708	4.1	0.2
2090.592438	3.97	0.2
2092.473366	3.95	0.2
2094.723489	3.95	0.2
2096.866966	3.8	0.2
2098.848992	3.89	0.2
