depth(m)	initial_age(kiloyear)
0.01	0.38
0.04	1.5
0.06	2.25
0.07	2.63
0.1	3.75
0.11	4.13
0.13	4.88
0.16	6.0
0.16	6.0
0.19	7.2
0.21	8.0
0.22	8.4
0.25	9.6
0.26	10.0
0.28	10.8
0.31	12.0
0.31	12.0
0.36	14.9
0.41	17.8
0.46	18.82
0.51	19.84
0.56	20.86
0.61	21.88
0.66	22.9
0.76	24.94
0.81	25.96
0.86	26.98
0.91	28.0
0.96	30.08
1.01	32.17
1.06	34.25
1.11	36.33
1.16	38.42
1.21	40.5
1.26	42.58
1.31	44.67
1.36	46.75
1.41	48.83
1.46	50.92
1.51	53.0
1.56	54.0
1.61	55.0
1.66	56.0
1.71	57.0
1.76	58.0
1.81	59.0
1.86	61.0
1.91	63.0
1.96	65.0
2.01	68.0
2.06	71.0
2.11	75.5
2.21	81.75
2.26	83.5
2.31	85.25
2.36	87.0
2.41	90.0
2.51	96.0
2.56	99.0
