Depth	d18O
0.02	2.97
0.08	2.95
0.14	2.98
0.22	3.97
0.3	4.25
0.38	4.14
0.54	3.59
0.62	2.9
0.7	4.05
0.78	3.9
0.92	3.14
1.0	4.11
1.19	4.39
1.27	4.26
1.37	4.45
1.45	4.35
1.59	4.35
1.67	3.89
1.75	4.17
1.83	4.25
1.91	4.18
1.99	4.15
2.07	4.13
2.15	4.07
2.23	4.07
2.35	4.7
2.45	3.93
2.52	3.93
2.6	4.03
2.64	4.27
2.72	4.01
2.8	4.08
2.96	4.05
3.04	4.02
3.12	3.98
3.2	3.86
3.28	4.0
3.36	3.94
3.44	4.08
3.46	3.83
3.54	3.85
3.62	4.12
3.7	4.08
3.78	3.97
3.86	3.74
3.94	3.61
4.01	3.65
4.09	3.82
4.17	3.39
4.25	3.41
4.35	3.69
4.43	3.68
