Depth	d18O
2.3	2.74
2.35	3.32
2.4	3.1
2.45	3.39
2.5	3.38
2.55	2.92
2.6	2.87
2.65	2.77
2.7	2.53
2.75	2.44
2.8	2.67
2.85	3.01
2.9	3.43
2.95	3.79
3.0	2.76
3.1	4.19
3.15	4.44
3.2	4.67
3.25	3.92
3.3	3.87
3.35	4.49
3.4	4.17
3.45	3.9
3.5	3.82
3.55	4.0
3.6	3.27
3.65	3.46
3.7	3.79
3.75	3.95
3.8	3.31
3.85	3.5
3.9	2.99
3.95	2.87
4.0	2.96
4.05	2.73
4.1	3.12
4.15	3.11
4.2	3.06
4.25	3.82
4.3	2.99
4.35	2.63
4.4	3.51
4.5	3.51
4.55	4.38
4.6	3.85
4.65	4.04
4.7	3.91
4.75	3.97
4.8	3.57
4.85	3.2
4.9	3.16
4.95	3.61
5.0	3.62
5.05	2.99
5.1	3.27
5.15	2.98
5.2	2.98
5.25	3.45
5.3	3.27
5.35	3.07
5.4	2.81
5.45	2.55
5.5	2.61
5.55	2.48
5.6	2.62
5.65	2.28
5.85	4.27
5.9	4.32
5.95	3.78
6.05	3.86
6.1	3.74
