depth(m)	initial_age(kiloyear)
86.57	2702.36
86.89	2714.87
86.98	2718.4
87.09	2722.69
87.2	2726.99
87.3	2730.62
87.38	2733.08
87.5	2736.09
87.6	2738.59
87.8	2743.6
87.9	2746.1
88.0	2748.6
88.09	2750.85
88.3	2756.1
88.4	2758.61
88.5	2761.11
88.8	2768.62
89.0	2774.64
89.1	2777.77
89.2	2780.89
89.3	2784.02
89.38	2786.52
89.51	2791.55
89.59	2794.83
89.71	2800.19
89.8	2804.41
89.9	2809.1
90.0	2813.8
90.1	2818.58
90.3	2829.01
90.38	2833.18
90.5	2839.43
90.6	2844.64
90.7	2849.86
90.8	2855.07
90.91	2860.81
91.0	2865.49
91.09	2870.18
91.21	2876.44
91.3	2881.14
91.39	2885.83
91.5	2890.88
91.6	2895.01
91.7	2898.92
91.8	2902.83
92.0	2909.11
92.1	2911.62
92.3	2916.61
92.59	2923.87
92.61	2924.37
92.71	2926.88
93.01	2934.09
93.21	2938.79
93.31	2941.13
93.91	2955.21
94.11	2959.9
94.21	2962.25
94.31	2964.59
94.51	2969.28
94.61	2971.67
94.91	2979.18
95.31	2989.19
95.51	2994.19
95.61	2996.69
95.71	2999.19
95.91	3004.2
96.19	3011.21
96.29	3013.71
96.39	3016.21
96.59	3021.21
96.69	3023.71
96.79	3026.22
96.89	3028.72
97.09	3033.73
97.29	3040.5
97.39	3044.41
97.49	3048.32
97.59	3052.23
97.69	3055.59
97.79	3058.72
97.89	3061.84
97.99	3064.94
98.09	3067.44
98.19	3069.95
98.29	3072.45
98.39	3074.95
98.49	3077.46
98.59	3080.3
98.69	3083.43
98.79	3086.56
98.89	3089.69
101.21	3116.46
101.31	3117.61
101.41	3118.75
101.51	3119.9
101.61	3123.88
101.91	3136.68
102.01	3140.95
102.11	3145.13
102.21	3147.98
102.41	3153.44
102.51	3156.02
102.61	3158.58
102.81	3163.7
102.91	3166.26
103.11	3171.38
103.31	3176.5
103.41	3179.06
103.51	3181.62
103.61	3184.18
103.71	3186.74
103.81	3189.3
103.91	3191.86
104.21	3199.57
104.31	3202.13
104.41	3204.69
104.61	3209.81
104.71	3212.37
104.91	3217.49
105.01	3220.05
105.11	3222.61
105.21	3225.17
105.91	3243.91
106.01	3246.64
106.11	3249.37
106.31	3254.83
106.41	3257.56
106.61	3263.02
106.81	3268.49
106.91	3271.22
107.3	3283.73
107.4	3287.14
107.5	3290.55
107.6	3293.97
107.7	3297.38
107.8	3300.79
108.1	3311.04
108.2	3314.45
108.3	3317.86
108.5	3324.69
108.6	3328.1
108.61	3328.45
108.81	3335.27
108.91	3338.69
109.01	3342.1
109.11	3345.52
109.21	3348.93
109.31	3352.34
109.41	3355.76
109.51	3359.17
109.61	3362.58
109.71	3366.0
109.81	3369.41
109.91	3372.86
110.11	3379.69
110.21	3383.1
110.41	3389.93
110.51	3393.34
110.51	3393.34
110.61	3396.76
110.71	3400.17
110.81	3403.58
110.91	3407.0
111.01	3410.41
111.11	3413.83
111.21	3417.24
111.31	3420.65
111.41	3424.07
111.51	3427.48
111.61	3430.89
111.71	3434.31
111.91	3441.14
112.01	3444.55
112.11	3447.96
112.41	3458.2
112.51	3461.62
112.61	3464.73
112.71	3467.46
112.81	3470.19
112.91	3472.92
113.01	3475.66
113.11	3478.39
113.21	3481.12
113.51	3489.31
113.51	3489.31
113.61	3492.04
113.71	3494.77
113.81	3497.5
113.91	3500.24
114.01	3502.97
114.11	3505.7
114.81	3524.81
114.89	3527.0
114.98	3529.46
115.01	3530.28
115.08	3532.19
115.18	3534.92
115.21	3535.74
115.38	3540.38
115.51	3543.93
115.68	3548.59
115.71	3549.41
115.81	3552.15
115.91	3554.88
116.01	3557.61
116.11	3560.35
116.31	3565.81
116.38	3567.72
116.41	3568.54
116.48	3570.45
116.51	3571.27
116.58	3573.18
116.61	3574.0
116.81	3579.46
116.91	3582.19
117.01	3584.92
117.11	3587.66
117.31	3593.12
117.51	3598.58
117.61	3601.31
117.81	3607.93
117.91	3611.35
118.11	3618.17
118.41	3627.71
118.51	3630.44
118.61	3633.18
118.71	3635.91
118.81	3638.64
118.91	3641.37
119.01	3644.1
119.11	3646.83
119.21	3649.56
119.31	3652.29
119.41	3655.02
119.51	3657.75
119.61	3660.49
119.71	3663.89
119.81	3668.0
119.87	3670.56
119.97	3674.83
120.07	3679.09
120.17	3683.36
120.47	3693.79
120.57	3697.2
120.67	3700.62
120.77	3704.03
121.27	3721.1
121.37	3724.51
121.47	3727.93
121.57	3731.38
121.77	3738.2
121.87	3741.62
121.97	3745.03
122.07	3748.45
122.17	3751.86
122.27	3755.27
122.37	3758.07
122.47	3760.8
122.57	3763.53
122.67	3766.26
122.77	3768.99
122.87	3771.72
122.97	3774.45
123.07	3777.18
123.17	3779.91
123.27	3782.64
123.37	3785.38
123.57	3791.73
123.67	3795.15
123.87	3801.97
124.07	3808.8
124.27	3815.63
124.37	3819.04
124.47	3822.35
124.57	3825.08
124.67	3827.81
125.17	3841.46
125.27	3844.2
125.37	3846.93
125.47	3849.66
125.57	3852.39
125.77	3857.85
125.87	3860.58
125.97	3863.76
126.07	3867.18
126.17	3870.59
126.27	3874.0
126.37	3877.42
126.47	3880.83
126.57	3884.25
126.77	3891.07
126.87	3894.49
126.92	3896.19
127.02	3899.31
127.12	3902.05
127.22	3904.78
127.32	3907.52
127.52	3913.0
127.62	3916.16
127.72	3919.58
127.82	3922.99
127.92	3926.41
128.02	3929.82
128.12	3933.23
128.22	3936.65
128.32	3940.06
128.42	3943.48
128.72	3953.72
128.82	3957.13
128.92	3960.54
129.02	3963.96
129.12	3967.37
129.32	3974.65
129.42	3978.92
129.52	3983.19
129.62	3987.45
129.72	3991.72
129.87	3998.12
129.97	4002.33
130.07	4005.74
130.17	4009.16
130.27	4012.57
130.47	4019.4
130.57	4022.81
130.67	4026.23
130.97	4036.47
131.07	4039.88
131.17	4043.29
131.27	4046.71
131.37	4050.12
131.47	4053.54
131.57	4056.95
131.67	4060.36
131.77	4063.78
131.87	4067.19
131.97	4070.6
132.07	4074.02
132.37	4084.26
132.47	4087.67
132.67	4094.5
132.77	4097.92
132.87	4101.33
132.97	4104.74
133.07	4108.16
133.17	4111.6
133.27	4115.02
133.37	4118.43
133.47	4121.85
133.57	4125.26
133.67	4128.67
133.87	4135.5
133.97	4138.91
134.07	4142.33
134.17	4146.02
134.27	4150.28
134.37	4154.55
134.47	4158.82
134.67	4167.35
134.97	4180.15
135.07	4184.42
135.27	4192.96
135.37	4197.22
135.47	4201.49
135.57	4205.76
135.67	4210.02
135.77	4214.31
135.87	4218.87
135.97	4223.42
136.07	4228.24
136.47	4250.27
136.67	4261.65
136.77	4267.34
136.97	4278.72
137.07	4284.41
137.37	4300.34
137.47	4304.89
137.77	4318.2
137.97	4326.73
138.05	4330.15
138.15	4334.08
138.25	4337.5
138.35	4340.91
138.45	4344.32
138.65	4351.15
138.95	4361.43
139.05	4364.84
139.15	4368.25
139.35	4375.52
