depth(m)	initial_age(kiloyear)
114.27	2407.95
114.35	2409.6
114.43	2411.24
114.52	2412.89
114.6	2414.53
114.68	2416.18
114.76	2417.83
114.85	2419.48
114.94	2421.4
115.05	2423.49
115.15	2425.58
115.26	2427.61
115.34	2429.35
115.43	2431.1
115.52	2432.85
115.61	2434.6
115.7	2436.46
115.78	2438.47
115.87	2440.49
115.98	2442.94
116.07	2444.98
116.17	2447.43
116.3	2450.3
116.4	2452.74
116.5	2455.06
116.62	2457.83
116.72	2460.15
116.82	2462.47
116.92	2464.79
117.02	2467.12
117.12	2469.44
117.22	2471.76
117.32	2474.08
117.42	2476.4
117.52	2478.72
117.62	2481.04
117.72	2483.36
117.82	2485.68
117.92	2488.0
118.02	2489.74
118.12	2491.47
118.22	2493.21
118.32	2494.94
118.42	2496.68
118.52	2498.41
118.62	2500.14
118.72	2501.88
118.92	2505.35
119.02	2507.09
119.04	2507.43
119.06	2507.78
119.08	2508.13
119.1	2508.47
119.12	2508.82
119.14	2509.17
119.16	2509.51
119.18	2509.86
119.2	2510.21
119.22	2510.55
119.26	2511.25
119.28	2511.6
119.3	2511.94
119.32	2512.29
119.34	2512.64
119.36	2512.98
119.38	2513.33
119.4	2513.68
119.42	2514.02
119.44	2514.37
119.46	2514.72
119.48	2515.07
119.5	2515.41
119.52	2515.76
119.54	2516.11
119.56	2516.45
119.58	2516.8
119.6	2517.14
119.62	2517.49
119.64	2517.84
119.66	2518.18
119.68	2518.53
119.7	2518.87
119.72	2519.22
119.74	2519.58
119.76	2519.94
119.78	2520.3
119.8	2520.66
119.82	2521.01
119.84	2521.37
119.86	2521.73
119.88	2522.09
119.9	2522.45
119.92	2522.81
119.94	2523.21
119.96	2523.62
119.98	2524.02
120.0	2524.42
120.02	2524.82
120.04	2525.23
120.06	2525.63
120.08	2526.03
120.1	2526.44
120.12	2526.84
120.14	2527.25
120.16	2527.65
120.18	2528.06
120.2	2528.46
120.22	2528.86
120.24	2529.27
120.26	2529.67
120.28	2530.07
120.3	2530.48
120.32	2530.88
120.34	2531.28
120.36	2531.69
120.42	2532.9
120.44	2533.3
120.54	2535.32
120.64	2537.34
120.74	2539.35
120.84	2541.37
120.94	2543.39
121.04	2545.41
121.14	2547.43
121.24	2549.45
121.34	2551.46
121.46	2553.89
121.56	2555.91
121.66	2557.93
121.76	2559.95
121.86	2561.96
121.96	2563.98
122.06	2566.01
122.16	2568.03
122.26	2570.07
122.36	2572.11
122.46	2574.15
122.56	2576.18
122.66	2578.22
122.76	2580.35
122.82	2581.47
122.86	2582.22
122.95	2584.1
123.04	2585.98
123.15	2588.2
123.27	2590.56
123.38	2592.91
123.5	2595.27
123.61	2597.63
123.73	2600.23
123.85	2603.0
123.96	2605.88
124.08	2608.82
124.19	2611.76
124.32	2614.91
124.44	2618.06
124.57	2621.22
124.64	2623.19
124.72	2625.16
124.74	2625.67
124.84	2628.21
124.94	2630.75
125.04	2633.29
125.14	2635.83
125.24	2638.37
125.34	2640.92
125.44	2643.46
125.55	2646.17
125.65	2648.49
125.76	2650.97
125.86	2653.23
125.96	2655.48
126.06	2657.74
126.16	2660.0
126.26	2662.26
126.36	2664.52
126.46	2666.77
126.56	2669.03
126.66	2671.29
126.76	2673.55
126.86	2675.81
126.96	2678.06
127.06	2680.32
127.16	2682.58
127.26	2684.84
127.36	2687.1
127.46	2688.93
127.56	2690.54
127.66	2692.13
127.76	2693.72
127.86	2695.32
127.96	2696.91
128.06	2698.5
