depth(m)	initial_age(kiloyear)
0.1	1.15
0.13	1.44
0.18	1.99
0.2	2.27
0.3	3.37
0.4	4.47
0.5	5.69
0.53	6.09
0.55	6.48
0.58	6.87
0.6	6.87
0.63	6.87
0.68	6.87
0.8	6.88
0.93	6.88
0.99	7.54
1.2	11.0
1.23	12.17
1.25	13.33
1.28	13.52
1.3	13.7
1.33	14.46
1.35	15.22
1.38	15.98
1.4	16.73
1.43	17.49
1.45	18.25
1.48	18.75
1.5	19.25
1.53	19.76
1.55	20.26
1.6	21.26
1.65	22.27
1.7	23.27
1.73	23.77
1.78	24.78
1.8	25.28
1.83	25.78
1.85	26.28
1.93	27.79
1.98	28.79
1.99	29.09
2.1	31.3
2.2	31.43
2.73	32.1
2.75	33.1
2.78	34.09
2.8	35.09
2.83	36.09
2.88	38.08
2.9	39.08
2.93	40.08
2.95	41.08
2.98	42.07
2.99	42.67
3.03	44.07
3.05	45.07
3.08	46.06
3.1	47.06
3.13	48.06
3.15	49.06
3.18	50.05
3.2	51.05
3.23	52.05
3.25	53.05
3.28	54.04
3.3	55.04
3.33	56.04
3.35	57.04
3.38	58.03
3.43	60.03
3.45	61.03
3.5	63.02
3.52	63.82
3.55	65.02
3.58	66.01
3.6	67.01
3.7	71.0
3.73	72.0
3.79	74.6
3.83	76.0
3.85	77.0
3.88	78.0
3.93	80.0
3.95	81.0
3.98	82.0
3.99	82.6
4.03	84.0
4.05	85.0
4.08	86.0
4.13	88.0
4.15	89.0
4.18	90.0
4.19	90.6
4.23	91.71
4.25	92.43
4.28	93.14
4.29	93.57
4.33	94.57
4.35	95.29
4.38	96.0
4.42	97.29
4.45	98.14
4.48	98.86
4.5	99.57
4.53	100.29
4.55	101.0
4.63	103.14
4.65	103.86
4.68	104.57
4.8	108.14
4.9	111.0
5.0	112.57
5.1	114.14
5.2	115.71
5.3	117.29
5.4	118.86
5.5	120.43
5.6	122.0
5.7	125.25
6.0	135.0
6.1	137.0
6.2	139.0
8.1	187.8
8.5	198.65
8.6	201.47
8.7	204.29
8.9	209.94
9.0	212.76
9.4	224.06
9.6	229.71
9.7	232.53
9.8	235.35
11.0	275.62
11.2	282.54
11.5	292.92
11.6	296.38
11.7	299.85
