depth(m)	initial_age(kiloyear)
16.01	300.54
16.01	300.56
16.02	300.73
16.04	301.11
16.07	301.68
16.1	302.25
16.11	302.44
16.14	303.09
16.17	303.74
16.2	304.39
16.21	304.6
16.24	305.26
16.27	305.91
16.3	306.56
16.31	306.77
16.34	307.43
16.37	308.08
16.4	308.73
16.41	308.94
16.44	309.6
16.47	310.25
16.5	310.9
16.51	311.11
16.54	311.77
16.57	312.42
16.6	313.07
16.61	313.28
16.64	313.93
16.67	314.59
16.7	315.24
16.7	315.26
16.74	316.1
16.77	316.76
16.8	317.41
16.8	317.43
16.84	318.27
16.87	318.93
16.9	319.58
16.92	320.01
16.94	320.44
16.97	321.1
17.0	321.75
17.02	322.07
17.1	323.92
17.12	324.35
17.14	324.78
17.17	325.43
17.2	326.09
17.21	326.3
17.24	326.95
17.27	327.61
17.3	328.26
17.31	328.47
17.34	329.13
17.37	329.78
17.4	330.43
17.41	330.64
17.5	332.6
17.53	333.25
17.57	334.12
17.6	334.75
17.62	335.13
17.64	335.51
17.69	336.46
17.7	336.65
17.74	337.41
17.77	337.98
17.8	338.55
17.81	338.74
17.84	339.31
17.87	339.88
17.9	340.45
17.91	340.64
17.94	341.21
17.97	341.78
18.0	342.35
18.02	342.73
18.04	343.11
18.07	343.68
18.1	344.25
18.11	344.44
