depth(m)	initial_age(kiloyear)
0.02	0.95
0.08	1.49
0.16	2.21
0.26	3.12
0.4	4.37
0.48	5.09
0.56	5.81
0.72	7.26
0.8	7.98
0.88	8.7
0.96	9.42
1.04	10.14
1.12	10.86
1.28	12.3
1.36	13.02
1.52	14.47
1.68	15.91
1.84	17.35
1.92	18.07
2.0	18.79
2.08	19.51
2.24	20.96
2.32	21.68
2.4	22.98
2.48	23.08
2.56	24.99
2.64	26.89
2.73	29.04
2.81	30.94
2.89	32.85
2.97	34.75
3.05	36.66
3.13	38.56
3.21	40.46
3.29	42.37
3.37	44.27
3.45	46.18
3.53	48.08
3.61	49.99
3.69	51.89
3.77	53.8
3.85	55.7
3.93	57.61
4.01	59.51
4.09	61.42
4.23	64.75
4.3	66.42
4.38	68.32
4.46	70.23
4.54	72.13
4.62	74.04
4.7	75.94
4.78	77.85
4.86	79.75
4.94	81.66
5.02	83.56
5.1	85.46
5.18	87.37
5.26	89.27
5.34	91.18
5.42	93.08
5.5	94.99
5.58	96.89
5.66	98.8
5.76	99.18
5.82	106.61
5.9	109.45
5.98	112.35
6.06	113.23
6.14	114.13
6.22	115.93
6.38	115.94
6.46	117.85
6.54	119.75
6.62	122.65
6.7	125.56
6.94	131.27
7.02	133.81
7.1	135.08
