Depth	d18O
0.03	3.06
0.13	2.95
0.18	3.18
0.23	3.34
0.28	3.4
0.33	3.86
0.38	3.6
0.43	3.8
0.48	3.99
0.53	4.21
0.58	4.32
0.63	4.29
0.68	4.64
0.73	4.73
0.78	3.83
0.83	4.48
0.88	4.88
0.93	4.75
0.98	4.83
1.03	4.93
1.08	4.1
1.13	4.81
1.18	4.72
1.28	4.56
1.33	4.5
1.38	4.49
1.48	4.7
1.53	4.32
1.58	4.66
1.63	4.28
1.68	4.56
1.73	4.54
1.78	4.34
1.83	4.24
1.88	4.22
1.93	4.44
2.03	4.49
2.08	4.44
2.13	4.2
2.18	4.32
2.23	4.48
2.28	4.26
2.33	4.14
2.38	4.14
2.43	4.43
2.48	4.39
2.53	4.22
2.58	4.3
2.63	4.26
2.68	4.1
2.73	4.29
2.78	4.29
2.83	4.07
2.88	4.2
2.93	4.21
2.98	4.24
3.03	4.36
3.08	4.59
3.13	4.53
3.18	4.27
3.23	4.57
3.28	4.56
3.33	4.57
3.38	4.58
3.43	4.75
3.48	4.41
3.53	4.17
3.58	3.9
3.63	4.28
3.68	3.98
3.73	3.71
3.78	3.98
3.83	3.7
3.88	3.7
3.93	3.97
3.98	3.64
4.03	3.36
4.08	4.02
4.13	4.0
4.18	4.0
4.23	4.16
4.28	3.96
4.33	3.76
4.38	3.6
4.43	3.58
4.48	3.57
4.53	3.67
4.58	3.67
4.63	3.63
4.68	3.81
4.73	3.97
4.78	3.92
4.83	4.08
4.88	4.01
4.93	4.09
4.98	3.86
5.03	3.81
5.08	3.45
5.13	3.13
5.18	3.1
5.23	3.14
5.28	2.88
5.33	2.89
5.43	3.09
5.48	3.61
5.53	3.24
5.58	4.35
5.63	3.97
5.68	3.7
5.73	4.02
5.78	4.55
5.83	4.17
5.88	4.42
5.93	4.91
5.98	4.78
6.03	4.95
6.08	4.99
6.13	4.86
6.18	4.81
6.23	5.01
6.28	5.02
6.33	4.6
6.38	4.29
6.43	4.75
6.48	4.61
6.53	4.69
6.58	4.48
6.63	4.55
6.68	4.58
6.73	4.56
6.78	4.46
6.83	4.51
6.88	4.56
6.93	4.55
