Depth	d18O
6.84	4.17
6.87	4.24
6.9	4.2
6.92	4.29
6.93	4.21
6.95	4.29
6.96	4.14
6.99	4.32
7.01	4.52
7.02	4.31
7.03	4.29
7.05	4.39
7.06	4.34
7.08	4.48
7.1	4.39
7.11	4.15
7.12	3.89
7.13	4.37
7.14	4.13
7.15	4.14
7.16	4.01
7.18	4.05
7.19	3.86
7.2	4.01
7.21	3.76
7.22	3.99
7.23	3.98
7.24	3.48
7.25	3.78
7.26	3.77
7.27	3.58
7.28	3.61
7.3	3.71
7.31	3.35
7.32	4.07
7.33	4.0
7.33	4.0
7.36	3.55
7.36	3.55
7.38	3.39
7.38	3.52
7.38	3.47
7.4	3.41
7.4	3.41
7.41	3.28
7.42	3.47
7.43	3.36
7.43	3.36
7.44	3.1
7.45	3.76
7.46	3.47
7.46	3.47
7.47	3.17
7.48	3.42
7.5	3.42
7.5	3.42
7.51	3.05
7.52	3.18
7.53	3.23
7.53	3.32
7.54	3.2
7.55	3.23
7.56	3.59
7.56	3.59
7.57	3.1
7.58	3.35
7.6	3.41
7.6	3.41
7.61	3.12
7.63	3.35
7.63	3.35
7.64	3.19
7.65	3.42
7.66	3.45
7.67	3.31
7.7	3.58
7.71	3.43
7.72	3.51
7.73	3.53
7.73	3.53
7.74	3.7
7.75	3.98
7.76	4.1
7.76	4.1
7.77	3.93
7.8	4.23
7.8	4.23
7.83	4.0
7.83	4.0
7.84	4.25
7.86	4.48
7.86	4.48
7.87	4.39
7.91	4.65
7.94	4.38
7.96	4.42
7.96	4.42
7.97	4.79
8.0	4.85
8.01	4.55
8.03	3.88
8.03	3.88
8.04	4.47
8.06	4.2
8.06	4.2
8.07	4.21
8.1	4.73
8.1	4.73
8.11	4.49
8.13	4.87
8.13	4.87
8.14	4.15
8.16	4.66
8.17	4.23
8.2	4.77
8.21	4.93
8.23	5.33
8.24	4.14
8.26	5.22
8.26	5.22
8.3	4.98
8.33	5.07
8.36	4.9
8.4	4.42
8.43	4.94
8.46	4.91
8.5	4.91
8.57	5.01
8.61	5.05
8.64	4.88
8.67	4.92
8.71	4.96
8.74	4.86
8.77	4.82
8.81	4.91
8.84	4.86
8.91	4.87
9.04	4.84
9.11	4.81
9.14	4.82
9.17	4.77
9.21	4.75
9.27	4.81
9.34	4.92
9.41	4.89
9.44	5.08
9.47	5.11
9.5	4.7
9.54	4.89
9.58	4.68
9.61	4.86
9.64	4.82
9.67	4.7
9.77	4.53
9.81	4.51
9.87	4.89
9.91	4.85
9.94	4.69
9.97	4.54
10.07	4.66
10.17	4.61
10.27	4.43
10.3	4.37
10.44	4.37
10.52	4.5
10.54	4.54
10.57	4.54
10.61	4.6
10.67	4.54
10.71	4.63
10.74	4.73
10.77	4.62
10.81	4.48
10.84	4.51
10.87	4.46
10.91	4.6
10.94	4.6
10.97	4.64
11.0	4.68
11.04	4.71
11.07	4.58
11.11	4.72
11.14	4.6
11.17	4.67
11.21	4.67
11.24	4.49
11.27	4.55
11.31	4.33
11.34	4.4
11.37	4.12
11.41	4.14
11.44	4.04
11.47	4.12
11.51	3.96
11.54	3.98
11.57	4.22
11.61	3.8
11.64	3.93
11.67	3.7
11.71	3.67
11.74	3.77
11.77	4.27
11.81	4.17
11.84	3.95
11.87	4.01
11.91	3.89
11.94	3.91
11.97	3.75
12.03	3.85
12.07	3.71
12.11	3.79
12.14	3.72
12.17	3.77
12.21	3.89
12.24	4.02
12.27	4.02
12.31	3.94
12.34	4.26
12.37	4.58
12.41	4.58
12.44	4.71
12.47	4.68
12.51	4.62
12.54	4.52
12.57	4.51
12.61	4.5
12.64	4.48
12.69	4.42
12.82	4.31
12.84	4.17
12.87	3.94
12.91	3.89
12.94	3.67
12.97	3.61
13.01	3.68
13.04	4.01
13.07	3.78
13.11	4.01
13.14	4.37
13.17	4.23
13.21	4.87
13.24	4.55
13.27	4.78
13.31	4.83
13.34	4.8
13.41	4.78
13.44	4.88
13.47	4.77
13.51	4.66
13.51	4.75
13.54	4.91
13.57	4.68
13.61	4.55
13.64	4.74
13.67	4.74
13.71	4.67
13.74	4.79
13.77	4.7
13.81	4.69
13.84	4.69
13.87	4.65
13.91	4.6
13.94	4.74
13.97	4.68
14.0	4.77
14.03	4.71
14.07	4.71
14.11	4.73
14.14	4.61
14.17	4.76
14.21	4.67
14.24	4.79
14.27	4.75
14.31	4.66
14.34	4.77
14.37	4.81
14.41	4.68
14.51	4.49
14.54	4.55
14.57	4.44
14.61	4.54
14.64	4.61
14.67	4.6
14.71	4.62
14.74	4.43
14.77	4.53
14.81	4.41
14.84	4.26
14.87	4.23
14.91	4.3
14.94	4.15
14.97	4.08
15.01	4.03
15.04	4.0
15.07	3.93
15.11	4.02
15.14	3.91
15.17	4.03
15.21	4.0
15.24	4.02
15.27	4.1
15.31	3.88
15.37	3.91
15.41	4.0
15.44	4.06
15.47	4.2
15.51	4.24
15.54	4.36
15.57	4.25
15.61	4.36
15.64	4.35
15.67	4.38
15.71	4.42
15.74	4.41
15.77	4.47
15.8	4.17
15.83	4.46
15.9	4.15
15.94	4.49
15.97	4.19
