Depth	d18O
0.06	2.96
0.26	3.01
0.36	2.95
0.46	3.08
0.56	3.14
0.66	3.02
0.76	2.87
0.86	2.83
0.96	3.11
1.06	3.16
1.16	3.1
1.26	2.97
1.36	3.05
1.46	3.16
1.53	3.19
1.63	3.25
1.73	3.28
1.83	3.29
1.93	3.58
2.03	3.39
2.13	3.31
2.23	3.57
2.33	3.75
2.43	3.45
2.53	3.67
2.63	3.97
2.73	3.79
2.83	3.91
2.93	4.01
3.02	4.01
3.12	4.12
3.22	4.4
3.32	4.42
3.42	4.56
3.52	4.38
3.62	4.56
3.72	4.6
3.82	4.66
3.92	4.69
4.02	4.61
4.12	4.59
4.22	4.6
4.32	4.6
4.42	4.51
4.51	4.49
4.61	4.55
4.71	4.44
4.81	4.36
4.91	4.54
5.01	4.53
5.11	4.46
5.21	4.32
5.31	4.33
5.41	4.3
5.51	4.3
5.61	4.31
5.71	4.35
5.81	4.29
5.91	4.34
6.01	4.19
6.11	4.09
6.21	4.1
6.31	4.21
6.41	4.21
6.51	3.97
6.61	4.28
6.71	4.21
6.81	4.11
6.91	4.14
7.01	4.12
7.11	4.11
7.21	4.18
7.31	4.0
7.41	3.93
7.51	4.11
7.61	4.15
7.71	4.23
7.81	4.15
7.91	4.13
8.01	3.95
8.11	4.02
8.21	3.83
8.31	4.05
8.41	4.11
8.51	4.02
8.61	3.87
8.71	3.9
8.81	4.11
8.91	4.13
9.01	4.35
9.11	4.19
9.21	4.19
9.31	4.21
9.41	4.35
9.51	4.28
9.61	4.12
9.71	4.16
9.81	4.07
9.91	3.84
10.01	4.07
10.11	3.88
10.21	3.75
10.31	3.87
10.41	3.69
10.51	3.56
10.71	3.57
10.81	3.37
10.91	3.4
11.01	3.54
11.11	3.85
11.21	3.86
11.31	3.83
11.41	3.74
11.51	3.65
11.61	3.48
11.71	3.54
11.81	3.49
11.91	3.52
