depth(m)	initial_age(kiloyear)
0.03	9.1
0.08	13.97
0.13	18.84
0.18	24.3
0.23	29.87
0.28	35.67
0.33	42.03
0.38	48.4
0.43	54.76
0.48	61.12
0.53	67.49
0.58	73.85
0.63	80.21
0.68	86.58
0.73	92.94
0.78	99.3
0.83	105.67
0.88	112.43
0.93	120.16
0.98	129.44
1.03	138.72
1.08	148.0
1.13	156.86
1.18	165.21
1.23	173.56
1.28	181.92
1.33	190.9
1.38	200.18
1.43	209.46
1.48	217.32
1.53	224.1
1.58	230.45
1.63	235.49
1.68	240.36
1.73	245.24
1.78	250.11
1.83	254.98
1.88	259.85
1.93	264.73
1.98	269.6
2.03	274.47
2.08	279.34
2.13	284.21
2.18	288.83
2.23	293.14
2.28	297.32
2.33	301.49
2.38	305.67
2.43	309.84
2.48	314.02
2.53	318.2
2.58	322.37
2.63	326.55
2.68	330.73
2.73	334.78
2.78	338.17
2.83	341.51
2.88	344.85
2.93	348.19
2.98	351.59
3.03	355.65
3.08	359.82
3.13	364.0
3.18	368.18
3.23	372.35
3.28	376.78
3.33	381.23
3.38	385.85
3.43	390.49
3.48	395.13
3.53	399.77
3.58	404.41
3.63	409.1
3.68	413.98
3.73	418.85
3.78	423.72
3.83	429.25
3.88	434.12
3.93	438.99
3.98	443.87
4.03	448.74
