depth(m)	initial_age(kiloyear)
0.04	0.15
0.2	0.75
0.4	1.5
0.6	2.24
1.0	3.74
1.2	4.49
1.4	5.24
1.6	5.98
1.8	6.73
2.0	7.48
2.2	8.23
2.4	8.98
2.5	9.65
2.6	10.32
2.8	11.66
3.0	11.93
3.1	12.06
3.2	12.19
3.3	12.33
3.4	12.46
3.5	12.6
3.6	12.73
3.7	12.86
3.8	13.0
3.9	13.13
4.0	13.27
4.04	13.32
4.08	13.37
4.1	13.4
4.12	13.49
4.16	13.67
4.2	13.85
4.24	14.03
4.28	14.21
4.3	14.3
4.32	14.39
4.36	14.58
4.4	14.76
4.44	14.94
4.48	15.12
4.5	15.21
4.52	15.3
4.56	15.48
4.6	15.63
4.64	15.72
4.68	15.81
4.7	15.85
4.72	15.9
4.76	15.99
4.8	16.08
4.84	16.17
4.88	16.26
4.9	16.31
4.92	16.35
4.96	16.45
5.0	16.54
5.04	16.63
5.08	16.72
5.1	16.76
5.12	16.81
5.16	16.9
5.2	16.99
5.24	17.08
5.28	17.17
5.3	17.22
5.32	17.26
5.36	17.35
5.4	17.44
5.44	17.53
5.48	17.61
5.5	17.65
5.52	17.69
5.56	17.78
5.6	17.86
5.64	17.95
5.68	18.03
5.7	18.07
5.72	18.11
5.76	18.2
5.8	18.28
5.84	18.37
5.88	18.45
5.9	18.49
5.92	18.53
5.96	18.62
6.0	18.7
6.04	18.79
6.08	18.87
6.12	18.95
6.16	19.04
6.2	19.12
6.24	19.21
6.28	19.29
6.32	19.37
6.36	19.46
6.4	19.54
6.44	19.63
6.48	19.71
6.52	19.79
6.56	19.88
6.6	19.97
6.64	20.06
6.68	20.15
6.72	20.25
6.76	20.34
6.81	20.46
6.84	20.53
6.88	20.62
6.92	20.71
6.96	20.81
7.0	20.9
7.04	20.99
7.08	21.08
7.12	21.18
7.16	21.27
7.2	21.36
7.24	21.46
7.28	21.55
7.32	21.64
7.36	21.74
7.4	21.83
7.44	21.92
7.48	22.02
7.52	22.11
7.56	22.2
7.6	22.3
7.64	22.39
7.68	22.48
7.72	22.58
7.76	22.67
7.84	22.86
7.88	22.95
7.9	23.0
7.92	23.04
7.96	23.14
8.04	23.31
8.08	23.39
8.1	23.43
8.12	23.48
8.16	23.56
8.2	23.64
8.24	23.72
8.28	23.8
8.32	23.88
8.36	23.96
8.44	24.12
8.48	24.2
8.52	24.27
8.56	24.35
8.6	24.42
8.64	24.5
8.68	24.57
8.72	24.65
8.76	24.72
8.84	24.87
8.88	24.94
8.92	25.02
8.96	25.09
9.0	25.17
9.04	25.24
9.08	25.32
9.12	25.39
9.16	25.47
9.24	25.7
9.28	25.84
9.32	25.98
9.36	26.13
9.4	26.27
9.44	26.42
9.48	26.56
9.52	26.71
9.56	26.85
9.6	26.99
9.64	27.14
9.68	27.28
9.72	27.43
9.76	27.57
9.8	27.72
9.84	27.86
9.96	28.29
10.0	28.44
10.04	28.58
10.08	28.73
10.12	28.87
10.16	29.01
10.2	29.15
10.24	29.29
10.28	29.43
10.36	29.72
10.4	29.86
10.44	30.0
10.48	30.14
10.52	30.21
10.56	30.28
10.6	30.35
10.64	30.42
10.68	30.49
10.72	30.56
10.76	30.63
10.8	30.7
10.84	30.77
10.88	30.84
10.92	30.91
10.96	30.98
11.0	31.05
11.04	31.12
11.08	31.19
11.12	31.26
11.16	31.33
11.2	31.4
11.24	31.47
11.28	31.54
11.32	31.61
11.36	31.68
11.4	31.75
11.44	31.82
11.48	31.89
11.52	31.96
11.56	32.03
11.6	32.1
11.64	32.17
11.68	32.24
11.72	32.31
11.76	32.38
11.8	32.45
11.84	32.52
11.88	32.59
11.92	32.7
11.96	32.86
12.0	33.01
12.04	33.15
12.08	33.29
12.12	33.42
12.16	33.55
12.2	33.68
12.24	33.81
12.28	33.94
12.32	34.06
12.36	34.17
12.4	34.29
12.44	34.4
12.48	34.51
12.5	34.57
12.52	34.63
12.56	34.76
12.6	34.89
12.64	35.05
12.68	35.21
12.7	35.29
12.72	35.37
12.76	35.54
12.8	35.71
12.84	35.87
12.88	36.04
12.92	36.21
12.96	36.39
13.0	36.59
13.04	36.81
13.08	37.04
13.12	37.25
13.16	37.44
13.2	37.62
13.24	37.78
13.28	37.94
13.32	38.09
13.36	38.23
13.4	38.36
13.44	38.48
13.48	38.59
13.52	38.69
13.56	38.78
13.6	38.85
13.64	38.91
13.68	38.96
13.72	39.02
13.76	39.08
13.8	39.16
13.84	39.26
13.88	39.41
13.92	39.59
13.96	39.8
14.0	40.03
14.04	40.28
14.08	40.53
14.12	40.78
14.16	41.01
14.2	41.2
14.24	41.34
14.28	41.44
14.32	41.53
14.36	41.62
14.4	41.72
14.44	41.86
14.48	42.0
14.52	42.16
14.56	42.32
14.6	42.47
14.64	42.63
14.68	42.8
14.72	42.98
14.76	43.16
14.8	43.35
14.8	131.97
14.82	132.9
14.84	43.54
14.84	133.57
14.86	133.96
14.88	43.75
14.92	43.96
14.94	135.05
14.96	44.19
14.98	135.5
15.0	44.42
15.0	135.77
15.02	136.11
15.04	44.66
15.04	136.53
15.06	137.06
15.08	44.91
15.08	137.74
15.1	138.55
15.12	45.17
15.12	139.47
15.14	140.52
15.16	45.42
15.16	141.82
15.18	143.45
15.2	45.67
15.2	145.21
15.22	146.86
15.24	45.92
15.24	148.19
15.26	149.15
15.28	46.14
15.28	149.8
15.3	150.23
15.32	46.35
15.32	150.54
15.34	150.76
15.36	46.55
15.36	150.95
15.38	151.11
15.4	46.74
15.4	151.27
15.42	151.43
15.44	46.92
15.44	151.59
15.46	151.78
15.48	47.1
15.48	152.0
15.5	152.27
15.52	47.27
15.52	152.58
15.54	152.92
15.56	47.42
15.56	153.24
15.58	153.56
15.6	47.57
15.6	153.89
15.62	154.22
15.64	47.7
15.64	154.55
15.66	154.89
15.68	47.83
15.68	155.23
15.7	155.6
15.72	47.95
