Depth	d18O
10.07	3.78
10.11	3.78
10.15	3.74
10.19	3.79
10.23	3.82
10.25	3.33
10.29	3.94
10.33	4.1
10.37	3.91
10.41	3.93
10.45	3.94
10.49	3.81
10.53	3.79
10.57	3.96
10.61	3.91
10.65	3.82
10.69	4.26
10.73	4.2
10.77	4.11
10.81	4.25
10.85	4.25
10.89	4.07
10.93	4.04
10.97	4.2
11.05	3.87
11.09	3.89
11.13	3.79
11.17	3.84
11.21	3.76
11.25	3.28
11.29	3.48
11.33	3.4
11.37	3.39
11.41	3.05
11.45	3.19
11.49	3.24
11.53	2.93
11.57	3.01
11.61	3.49
11.65	4.36
11.69	3.92
11.73	4.4
11.76	4.3
11.8	4.32
11.84	4.48
11.88	4.67
11.92	4.72
11.96	4.65
12.0	4.76
12.04	4.72
12.08	4.78
12.12	4.76
12.16	4.62
12.2	4.67
12.24	4.7
12.28	4.68
12.32	4.7
12.36	4.58
12.4	4.55
12.44	4.58
12.48	4.42
12.52	4.46
12.56	4.5
12.6	4.66
12.64	4.57
12.68	4.49
12.72	4.58
12.76	4.72
12.8	4.71
12.84	4.73
12.92	4.63
12.96	4.69
13.0	4.66
13.04	4.6
13.08	4.58
13.12	4.64
13.16	4.4
13.2	4.5
13.24	4.45
13.25	4.4
13.29	4.57
13.37	4.52
13.41	4.34
13.45	4.44
13.49	4.5
13.53	4.47
13.57	4.21
13.61	4.42
13.65	4.29
13.69	4.44
13.73	4.32
13.77	4.28
13.81	4.22
13.85	4.28
13.89	4.1
13.93	4.09
13.97	4.28
14.01	4.54
14.05	4.45
14.09	4.53
14.13	4.31
14.17	4.35
14.21	4.45
14.25	4.35
14.29	4.34
14.33	4.49
14.37	4.34
14.41	4.45
14.45	4.4
14.49	4.49
14.53	4.48
14.57	4.54
14.61	4.42
14.65	4.36
14.69	4.16
14.73	4.26
14.75	4.27
14.79	4.22
14.83	4.25
14.87	4.11
14.91	4.08
14.99	3.82
15.03	3.92
15.07	3.87
15.11	3.78
15.15	3.63
15.23	3.65
15.27	3.69
15.31	3.7
15.35	3.49
15.39	3.61
15.43	3.42
15.47	3.36
15.51	3.6
15.55	3.37
15.59	3.56
15.63	3.66
15.67	3.5
15.71	3.78
15.75	3.82
15.79	3.26
15.91	3.8
15.95	3.64
15.99	3.67
16.03	3.72
16.07	3.7
16.11	3.77
16.15	3.54
16.19	3.57
16.23	3.49
16.25	3.48
16.29	3.58
16.33	3.51
16.37	3.58
16.41	3.53
16.45	3.49
16.49	3.49
16.53	3.51
16.57	3.76
16.61	4.12
16.65	4.08
16.69	4.0
16.73	4.14
16.77	4.36
16.81	4.2
16.85	4.08
16.89	4.58
16.93	4.38
16.97	4.42
17.01	4.4
17.05	4.22
17.09	4.43
17.13	4.24
17.17	3.75
17.21	4.27
17.25	4.25
17.29	4.14
17.33	4.02
17.37	3.98
17.41	3.95
17.45	3.93
17.49	4.19
17.53	3.69
17.57	3.51
17.61	3.33
17.65	3.46
17.69	3.63
17.73	4.25
17.75	3.86
17.79	3.8
17.83	3.96
17.87	4.19
17.91	4.1
17.95	4.25
17.99	4.33
18.03	4.27
18.07	4.33
18.11	4.58
18.15	4.58
18.19	4.75
18.23	4.69
18.27	4.65
18.31	4.57
18.35	4.6
18.39	4.59
18.43	4.62
18.47	4.56
18.51	4.54
18.55	4.41
18.59	4.33
18.63	4.36
18.67	4.44
18.71	4.47
18.75	4.49
18.79	4.39
18.83	4.39
18.87	4.46
18.91	4.41
18.95	4.42
18.99	4.56
19.03	4.39
19.07	4.57
19.11	4.58
19.15	4.58
19.19	4.56
19.23	4.47
19.25	4.45
19.29	4.52
19.33	4.63
19.37	4.57
19.41	4.54
19.45	4.6
19.49	4.6
19.53	4.52
19.57	4.57
19.61	4.55
19.65	4.37
19.69	4.41
19.73	4.39
19.77	4.41
19.81	4.3
19.85	4.49
19.89	4.4
19.93	4.4
19.97	4.33
20.01	4.24
20.05	4.24
20.09	4.22
20.13	4.56
20.17	4.28
20.25	4.25
20.29	3.89
20.33	3.73
20.37	3.84
20.41	3.74
20.45	3.83
20.49	3.57
20.53	3.72
20.57	3.71
20.61	4.1
20.65	3.95
20.69	3.79
20.73	4.21
20.75	3.91
20.79	4.1
20.83	3.9
20.87	4.23
20.91	4.14
20.95	4.29
20.99	4.33
21.03	4.25
21.07	4.19
21.11	4.19
21.15	4.21
21.19	4.28
21.23	4.48
21.27	4.35
21.31	4.41
21.35	4.31
21.39	4.37
21.43	4.38
21.47	4.37
21.51	4.34
21.55	4.1
