depth(m)	initial_age(kiloyear)
26.3	701.5
26.4	707.0
26.5	712.5
26.6	718.0
26.7	721.5
26.8	725.0
26.9	728.5
27.0	732.0
27.1	735.0
27.2	738.0
27.3	741.0
27.4	744.0
27.5	747.0
27.6	750.0
27.7	755.0
27.8	760.0
27.9	765.0
28.0	770.0
28.1	775.0
28.2	780.0
28.3	783.5
28.4	787.0
28.5	790.5
28.6	794.0
28.7	802.0
28.8	805.902439
28.9	809.804878
29.0	813.7073171
29.11	818.0
29.21	821.0
29.31	824.0
29.41	827.0
29.51	830.0
29.61	833.0
29.71	836.0
29.81	841.5
29.91	847.0
30.0	851.95
30.11	858.0
30.21	861.2
30.31	864.4
30.41	867.6
30.51	870.8
30.61	874.0
30.71	878.556962
30.81	883.1139241
30.91	887.6708861
31.01	892.2278481
31.11	896.7848101
31.21	901.3417722
31.31	905.8987342
31.4	910.0
31.51	920.0
31.61	927.0
31.71	934.0
31.81	936.0
31.91	938.0
32.01	940.0
32.11	942.0
32.21	944.0
32.31	946.0
32.4	947.8
32.5	949.8
32.61	952.0
32.71	958.0
32.81	964.0
32.91	967.5
33.01	971.0
33.11	974.5
33.21	978.0
33.31	982.0
33.41	986.0
33.51	992.0
33.61	998.0
33.71	999.5
33.81	1001.0
33.91	1002.5
34.01	1004.0
34.11	1008.0
34.21	1012.0
34.31	1016.0
34.41	1018.0
34.51	1020.0
34.61	1022.0
34.71	1025.2
34.81	1028.4
34.91	1031.6
35.01	1034.8
35.11	1038.0
35.21	1044.666667
35.31	1051.333333
35.41	1058.0
35.51	1061.714286
35.61	1065.428571
35.71	1069.142857
35.81	1072.857143
35.91	1076.571429
36.05	1081.771429
36.11	1084.0
36.21	1087.5
36.31	1091.0
36.41	1094.5
36.51	1098.0
36.61	1101.333333
36.71	1104.666667
36.81	1108.0
