Depth	d18O
0.01	2.47
0.1	2.48
0.17	2.66
0.26	2.56
0.76	2.52
0.83	2.41
0.86	2.57
0.95	2.53
0.98	2.74
1.01	2.61
1.11	2.7
1.16	2.67
1.18	2.67
1.21	2.47
1.25	2.69
1.26	2.68
1.27	2.61
1.29	2.69
1.31	2.59
1.36	2.72
1.38	2.48
1.42	2.76
1.43	2.81
1.46	2.56
1.47	2.92
1.5	2.86
1.53	2.75
1.54	2.85
1.55	3.01
1.57	3.18
1.59	3.1
1.6	3.4
1.64	3.36
1.66	2.88
1.68	3.47
1.72	3.4
1.76	3.34
1.8	3.37
1.83	3.38
1.98	3.36
3.17	4.36
3.29	4.43
3.32	4.48
3.66	4.35
3.73	4.46
4.17	4.28
4.22	4.32
4.3	4.25
4.47	4.36
4.52	4.09
4.86	4.3
4.96	4.07
4.99	4.0
5.03	4.25
5.25	4.31
5.43	3.96
5.49	4.12
5.52	4.04
5.56	4.18
5.61	4.2
5.74	3.96
5.79	4.13
5.85	4.04
5.97	4.0
6.03	3.87
6.06	3.93
6.08	3.97
6.08	4.1
6.11	4.09
6.14	3.83
6.17	4.03
6.17	4.11
6.2	4.28
6.23	3.99
6.26	3.73
6.29	4.04
6.35	3.83
6.58	3.85
6.61	3.92
6.63	4.01
6.69	4.02
6.75	3.88
6.81	3.92
6.84	4.04
6.87	3.96
6.9	4.02
6.95	3.99
6.98	4.02
7.01	4.12
7.04	4.0
7.07	3.92
7.1	3.97
7.39	3.93
7.46	4.0
7.49	3.81
7.52	3.89
7.56	3.9
7.59	3.94
7.62	3.89
7.72	3.94
7.78	3.68
7.82	3.77
7.85	3.76
8.04	3.49
8.14	3.63
8.27	3.81
8.57	3.97
8.61	3.99
8.69	3.94
8.73	3.88
8.77	3.85
9.04	3.73
9.12	3.96
9.16	3.98
9.27	3.87
9.41	3.85
9.56	3.76
9.78	3.99
9.81	4.01
9.88	3.78
9.96	4.07
9.97	3.91
10.0	3.74
10.04	3.72
10.08	3.78
10.11	3.69
10.15	3.66
10.19	3.68
10.22	3.6
10.26	3.7
10.29	3.67
10.33	3.5
10.37	3.58
10.4	3.53
10.67	3.97
10.74	3.74
10.77	3.91
10.81	3.88
10.84	3.66
10.88	3.87
10.91	3.81
10.94	3.84
10.98	3.92
11.01	3.87
11.05	4.0
11.12	3.01
11.18	3.82
11.22	3.88
11.25	3.72
11.29	3.87
11.32	3.56
11.42	3.72
11.49	3.83
11.59	3.81
11.63	3.67
11.7	3.7
11.73	3.66
11.77	3.65
11.8	3.59
11.87	3.53
12.08	3.52
12.15	3.59
12.19	3.67
12.26	3.3
12.37	3.74
12.4	3.89
12.44	3.78
12.48	3.57
12.52	3.65
12.55	3.75
12.59	3.7
12.63	3.68
12.66	3.73
12.7	3.82
12.74	3.69
12.81	3.6
12.85	3.76
12.85	3.61
12.89	3.64
12.92	3.6
13.05	3.83
13.09	3.57
13.14	3.6
13.31	3.66
13.76	3.99
13.8	4.07
13.88	3.98
13.9	4.01
13.98	3.89
14.1	4.04
14.14	4.17
14.17	4.12
14.19	4.07
14.27	4.03
14.31	4.09
14.35	4.06
14.38	3.94
14.42	4.06
14.5	3.94
14.54	4.04
14.57	3.99
14.72	3.59
14.76	3.61
14.8	3.62
14.85	3.59
14.89	3.36
15.25	3.66
15.36	3.52
15.43	3.53
15.46	3.43
15.57	3.45
15.6	3.39
15.64	3.36
15.67	3.43
15.71	3.38
15.74	3.42
15.78	3.48
15.81	3.34
15.85	3.37
15.88	3.22
15.92	3.13
15.95	3.17
15.99	3.07
16.02	3.14
16.06	3.07
16.09	3.08
16.13	3.04
16.23	2.93
16.29	3.23
16.36	3.03
16.62	3.92
16.67	3.76
16.71	3.88
16.75	3.86
16.79	3.84
16.84	3.57
16.88	3.68
16.92	3.56
16.96	3.71
17.0	3.55
17.13	3.57
17.17	3.45
17.21	3.49
17.25	3.47
17.3	3.41
17.38	3.44
17.47	3.44
17.5	3.38
17.54	3.47
17.58	3.46
17.61	3.32
17.65	3.27
17.72	3.23
17.76	3.24
17.79	3.2
17.83	3.22
17.87	3.19
17.9	3.16
17.94	3.32
17.98	3.23
18.01	3.18
18.05	3.22
18.09	3.19
18.12	3.23
18.19	3.19
18.23	3.27
18.27	3.22
18.3	3.17
18.34	3.1
18.38	3.25
18.41	3.35
18.45	3.26
18.48	3.31
18.52	3.2
18.56	3.15
18.59	3.33
18.63	3.3
18.66	3.33
18.7	3.2
18.74	3.22
18.77	3.16
18.81	3.22
18.88	3.28
18.98	3.62
19.02	3.53
19.05	3.71
19.09	3.66
19.17	3.46
19.21	3.38
19.25	3.27
19.51	3.15
19.54	3.27
19.55	3.45
19.59	3.61
19.59	3.59
19.61	3.75
19.62	3.72
19.62	3.51
19.62	3.66
19.64	3.54
19.65	3.76
19.66	3.48
19.66	3.68
19.66	3.52
19.67	3.62
19.68	3.52
19.69	3.28
19.7	3.66
19.72	3.56
19.73	3.63
19.74	3.6
19.75	3.52
19.75	3.65
19.77	3.57
19.78	3.59
19.79	3.52
19.8	3.57
19.82	3.65
19.83	3.57
19.84	3.53
19.86	3.63
19.87	3.67
19.88	3.51
19.89	3.68
19.92	3.62
19.93	3.71
19.95	3.34
19.99	3.57
20.0	3.42
20.02	3.42
20.03	3.47
20.04	3.44
20.07	3.47
20.09	3.61
20.12	3.46
20.13	3.53
20.14	3.4
20.16	3.17
20.18	3.23
20.25	3.2
20.27	3.18
20.29	3.18
20.3	3.22
20.33	3.14
20.33	3.12
20.34	3.18
20.37	3.17
20.38	2.96
20.39	3.05
20.39	3.15
20.41	3.23
20.42	3.09
20.43	3.28
20.45	3.04
20.48	2.91
20.53	3.12
20.58	2.84
20.61	2.9
20.63	2.93
20.64	2.99
20.67	3.01
20.68	2.88
20.73	2.74
20.74	2.68
20.75	2.76
20.78	2.81
20.82	2.82
20.86	2.44
20.87	2.66
20.95	2.55
21.02	2.28
21.05	2.57
21.06	2.67
21.06	2.23
21.08	2.56
21.09	2.25
21.12	2.47
21.16	2.5
21.17	2.53
21.2	2.58
21.21	2.3
21.22	2.51
21.22	2.43
21.25	2.38
21.3	2.47
21.3	2.36
21.32	2.56
21.34	2.47
21.38	2.49
21.38	2.26
21.38	2.23
21.39	2.2
21.39	2.2
21.41	2.4
21.42	2.45
21.42	2.57
21.43	2.42
21.43	2.41
21.45	2.4
21.46	2.42
21.46	2.32
21.47	2.43
21.47	2.51
21.49	2.34
21.5	2.27
21.51	2.37
21.51	2.37
21.51	2.49
21.51	2.4
21.53	2.43
21.54	2.4
21.55	2.32
21.55	2.34
21.55	2.44
21.55	2.34
21.57	2.53
21.58	2.49
21.59	2.4
21.59	2.63
21.59	2.38
21.59	2.4
21.61	2.39
21.62	2.42
21.63	2.51
21.63	2.45
21.63	2.31
21.63	2.51
21.64	2.66
21.66	2.65
21.67	2.44
21.67	2.47
21.67	2.44
21.68	2.61
21.7	2.56
21.71	2.87
21.71	2.72
21.72	2.62
21.72	2.67
21.73	2.52
21.74	2.4
21.74	2.4
21.74	2.55
21.75	2.62
21.76	2.67
21.77	2.73
21.77	2.51
21.79	2.54
21.8	2.47
21.81	2.44
21.81	2.32
21.81	2.32
21.82	2.47
21.83	2.52
21.84	2.35
21.84	2.2
21.84	2.35
21.85	2.44
21.86	2.63
21.87	2.83
21.88	2.56
21.89	2.58
21.9	2.66
21.9	2.66
21.91	2.66
21.93	2.48
21.94	2.69
21.94	2.69
21.94	3.13
21.95	2.18
21.96	2.27
21.96	2.56
21.97	2.68
21.97	2.68
21.98	2.54
21.98	2.59
21.99	2.6
22.0	2.49
22.0	2.49
22.01	2.5
22.02	2.76
22.03	2.86
22.03	2.86
22.04	2.49
22.07	2.42
22.07	3.06
22.07	2.52
22.07	3.06
22.07	2.42
22.08	2.77
22.1	2.93
22.1	2.93
22.11	2.91
22.13	2.86
22.13	2.86
22.14	2.95
22.17	3.4
22.2	3.64
22.23	3.77
22.23	3.77
22.24	3.59
22.24	3.59
22.26	3.69
22.26	3.69
22.27	3.59
22.28	3.63
22.29	3.68
22.29	3.68
22.3	3.74
22.31	3.84
22.32	3.85
22.32	3.85
22.33	3.78
22.36	4.09
22.36	4.09
22.37	3.99
22.38	3.93
22.39	3.81
22.39	3.81
22.4	4.07
22.41	3.89
22.41	2.37
22.42	4.05
22.42	4.05
22.43	4.08
22.44	4.15
22.44	3.72
22.45	4.06
22.45	4.06
22.52	4.45
22.52	4.45
22.55	4.41
22.55	4.41
22.59	4.45
22.67	4.33
22.72	4.37
22.72	4.37
22.76	4.27
22.76	4.27
22.8	4.29
22.8	4.29
22.84	4.3
22.84	4.3
22.93	4.46
22.93	4.46
22.97	4.35
22.97	4.35
23.06	4.4
23.06	4.4
23.1	4.44
23.1	4.44
23.21	4.2
23.27	4.37
23.3	4.19
23.36	4.37
23.38	4.33
23.44	4.27
23.47	4.26
23.56	4.26
23.62	4.35
23.65	4.19
