depth(m)	initial_age(kiloyear)
131.66	1401.06
131.76	1402.13
131.86	1403.2
131.97	1404.38
132.06	1405.34
132.16	1406.41
132.26	1407.48
132.36	1408.55
132.46	1409.62
132.56	1410.69
132.66	1411.76
132.76	1412.7
132.86	1413.51
132.96	1414.31
133.07	1415.19
133.17	1416.0
133.27	1416.8
133.37	1417.6
133.47	1418.41
133.57	1419.21
133.67	1420.02
133.77	1420.82
133.87	1421.62
133.97	1422.43
134.07	1423.23
134.17	1424.03
134.27	1424.84
134.37	1425.64
134.49	1426.61
134.59	1427.41
134.69	1428.21
134.79	1429.02
134.89	1429.82
134.99	1430.63
135.09	1431.43
135.19	1432.23
135.29	1433.04
135.39	1433.84
135.49	1434.64
135.59	1435.45
135.67	1436.09
135.77	1436.89
135.87	1437.7
135.97	1438.62
136.07	1439.65
136.17	1440.68
136.26	1441.61
136.38	1442.85
136.48	1443.88
136.58	1444.91
136.68	1445.94
136.79	1447.08
136.88	1448.02
136.98	1449.1
137.08	1450.19
137.18	1451.27
137.29	1452.46
137.38	1453.44
137.48	1454.52
137.54	1455.17
137.68	1456.69
137.72	1457.03
137.82	1457.79
137.92	1458.55
138.02	1459.32
138.12	1460.08
138.22	1460.84
138.32	1461.6
138.42	1462.36
138.52	1463.13
138.62	1463.89
138.72	1464.65
138.82	1465.41
138.92	1466.18
139.01	1466.86
139.12	1467.7
139.16	1468.01
139.3	1469.07
139.4	1469.84
139.5	1470.6
139.6	1471.36
139.7	1472.12
139.8	1472.88
139.92	1473.8
140.02	1474.56
140.12	1475.32
140.22	1476.41
140.32	1477.54
140.42	1478.67
140.52	1479.8
140.62	1480.92
140.72	1482.05
140.82	1483.18
140.92	1484.31
141.02	1485.43
141.12	1486.56
141.22	1487.69
141.26	1488.28
141.36	1489.88
141.46	1491.47
141.56	1493.07
141.66	1494.66
141.76	1496.2
141.86	1497.21
141.96	1498.22
142.06	1499.23
142.16	1500.23
142.26	1501.24
142.36	1502.25
142.46	1503.26
142.56	1504.27
142.66	1505.28
142.71	1505.78
142.81	1506.79
142.91	1507.8
143.01	1508.81
143.11	1509.82
143.21	1510.82
143.31	1511.83
143.41	1512.84
143.51	1513.85
143.61	1514.86
143.71	1515.87
143.81	1516.87
143.91	1517.88
144.01	1518.89
144.11	1519.9
144.15	1520.31
144.25	1521.33
144.35	1522.35
144.45	1523.37
144.55	1524.39
144.66	1525.51
144.75	1526.43
144.85	1527.45
144.95	1528.47
145.05	1529.49
145.15	1530.51
145.25	1531.53
145.35	1532.55
145.45	1533.57
145.55	1534.59
145.61	1535.17
145.71	1535.82
145.81	1536.48
145.91	1537.14
146.01	1537.8
146.11	1538.45
146.21	1539.11
146.31	1539.77
146.41	1540.43
146.51	1541.09
146.61	1541.74
146.71	1542.4
146.81	1543.06
146.91	1543.72
147.01	1544.37
147.06	1544.7
147.16	1545.36
147.26	1546.02
147.36	1546.68
147.46	1547.33
147.58	1548.12
147.68	1548.78
147.78	1549.44
147.88	1550.1
147.98	1550.75
148.08	1551.41
148.18	1552.07
148.28	1553.01
148.38	1554.03
148.48	1555.04
148.56	1555.86
148.66	1556.87
148.76	1557.89
148.86	1558.9
148.96	1559.92
149.06	1560.94
149.16	1561.95
149.26	1562.97
149.36	1563.98
149.46	1565.0
149.56	1565.74
149.66	1566.49
149.76	1567.23
149.86	1567.98
149.96	1568.72
150.02	1569.17
150.12	1569.91
150.22	1570.66
150.32	1571.4
150.42	1572.15
150.52	1572.89
150.62	1573.64
150.72	1574.38
150.82	1575.13
150.92	1575.8
151.02	1576.4
151.12	1576.99
151.22	1577.59
151.32	1578.19
151.4	1578.66
151.47	1579.08
151.57	1579.68
151.67	1580.28
151.77	1580.87
151.87	1581.47
151.97	1582.07
152.01	1582.31
152.21	1583.5
152.41	1584.69
152.61	1585.89
152.81	1587.08
153.09	1589.1
153.29	1590.57
153.49	1592.03
153.69	1593.5
153.89	1594.96
154.09	1596.42
154.29	1597.89
154.35	1598.33
154.55	1599.79
