Depth	d18O
0.02	3.15
0.08	3.26
0.1	3.14
0.16	3.22
0.2	3.47
0.28	3.34
0.3	3.07
0.32	3.45
0.48	3.68
0.5	4.0
0.56	3.61
0.64	4.13
0.72	4.27
0.8	4.23
0.88	4.58
0.94	4.83
1.02	4.78
1.16	5.25
1.26	5.23
1.34	5.17
1.42	5.19
1.5	5.16
1.58	5.05
1.66	4.95
1.78	4.81
1.84	4.85
1.92	4.79
2.0	4.71
2.08	4.53
2.1	4.47
2.12	4.54
2.16	4.63
2.18	4.64
2.24	4.61
2.32	4.76
2.4	4.53
2.48	4.67
2.54	4.74
2.64	4.61
2.72	4.45
2.76	4.44
2.8	4.3
2.88	4.35
2.94	4.31
2.96	4.33
3.0	4.46
3.04	4.31
3.1	4.52
3.12	4.44
3.18	4.4
3.2	4.23
3.26	4.39
3.28	4.43
3.36	4.1
3.42	4.2
3.5	4.02
3.58	2.95
3.66	3.85
3.8	3.72
3.88	3.76
4.16	3.71
4.2	3.73
4.22	3.67
4.24	3.63
4.26	3.86
4.28	3.83
4.3	3.83
4.38	3.89
4.46	3.82
4.54	4.08
4.62	3.87
4.7	3.87
4.78	3.87
4.86	3.87
5.12	3.87
