Depth	d18O
0.03	3.315
0.07	3.25
0.1	3.195
0.13	3.285
0.17	3.495
0.2	3.365
0.23	3.74
0.27	4.05
0.3	3.89
0.33	4.37
0.37	4.175
0.4	4.305
0.43	5.03
0.47	3.38
0.5	4.205
0.53	5.085
0.57	4.905
0.6	5.07
0.63	5.13
0.67	5.105
0.7	4.96
0.73	5.1
0.77	4.97
0.8	4.95
0.83	5.11
0.87	5.005
0.9	4.92
0.93	4.935
0.97	4.935
1.0	4.83
1.03	4.91
1.07	4.8
1.1	4.835
1.13	4.58
1.17	4.65
1.2	4.665
1.23	4.805
1.27	4.715
1.3	4.59
1.33	4.65
1.37	4.67
1.4	4.53
1.43	4.535
1.47	4.66
1.5	4.6
1.53	4.545
1.57	4.535
1.6	4.49
1.63	4.485
1.67	4.53
1.7	4.62
1.73	4.46
1.77	4.345
1.8	4.505
1.83	4.513333333
1.87	4.44
1.9	4.515
1.93	4.585
1.97	4.6
2.0	4.615
2.03	4.62
2.07	4.52
2.1	4.625
2.13	4.52
2.17	4.455
2.2	4.475
2.23	4.36
2.27	4.24
2.3	4.295
2.32	4.36
2.34	4.54
2.36	4.55
2.38	4.58
2.4	4.58
2.42	4.603333333
2.44	4.54
2.46	4.563333333
2.48	4.6
2.5	4.46
2.52	4.506666667
2.54	4.426666667
2.56	4.5
2.58	4.45
2.6	4.39
2.62	4.42
2.64	4.325
2.66	4.21
2.68	4.505
2.7	4.42
2.72	4.405
2.74	4.36
2.76	4.375
2.78	4.505
2.8	4.315
2.82	4.465
2.84	4.385
2.86	4.355
2.88	4.41
2.9	4.49
2.92	4.455
2.94	4.335
2.96	4.64
2.98	4.6
3.0	4.285
3.02	4.47
3.04	4.665
3.06	4.69
3.08	4.7
3.1	4.645
3.12	4.715
3.14	4.665
3.16	4.64
3.18	4.76
3.2	4.685
3.22	4.68
3.24	4.675
3.26	4.705
3.28	4.635
3.3	4.585
3.32	4.685
3.34	4.735
3.36	4.695
3.38	4.64
3.4	4.585
3.42	4.68
3.44	4.595
3.46	4.625
3.48	4.545
3.5	4.55
3.6	4.35
3.7	4.31
3.8	3.995
3.9	4.005
4.0	3.86
4.1	3.78
4.2	4.155
4.3	4.29
4.4	4.13
4.5	4.17
4.6	3.76
4.7	3.893333333
4.8	3.765
4.9	3.835
5.0	3.995
5.1	3.985
5.2	4.1
5.4	4.08
5.5	3.93
5.6	3.365
5.7	3.135
5.8	3.185
5.9	4.235
6.0	4.8
6.1	4.89
6.2	5.03
6.3	4.95
6.4	4.705
6.5	4.726666667
6.6	4.75
