depth(m)	initial_age(kiloyear)
14.9	703.69
15.1	713.53
15.33	724.86
15.57	736.67
15.68	742.09
15.88	751.94
15.98	756.86
16.1	762.77
16.3	772.61
16.4	777.54
16.5	782.47
16.6	787.41
16.8	797.29
16.9	802.24
17.0	807.18
17.09	811.62
17.26	820.02
17.5	831.88
17.7	841.76
17.8	846.71
17.9	851.65
18.0	856.59
18.1	861.53
18.3	871.41
18.4	876.35
18.46	879.32
18.56	884.26
18.88	900.07
19.0	906.0
19.07	909.46
19.2	915.88
19.31	921.32
19.4	925.76
19.5	930.71
19.6	935.65
19.76	943.55
19.91	950.96
20.01	955.91
20.12	961.34
20.2	965.29
20.3	970.24
20.4	975.18
20.48	979.13
20.6	985.06
20.67	988.52
20.81	993.14
20.9	995.71
21.1	1001.43
21.34	1008.29
21.54	1014.0
21.6	1015.71
21.7	1018.57
21.8	1021.43
21.88	1023.71
22.07	1029.14
22.3	1035.71
22.4	1038.57
22.5	1041.43
22.6	1044.29
22.66	1046.0
22.8	1050.0
23.2	1061.43
23.3	1064.29
23.5	1070.0
23.57	1074.98
24.4	1134.09
24.5	1141.21
24.61	1149.04
24.7	1155.45
24.8	1162.57
24.87	1167.56
25.0	1176.82
25.22	1192.48
25.32	1199.6
25.4	1205.3
25.5	1212.42
25.59	1218.83
25.7	1226.66
25.78	1232.36
25.9	1240.91
26.01	1248.74
26.11	1255.86
26.21	1262.98
26.32	1270.81
26.51	1284.34
26.72	1299.3
26.81	1305.71
26.9	1312.12
27.0	1319.24
27.09	1325.65
27.21	1334.19
27.28	1339.18
27.41	1348.43
27.51	1355.55
27.61	1362.68
27.78	1374.78
27.87	1381.19
28.11	1398.28
