depth(m)	initial_age(kiloyear)
260.66	37971
261.16	38092
261.16	38092
261.66	38212
262.12	38437
262.16	38329
262.16	38329
262.62	38445
262.65	38460
262.66	38337
263.12	38513
263.62	38576
264.12	38636
264.62	38689
265.12	38790
265.62	38860
265.63	39010
266.13	39109
267.09	39242
267.61	39285
267.62	39315
267.78	38736
268.28	38791
268.58	39597
268.62	39659
268.78	39107
269.12	39782
269.28	39138
270.3	39280
270.78	39368
271.28	39425
271.78	39726
272.28	39854
275.02	40366
275.28	40279
275.52	40403
275.78	40324
276.02	40432
276.52	40525
277.02	40589
278.18	40792
278.47	40714
278.52	40718
278.67	40813
278.68	40813
279.02	40757
279.18	40833
279.18	40833
279.18	40833
279.18	40833
279.18	40833
279.68	40854
279.69	40855
280.18	40886
280.19	40887
280.68	40912
281.18	40944
281.68	40993
281.68	40993
282.18	41035
282.19	41035
282.68	41065
283.18	41085
283.69	41106
284.18	41125
284.68	41146
284.68	41146
285.18	41168
285.19	41168
285.68	41187
286.18	41206
286.19	41207
286.68	41226
287.58	41262
288.03	41281
288.09	41283
288.59	41304
289.04	41322
289.08	41323
289.51	41341
289.58	41344
290.05	41363
290.08	41364
290.58	41389
291.08	41419
292.08	41496
292.58	41566
295.15	42157
295.18	42165
295.67	42286
296.18	42412
296.28	42427
296.65	42483
296.68	42488
297.18	42564
297.68	42654
297.68	42654
